Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
STMMW_00001,-0.02550376959753432,0.00431619896947944,-0.0007161112746156909,-0.007159617526605256,-0.016327027135896455,0.01325941703786217,0.027526749075648147,0.007430451494897603,0.005768005130943753,-0.014324558879364489,-0.0012469696196958397,-0.012674950731069232,-0.00759880523208189,-0.0068944640238599786,-0.021501287304115706,-0.01874788703844538,-0.006619058743930497,0.00598550290460599,0.02903853126305172,-0.011550468447329968
STMMW_00011,0.004740402349200195,0.01675731043840637,0.003769500148806898,-0.002564193414757524,-0.027701077800163242,0.003445551422844072,0.0626599631458735,-0.00033658991345586454,-0.009587161487861756,-0.018509030518084165,-0.0045034888564066036,0.015298351067675141,0.017670334392163447,-0.0033022734257786867,0.009806730300579197,0.009933714439520593,-0.012245872888904798,0.02450596480698181,-0.01137259737977981,-0.026673419107217943
STMMW_00021,-0.010369549879992824,0.03833383050866198,0.033761743960171106,-0.0006670932702759313,-0.020464057410784546,-0.0030637959067398557,0.036234211408282015,-0.002020715475250053,-0.0006548058611104551,-0.008288050451038935,-0.0016750710761630596,0.0047455276963374975,0.016702104308624274,-0.006514290965954066,-0.0028108802391417814,0.019942719633261042,-0.011494612399287453,0.014151199059578042,0.0027313005317297252,-0.014484050545784452
STMMW_00031,-0.008411706719682112,0.005499079345817078,0.023348005404494464,-0.002194426314658463,-0.027038222212334238,-0.0027710640422493205,0.03906690217109201,0.0039239513878095164,-0.005746783166335698,0.001223141300626549,-0.0027633377773871987,0.00893057736829888,0.015603177636954678,-0.007570583793643497,0.004199142432521519,0.013420800699011779,-0.0008220140333796941,0.023993377760149783,-0.020284511259580237,0.006179734998142886
STMMW_00041,-0.007051093300461648,0.028732437505888827,0.014494150594167463,0.011903863243942365,0.004238984298184002,0.0012761169446339883,-0.0023949613393979942,-0.00327253809318782,-0.00309923243951711,-0.007159173182408385,0.0025309461171099013,-0.003190589853818987,-0.0009981651859491173,-0.004801103037475934,-0.008954105029807265,0.002916061378504775,0.04378374886823297,-0.015674832622328994,-0.004361577209000927,-0.004367997311680351
STMMW_00051,-0.004657973068664148,-0.00658871881724709,0.000452298810609727,0.0190143746386451,0.007499711608850962,-0.008621062193619269,-0.013585944247590052,0.0016674541833756674,0.013804860448160889,-0.0006843495126906418,-1.4637352482164581e-05,0.005572481930316259,0.002807057096638506,-0.018761467156916307,0.00677382844980338,0.020194843758454234,0.016621036821954007,-0.009683083448181662,-0.01731599877971644,-0.015692229971927343
STMMW_00061,-0.003887421939771736,-0.0006505955686789998,-0.007157970029075971,-0.003868995294715924,-0.003633211407411368,0.014128312500451188,-0.004313815733208379,0.007332723077204448,-0.005678312192842561,0.007907278519293577,0.00023777851324228798,-0.00852910985379979,0.002477430111067437,-0.0017546552791863443,0.0005682902154128503,-0.0065576775037969525,0.001943259778138039,-0.0092733407387094,-0.020382758575279332,0.004389872178869629
STMMW_00071,-0.00869785315931864,-0.010036657220107017,-0.01634264335933114,8.721263779984677e-05,0.004312471594153179,-0.01015012856396482,-0.017101288017709673,-0.007957250202206717,1.9320290761101514e-05,0.007576220514052117,0.0067087876000670975,-0.0024861209519849463,0.0012609055297737566,-0.010017507379900249,0.02167754902043028,-0.009298379720775348,0.026818887749980168,0.004082878113739364,-0.006522236243528713,0.005095774384176999
STMMW_00081,0.024284701595688594,0.044807322638106564,-0.023588353910646485,0.005374787626582244,0.03032591224049961,-0.018146051897277964,-0.008884497630869731,-0.015061231232094035,0.010924574815934531,0.0031839534843489236,-0.0033102021986593593,-0.0116026431855789,0.017493424652974886,-0.020337781914228092,0.01719516767345251,0.009297468721435538,0.013842292689914078,0.026708211334658373,0.009862591575897079,-0.01626384048011029
STMMW_00091,0.002717801399764416,-0.0050864844158748255,-0.0021638782168124406,0.017726605742198014,-0.004345938423459667,0.0007034185490346842,-0.013466704453452332,0.0072654565888281755,0.0012223908992905295,0.0011523236138017937,-0.020388996961773636,0.01784903982242381,-0.014425469998641678,-0.010464986653621205,0.002678259391528158,-0.00135488800862973,0.003322493439670403,0.012512790840176473,-0.007546414631559663,-0.020131679731290604
