Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
STM474_p201,-0.007326255150025145,0.0043921407131589365,-0.030463254297555184,0.004608888649975495,-0.001591629580219516,0.032947224864687624,0.05200237389561918,-0.024157493085962472,0.011764676580878075,0.08551718974215337,0.04679160780827614,-0.006059241585257493,-0.019258210313322303,-0.021538034891838333,-0.012544353752758936,0.043368486616053394,0.005182288893807352,0.006940489408417871,-0.011074795668421471,0.007224533310725433,-0.00023748774308275322,-0.010512911600766036,-0.005197799110940064,0.019801649426818148,-0.00799107446543517,0.010949599445763541,-0.0028386242178233775,-0.04161994808295221,0.00599525325501656,-0.05281032773283215,0.007725643375345284,-0.043660360093302916,-0.014138234274679369,-0.006902533198232162,-0.017996947653462107,0.004105523994736986,-0.008253830277335434,-0.03354102117783335
STM474_p202,-0.0021602251534224583,-0.003306796232525352,0.00011131492741839649,0.01835423205450656,0.0012663784273760055,-0.016850507001779137,-0.02729455242263648,0.0002153218903346942,-0.00652761672444164,0.08394622455228148,-0.0030491869099697672,0.0013260413106262196,0.0023741426826404287,0.006310020810355673,0.019214681848527503,-0.03022222023247814,-0.047971043225592334,-0.012056742560269538,-0.005393390921885619,-0.005286339251314847,-0.012755758124225412,-0.004258075568009299,0.008036813828098927,-0.01935583998793465,-0.0013355719783507058,-0.02546161345117071,0.011907556892054548,0.019639809066428076,0.06560157488212934,0.004059082254181488,-0.004758013147424969,0.010296821232867542,0.03798109028048905,0.011696993053500979,0.006054531196465897,-0.003473698364969844,0.004018700072062877,0.0212160718802049
STM474_p203,0.004571945423863458,0.010598508556787877,-0.00620406025892166,-0.011550935446051142,0.0006242291049801663,0.021027163699354073,-0.002851217567036014,0.002317269740449433,0.008570490086226847,0.08517916895854981,0.010705219155930076,0.019329805692375274,-0.012080804379865886,0.009495763084217852,0.008762299943231036,0.010486022537544899,0.0011116226838547975,-0.002509459206163691,0.0010722932586810865,-0.013194326523773427,-0.002516581194329342,0.013767336522476595,0.011950379313424624,0.0060917313259375265,0.0009636305959282806,0.007694601783628234,0.014681881028307824,0.019037842216717345,0.03027453397253815,-0.0019390719466275213,-0.010216392943995144,0.02185387550506373,0.02142874565147457,0.0209318643136115,0.004696365795005052,0.004748338453445902,0.04433779025140288,-0.00654114856338328
STM474_p204,0.005801566137512157,0.003609867746048845,-0.004597915174621565,0.006508522119668206,-0.012195995140338487,-0.0014818855786873856,-0.002753532546441227,0.006487985849053862,-0.02395691727496487,0.0747034178144533,0.003210612476694431,0.010251977532227783,0.0028332201744912977,-0.002205288934080759,-0.0027671110287404983,-0.003517888214802678,0.0011310891923399721,-0.006712320796686684,-0.008877766176660737,0.007727760852170574,0.0011912538884488104,-0.00925160379981566,0.008751428729081667,-0.008217741898863144,0.001789057434340823,0.011412362364077123,0.010076530526893774,-0.012438018103943424,-0.007476370692435118,0.030744345110387664,0.003891665260226878,0.0016937491356729944,0.012853638997109375,0.0030738188919901903,0.004756087974172522,0.004035377235685858,0.017039055710444933,0.005865930368358286
STM474_p205,-0.003587443936387223,-0.009240067406356106,-0.009736000286232347,0.007771888883745777,-0.009025766178752066,-0.011834697891574122,0.027296380795397947,-0.014968398368956932,-0.0013622454746845375,0.08978572822825427,-0.006043862945925435,0.010974622133531751,0.018134371753326595,-0.008289720499076638,-0.006790335224299204,0.015639565011232846,-0.034445418406246965,-0.020764993147351623,-0.005462615998231502,0.002350429645822215,-0.00026213021468710963,-0.004523775085624409,0.01166402594439819,-0.00042340675102470367,0.010037195910211101,0.019584186572138593,-0.00467448002569222,0.003663819338971117,0.02223127433185312,0.019772391155169603,-0.005067259676136519,0.025115137193263453,0.0021066924468857782,-0.0064246802997439635,0.0035079381302182827,-0.00994247655188562,0.005740904268544217,0.012026579872592667
STM474_p206,-0.0011548480365314363,0.001075603899084671,-0.021469828660145445,0.03479434934335086,0.023017062335809378,0.01029105844763805,0.0007181267266573146,-0.019021367639510196,-0.013851862932979058,0.06328809235468273,0.018181075789287446,-0.02092782858971242,-0.013409099706055876,-0.026113432586418024,0.011767364833411263,-0.003624228043150066,-0.0217888480821814,0.003816748078590767,-0.0018212969868463054,0.008814647870484187,-0.007519088598840371,0.006425244143252667,-0.00360006110376008,0.003599263648158831,-0.002959018973868789,-0.022909651938144183,-0.025873131658930112,0.004523676395412354,-0.014429080141804107,0.006435397851451964,-0.0060394772118564565,-0.012780028853855912,0.0062810223868992356,0.00041425968610265157,-0.03423822482120342,-0.010898899117822386,-0.02865719393239493,0.014395009523693277
STM474_p207,0.003565477343591046,0.006240878939806634,-0.02006150675545686,-0.00701775320602042,0.011792299335078991,0.022497561633786398,0.00235416677602576,-0.0252683956045742,-0.006620512093533108,0.07131999123733349,0.019271940737081817,-0.011484199086167676,0.026601880691480874,-0.0038186159972478906,0.001479673197352987,-0.018717366030292615,-0.001536595266753861,-0.021359978691271292,-0.001202585344852074,-0.005157139207543615,-0.008634651606192952,-0.01734146109880896,0.02059935534474857,0.001650098493834112,-0.004084070098552225,0.013064286384284913,0.023089415287305914,-0.008401905512133101,0.03708288914206419,-0.027709920686128806,0.005246058022726647,-0.06386331411831254,-0.006374495790749852,-0.0007265560634147853,0.008054290278162004,-0.002572716895442783,0.006774478911957608,-0.01714454629752536
STM474_p208,0.014804608674119176,0.011790927502144492,0.0013102383742184989,0.0019401928497946907,0.015097162014869402,-0.012118134207752027,-0.025693157305787258,0.0016950590392822032,0.013263184623779229,0.08356931841781617,0.010111752529909012,-0.005922698306712275,0.007321085334696804,-0.00885031226537917,-0.0013996738346657345,-0.020077148103460795,-0.00027776767694471084,0.009024791477937293,-0.000604272010202358,0.01337221570492911,-0.0058377831693787715,0.005551998119431018,0.0037143851528992585,0.004045769412779126,-0.0030679577720954965,-0.005062368854900574,0.0013153201401850307,0.018166163629686424,-0.005352924694243219,0.014504689806107307,0.013862219907374077,-0.014073491955181122,0.025772708530087982,0.010962451250340963,-0.014091217020235091,0.013102371287295727,-0.0006573180205380346,0.011076771576761284
STM474_p209,-0.012693052896717112,0.007106207872162755,0.00229060021854789,0.002650112578103173,0.00027316841759460924,0.008707581428923736,-0.016336682150069805,0.007422201039611733,0.014606995605296347,0.07282722408859525,0.0001484385457696602,-0.007941947379539457,-0.002883203745211984,0.002841085757875743,0.012718105771536727,0.01698622819227712,-0.03212819745493097,0.0024184766339617673,-0.00763224478606504,0.0002872944428235142,-0.009759890502176885,-0.00749526431638367,0.01348046195845437,-8.046216691556826e-06,0.012113671290881175,0.008830984247364525,0.006896749599965471,-0.008488477035794818,-0.0034103387053940606,-0.004953146710145914,0.0024671510642399227,0.003071700817993636,0.040395848878946226,-0.009173369260916775,-0.013599868232385843,-0.006650237511675846,0.007916830619239599,0.010056032576554184
STM474_p210,0.017592361252251512,0.008948850312812848,-0.023632470850096038,0.012280138464088215,-0.019724873009568166,-0.014229194373549296,-0.004602802388708583,-0.0005743594297107638,-0.004188856332651265,0.07057701011611021,-0.02608320715633353,0.013417571897465345,0.004259148961177308,-0.010909509553518422,0.008623018303721978,0.009539122565603884,0.014760130839110352,-0.014886161047197671,-0.018262898528832804,-0.005615434904948255,0.0003474294782111564,-0.000828479173987797,0.03809139746915901,-0.004822300133006343,0.004111631346171446,-0.011070173805477871,0.0008924797579844409,-0.0016171955016574368,-0.014605879152161614,-0.010926747948113423,-0.00575379778645443,-0.02678173909833222,0.009847468330057885,-0.010787182114071203,-0.03386625121640308,-0.011509320434328056,0.0036580720017950754,0.002518015265983059
STM474_p211,0.03322539533947859,0.004697633017732952,-0.019226348073092814,0.007029150284692662,0.0014563158555951387,0.0006935620717441883,-0.01442819378301959,-0.0050646124324424625,-0.025174983338468758,0.08345698104545556,0.01337506036257935,-0.0038332002069638087,0.005765365553369466,0.016647359155023925,0.048028394288181626,-0.006373368511476605,-0.00704701835393444,-0.010364509848051422,-0.00353568309003505,0.001308334375917911,-0.0037414538546307326,0.0022177435531203064,0.014355182030753635,0.07049226845603694,-0.0009827421099111375,0.0038817436061588675,-0.005963279195963194,-0.008029593450830326,-0.007080330998096625,0.0021584658792153854,0.005322901033379238,-0.0014279731835686532,-0.007408020149487657,-0.00909284541857612,-0.009440062559788529,-0.008494624749430744,0.007565104224995924,-0.02311262781007561
STM474_p212,0.023348665541284803,0.024607648771699367,-0.03346079995592448,0.029854787580794333,0.010292777020518153,-0.005254104014660682,0.020622881754136922,-0.007467006029974481,-0.01476433845196089,0.0834031786273993,-0.006113103811766193,0.010413539869720517,0.013470877642578772,-0.004395011366389622,0.011782455459689289,0.004463288574135101,-0.004702162478481179,0.0025766344770507916,-0.009044607299479366,-0.0070812498273038595,0.004329634615952719,0.0021298871186280744,0.017819200964597826,0.03984746579383208,-0.002584644928159832,-0.01112560383552247,-0.01876322062394322,-0.014863482148480805,0.03848699834705277,0.011906230704372765,0.013779480693670503,-0.02378935759637686,0.000987361776161719,0.005929921020233624,-0.04334113185604225,0.019228812789457518,0.020246672665508565,0.0012165345145429436
STM474_p213,-0.0007334788283714226,0.00741163096025324,-0.0218032950400492,-0.009279581144729876,0.030356105047646697,-0.028095100011468283,0.009681418057972926,0.006611815098252951,-0.0160837078694391,0.07374339155960749,-0.00928873821628405,0.009720786778595562,-0.0024454591631321724,0.026558455582711984,0.005383435833433322,0.0010509516543970277,0.00675913343459323,0.0006770168717690325,-0.009245867519610538,-0.0016156038222141687,-0.004936998054942196,0.00034725759201295863,-0.01254967839717124,0.003402014793482703,0.0031026763293938307,-0.01634257250455305,-0.008324570536003904,-0.0030328904096353607,0.019711427244039008,0.013652309143631063,-0.010723826317465941,0.030738577958903057,0.00954896477485779,0.002351050385031283,-0.015850384938782946,-0.018273903483308134,0.003210818018607641,-0.019273457020569873
