Geneid,SRX1392946,SRX1392947,SRX1392948,SRX1392949,SRX1392950,SRX1392951,SRX1392952,SRX1392953,SRX1392954,SRX1392955,SRX1392956,SRX1392957,SRX4340129,SRX4340130,SRX4340131,SRX4340132,SRX4340133,SRX4340134,SRX472912,SRX472917,SRX472922,SRX472931,SRX8537506,SRX8537507,SRX8537508,SRX8537509,SRX8537510,SRX8537511
STMUK_1398,6.2494725242983185,5.419107737229718,5.582847400928134,5.58188565321262,6.151230906322856,6.280492085826431,5.629778650715172,5.453097590280859,6.616291360324975,7.017956559919712,6.970483836933801,6.813436660059628,7.141083349309912,7.364932634706889,7.470182365850032,7.635824113640274,7.609997526637158,7.602755198022055,6.358263870906824,6.197613584502386,7.34100703584642,7.173084809993167,5.3244233628784645,5.072587371146738,5.449855024804292,4.830761918753443,5.562841356106132,5.096111579646608
STMUK_1399,7.994221824070129,7.77805166960177,7.509870482504152,7.402405578482578,8.396440070508387,7.519434570536948,8.050964722524151,7.47388022013608,7.873922770971537,8.21775945031931,7.482500837502111,7.861531208948162,7.387977773011277,7.217378062491606,6.997754706870932,6.855817303674865,6.7702124488385085,6.841570391600174,8.868182718707377,8.524358824732001,9.229519770781941,9.219469967219073,7.579709494245255,7.705610227329149,7.657936394905667,8.326298056830824,7.675029031687382,7.99191061507556
STMUK_1400,4.069796276757436,3.69106710587863,3.6364366768681733,3.499930082813392,3.6920929796270565,3.8521844982047106,3.3803905574900597,3.51442603267941,7.012657348947509,6.966830989369042,7.672058666032568,7.795856631419407,4.88261456297244,4.818116061430341,5.088543983666431,5.053066437218579,4.9088693023933105,5.057800674187056,7.041841687190829,7.1049487866855765,6.353401964490474,6.656639264770889,6.1850825607050135,6.077499925967834,6.538045282467767,5.479516154823172,6.35354519299637,5.853075089887764
STMUK_1401,8.57454726381114,8.730403181934753,8.91582112222864,9.132847062708784,9.492780891469815,8.937525366808467,8.156536459978032,8.126367575354498,8.98757295902462,9.169504217826788,9.142302376317803,9.213227926826589,8.560800145825203,8.37871076060573,8.692285215431427,8.736547114834629,8.512950365526727,8.5713424796484,7.687480103460355,7.514076632743522,7.347935038226212,6.972005504345792,8.562264892337186,8.60507846176936,8.654973038621185,8.725306934905008,8.555570037793213,8.601864148513899
STMUK_1402,7.145159117968434,7.114229022593045,7.276829129627331,7.169318525484013,7.244366055613325,7.195811171026847,6.982471027513579,7.4393324121471105,5.860688614020622,5.168021333143039,6.048114763518513,6.501848480791908,7.453087037849656,7.614029371044844,7.726373881837895,7.7403197351110045,7.631136037207815,7.734640351598621,5.405782074847084,5.312813011871043,6.348675033531984,6.018504635949941,6.193647958775092,6.2670357415048255,6.023975652485404,5.998854091647003,6.265278616475243,6.1259232723306205
STMUK_1403,4.956185610100574,4.832035646580787,4.503928899301756,4.540797654494212,5.227380662284389,5.097993632594455,3.781832765361676,3.8453041751476746,6.396098487658028,6.076844376522518,6.51178806247102,7.080141029231643,4.218918863861952,4.425566963247082,4.643208554601386,4.940952225169989,4.930920107202955,5.230403311749914,4.601091512720218,4.582976060041088,3.9795432080311928,3.8988194480150966,5.008761626052858,5.1236956673376834,4.985422759056995,5.155690112416058,4.6362788930840715,5.292828620294959
STMUK_1404,4.886993522078102,2.8070048358203303,4.363203160728346,4.465654584477072,4.078070306024108,4.833520051164977,3.2200448291341406,3.2925055085308053,4.347211407024023,4.324569054118982,2.3303053583947744,4.099565657913371,3.378273170119121,3.9844073003071254,3.768255648643177,4.46438645279917,3.620178711951831,3.8125426614030795,3.0749400884968923,3.0385064099991994,4.210294447949461,4.747928512541434,3.3302741402121536,3.303619693817571,3.2001915079574554,3.400991321197004,3.1309496105248917,3.117898007534456
STMUK_1405,5.813273707322882,5.498493752406197,6.001543717845615,6.131027419912231,5.584643263023335,5.697714005727389,5.218305643831861,5.629142925991841,5.739563504540196,5.689148343701508,5.9394473629565665,5.9418003009514715,5.719902493929347,6.026779585045472,6.369954185401926,6.271784270041554,6.455540905645813,6.371220240541299,5.590723257822322,5.717763135866299,5.553764145146253,5.1637997620335305,7.117350052519109,7.152163049291949,7.062710915722614,7.31803880267561,7.025720013132317,7.0687130114240055
STMUK_1406,9.19704166830977,6.471666247031139,10.178923048504874,8.871864661901197,8.947618159912906,9.783121678619304,6.499039274368145,6.62777851808973,8.224434820987273,8.236022944264617,6.760795014226352,6.114449013312958,7.1077217049854955,7.376505406107673,7.779866721604233,7.722960328303771,7.427019684879527,7.692800744826286,7.021228629846353,6.06757825143927,6.690306211647296,6.764635053272794,7.367601899088927,7.602972153350095,7.503191916493363,8.171466367027689,7.675897273553476,7.8781277672785
STMUK_1407,2.8507555701502905,1.8853495432728364,2.679099620641469,2.5022643632654025,1.9643800559365565,2.966772535440975,2.054254173131051,2.5264037842623086,2.614240858002001,3.106793522872781,3.1016873558554168,3.443056017685862,2.612062432837009,2.9523337848054862,2.9418913415252885,2.9438519737119364,2.9923553216098235,2.915600880017866,3.7651094610724174,3.7244372350047557,4.695673563645617,4.659829861298694,4.159342328358759,4.349387714314591,4.253630537105934,4.260196573852166,4.258003752306209,4.377848425858718
STMUK_1408,4.219724726357557,3.663569638663519,4.227411777718659,4.164506503282185,3.7340855179174275,4.318399973335165,3.325677230617925,3.6568545372077033,4.677876695741343,4.569891732516179,5.427705681973267,5.792402639219999,4.664488154046881,4.653336388013386,4.7304732103500715,4.846592398819034,4.997111134456304,5.327127084865472,4.498824714799423,4.379328658878103,5.997374675000154,6.030433366672296,5.07164505131068,4.9526761269741915,4.958081491241211,5.042109861462226,5.02880965016342,5.035039938672829
STMUK_1409,4.061968490888275,3.7168218083451166,3.1087374884365624,3.254722648306157,2.3880312663799197,4.137328787136107,2.096189866841219,3.308811155585251,3.0616837099306338,4.3418160846549005,3.7268702253910924,5.208073466171842,3.8758824878029414,3.4903103787841365,4.152261198638572,4.549027860802613,4.617765705617387,4.623458308807547,4.883396008390358,5.43488972770822,5.273569735138154,5.249366048154017,4.787805116293134,4.435897343152249,4.852979667760202,5.142019342374021,4.932464268857363,4.969747393355223
STMUK_1410,10.497700650261391,10.02765945638595,9.544814162984308,10.039109214021481,10.448227260888583,9.826496136375402,9.841079963052572,10.917694729580143,8.634040695733644,8.497974535082681,8.413082752731192,7.9171964414852,9.575108544873984,9.734058665703053,9.933037316679982,9.891099099593424,10.181301457456462,10.401599885599563,8.78750115493567,8.458301179510787,11.945354778437942,11.204047600484303,8.988060055078133,9.110060515333146,9.010243019311332,8.966757006174102,8.952039368741046,9.06591014457168
STMUK_1411,9.952010499989157,9.396810523264316,10.212667973133025,9.834745624508693,9.859655203917606,9.84859806897106,10.888328195805798,10.525787140964868,11.006114726431598,10.815771459163958,9.094026389524549,8.954366588916995,9.08456208218571,8.95105477337365,9.449260237757999,8.632430511260159,8.72408140727375,9.077555434878636,10.15066227038823,9.708876181585302,10.06834313141053,9.976914525350796,9.797716623083101,9.987016526129459,9.834670463151241,10.075047850746177,10.022659495819605,10.253460928700425
STMUK_1412,4.990222792755575,5.361935326713297,5.004066247111011,5.096374968118596,5.087664145817521,5.381776817641812,5.092312077295912,5.528785030351144,4.720076403352112,3.8104874022009443,4.3190798968698445,4.572308773935261,4.762043546275195,4.545136105964487,4.727248307874736,4.804069376178865,4.763073690155359,5.1388575406970975,4.656817044180032,4.694834543493482,5.289097113495145,5.186993332784485,6.100662550917555,6.307131001729539,6.020659278437463,6.616742771143407,6.462286020866383,6.523087627902553
STMUK_1413,6.581919549246352,6.6229179515759835,6.469769071156598,7.188118534350195,6.4287864585505545,6.325256263731322,6.194929145825516,6.012563726692254,5.749065432149013,5.346549916957459,6.2144490643790675,6.495502396444612,6.475767270322788,6.672106670643667,6.481875543581337,6.641894715570676,6.77790097401415,6.831568326599123,6.91288638388631,7.3161590727202075,5.885183381160053,5.8921515490181084,5.508010317480518,5.664234486410725,5.527583722124071,5.868627376230898,5.858503858403089,6.138668296891637
STMUK_1414,6.678436677843158,6.417165144851051,6.524488443939239,6.647500580064294,6.380790809888706,6.963590060578214,6.062559100297485,6.448694362177281,7.022633424011268,6.874846479389964,7.565242666520451,7.531291037304284,7.797265649488088,8.131591801373371,8.326275326419104,8.370238664604916,8.31846360291291,8.473848544528298,7.2264780993203885,7.320623270125892,6.9049354546252255,6.748994969049803,6.2672210035521685,6.226047221284575,6.30498500111766,6.367145673119696,6.53433137681302,6.58677790003039
STMUK_1415,6.28507798969299,6.052778757744278,5.7169981609741125,5.85455584711425,6.144403419691117,6.135616055898897,7.01464799327599,6.897806533546139,9.215189123056787,9.20249170486515,9.738472233627485,9.780032497493538,7.938728691137089,8.169195704493868,8.012717644527552,8.103463676917512,8.160190623388832,8.122001638490005,8.135895448870846,8.188309773402565,7.501081712104137,7.52073880368196,8.233836414247252,8.284389702877968,8.413783377150338,7.669190249480462,8.345321371524134,7.91644035153722
STMUK_1416,4.669453817668015,5.067294889465691,4.590446334891977,4.325655691834142,4.785293103851029,4.932331150869076,5.007777046747742,5.421390058430321,6.845033973638327,6.649704842709786,7.073057421787288,7.058485378837958,7.397997288587472,7.578403581436029,7.527056244073096,7.575574192766445,7.555196133545716,7.667990364654855,6.312735388385349,6.472619303873879,6.659091811536277,6.420004853155593,7.503812611877423,7.551413519672361,7.411341265761299,7.04274759384272,7.70911219830535,7.5122732771580365
STMUK_1417,10.209336712259978,10.65604644247773,11.22154895606455,10.879918157672408,9.992421787557236,10.568268392380812,10.03851450011575,10.628372689859034,8.683226847310737,8.779005628761418,8.439892291035688,8.931249910037115,10.41090122669667,10.636298596766938,10.843163756888922,10.828546852372444,10.904536417124776,10.940532040262132,9.27469961084313,9.619662491690562,9.875077335394936,9.867907566830295,10.554174322272166,10.618420792114598,10.50616699856762,10.200704779382413,10.795532031256569,10.642678122915793
STMUK_1418,5.287985024280625,4.730570609724191,4.807529548670051,4.366862882678392,5.043779354104945,4.824404988789063,7.1884300018603,5.677927436096056,8.421916850098679,8.3434075223542,8.441819023834007,8.500628242088506,7.492436692677696,7.669423476746933,7.426474943687685,7.541599307753748,7.811559099897159,7.686637713005042,8.417017738121414,8.666963982882146,9.172838111072334,9.04994431402165,9.08785160179893,8.934373745474755,9.254033610752685,7.208643739776457,8.83951680142967,8.060237147585372
STMUK_1419,4.651718623108634,4.316954843289686,3.8436593859414963,4.396450414663844,4.4688547215734955,4.609687017134397,4.190938915947307,4.475623120281857,4.827166426557386,4.846831252807346,5.394081560590165,5.27683264725996,6.5146949748517216,6.359913868522688,6.468354324121775,6.345648381222889,5.905145964066367,6.011285460692976,6.035041378606091,6.210466594237029,5.976101111234483,6.434698624934302,5.163826778323717,5.1960757522676495,4.9873835995949705,5.108954393152569,5.346393925985017,5.343899723184931
STMUK_1420,5.413380713160436,5.365438414363882,4.813752646600534,5.229907512634669,5.200417342124502,5.000769571813239,5.434660331794753,5.448159911594938,5.582489616263547,5.54565719030595,6.2806798768276515,6.246326216761217,6.721932620177316,6.856022294208028,7.152663087186394,6.941250561105014,6.923127590724189,6.948434647120841,5.595949795169923,5.693329283464636,5.728483450511441,6.20770626558239,5.341861303023896,5.39054608985193,5.272396114539017,5.262206491191966,5.305660987353563,5.2999414400520495
STMUK_1421,4.342611656296089,4.408129340839447,3.0988450938063616,4.000086587582562,4.3499626759295165,4.1673003332273435,4.181525442989543,4.388746171840854,4.76440824391589,5.102340975569182,4.7798637212781605,5.063606479120948,6.1664669365512115,6.0862777796011756,6.293919672039726,6.265923032892901,6.098907884463173,5.955467559648834,6.165857159260573,6.30321913849343,6.377837410600845,6.5328119553264585,5.673391239791651,5.498668109371401,5.423553984808472,5.3694266678015286,5.184614927601047,5.3636928825789685
STMUK_1422,2.722595066578056,1.941991826764888,1.6078987637896391,2.6677673566463804,2.3161805843352195,2.6868688368015214,2.9453646601663217,3.269073940376001,4.374161217998234,4.072014079968334,3.784881185294881,5.4164044475214626,5.243146408669095,5.292302322305347,5.433119741151967,5.531568874360736,5.598052409377804,5.453104105453598,5.395574054680996,5.580719775044141,5.274272146128379,5.476827771635041,4.474374079214764,4.354633654295621,4.540726735077849,3.7884952973175334,4.153666946736516,4.151337543721239
STMUK_1423,2.647767191231237,2.1107702224060745,2.3013502500278507,2.3837789551292654,2.308663823188709,2.3243845103910887,3.370563112993366,3.338694859977778,4.864747456000688,4.429887656081685,5.513195553924775,5.532042157319633,5.358680416356138,5.302390825954763,5.505574032222842,5.4876632464753925,5.528032434035839,5.700224728410023,5.037911329734726,5.303904252247355,5.538294156621965,5.423608447763285,4.194872976465718,4.202739903064852,4.675298656818208,3.5836282488135183,4.099519545362427,3.835434412207951
STMUK_1424,3.4385401553348367,3.359981714682035,3.284007524938447,3.6883989284028655,3.488803908343057,3.604247255900999,3.479265673101085,3.845182151924059,6.495809097120007,5.917534575994063,6.941544736649363,7.074995036153019,5.355105130993555,5.6647483455309,6.039222153612191,5.703372392118578,6.2359007563341935,6.184818420032641,5.389446580274523,5.717858522210765,5.830661950547989,5.771271257595469,4.760177291242031,4.502848877737072,4.965679360283513,4.3877492056947505,4.746524426238694,4.467282205816277
STMUK_1425,3.8061414998127177,3.764738727319299,3.1315666178407127,3.515865395421132,3.6696425483480613,3.8355665301003783,3.568299666229899,3.886233146033781,5.879246268488917,5.708400557463553,6.580522964705192,6.675058367068739,5.135598386474046,5.00580765666251,6.148971740593205,5.677805725651963,5.943890588714189,5.7913635897599205,6.386935609459871,6.617173320293684,6.497599250759723,6.720737300739531,6.429319137726356,6.254794475515282,6.6799624358627305,6.0520614188274156,6.2380961195023925,5.876623442444928
STMUK_1426,5.63766013159491,5.929457750703271,4.988164408613874,5.912613608949932,5.553606376575567,5.980048864200144,5.168226492944866,5.563308064695842,6.852269287460285,6.708749925144248,8.00869703052483,8.333363152263633,6.631373737069447,6.365101409398166,6.976918082771374,7.063529831384536,7.339198689731507,7.262207992339165,7.9227758585659505,7.95564220796322,8.528968679974657,8.772432421636397,6.920201519517957,6.7306552461660365,7.223528602328177,5.784689423280151,6.9412241250397475,6.317017526229914
STMUK_1427,6.418340988881535,6.549992914910785,5.630311057846788,6.211979408486576,6.7776679970692,6.483107965830344,7.346442510803643,7.008268624300938,6.865225288782647,6.812493428653705,7.080059912498579,7.578419343522844,9.290587430990785,9.138055836356047,9.336087429293501,9.23700291625157,9.611316933422895,9.421171390606414,7.810467479718005,7.6617881382799595,9.358516139227204,9.486433729955733,5.544061909131658,5.2695628847096145,5.920519688046317,3.6826069980391374,5.8377900728034735,4.686534240094569
STMUK_1428,7.570880726511716,7.8189296713460275,7.9465376860543415,7.623235890235532,7.31774839106969,7.629444384829756,8.090154058030949,8.246051743850666,5.889202753909291,6.019365517953822,6.3347806286253485,6.533746981348335,7.962011348957768,8.118901144941168,8.03621520343809,7.990736447369261,8.337770321176732,8.522664209424201,6.233914578995948,6.057130369865824,7.24777069786324,6.822276549560647,7.7680773506233605,7.871483811347834,7.767347325342948,7.792118596886744,7.981323882638819,7.838944353888775
STMUK_1429,5.075944213449182,4.125730640319618,4.209223020824277,4.832221135090357,4.454999410471948,4.795967347540851,6.144312831994876,5.272435791878629,7.011877866532331,7.090328110559965,7.375256221376567,7.193629702650845,6.159611204131634,6.080520049229613,5.664166068504056,5.598479756093883,5.489566001194222,5.63986898457208,7.406763106879221,7.644943895115478,6.849968087009959,6.6042770962932025,9.821145371879572,9.904637680196425,9.681973306988963,10.29709413921888,9.790540280307127,10.30794103419655
STMUK_1430,7.226315469799669,5.341552147616358,6.522155226413768,6.384310696811115,7.116153064447083,7.211327243197606,8.167029024163867,7.398571863815374,6.9055896337601785,7.150668128774269,6.210482237706653,5.968556632426256,7.819332400342955,7.8188490830531086,7.716580755687861,7.7188237767813614,7.5567037269773465,7.717867815276056,7.832448327188796,7.1750963748421706,8.153417823039407,7.460088347585295,7.560792433991322,7.515910425294846,7.386405749984915,7.808061351274091,8.013446818768971,7.908838437074824
STMUK_1431,5.150259148700437,4.468862919495048,4.633569420210023,5.053211999878186,5.1556956571065715,5.198478155248607,6.293309066362421,5.7101814001879045,6.2766023036867225,6.307767223298944,7.326610830197345,6.949028742868691,6.489095595539654,6.640413419062811,6.448213472542489,6.4906743675310965,6.523499452413377,6.4852907971671865,6.4389387867569,6.52740691803036,6.409056741092627,6.065329961152293,7.248327165933331,7.11464831015395,7.173951274845331,7.13232450912193,7.5286823148377415,7.301106213895914
STMUK_1432,8.431682238031957,9.262750037397344,9.30530164066853,8.337165555106193,8.42775218773827,8.144232516700932,10.421398453897158,9.684846177927732,8.85316749447356,9.03594842415118,8.869628363865697,8.549045617039733,8.211337287684263,8.178185521891992,9.034276316928509,8.71127289140554,8.624310210721012,8.803482403874359,8.897250945824572,8.887005206115354,4.966298044323422,5.377039463190214,10.234896075948736,10.173202159279038,10.232058824421578,10.675119901633094,9.994087006627542,10.12230411879586
STMUK_1433,8.46229811871447,9.520066563869547,9.731102952843194,8.465658503448322,8.489420383301777,8.559333560544568,9.387693045913567,9.485994387892353,7.9511028432668365,8.182976946383281,7.781482424965431,7.68865987584958,10.156519064800925,10.443036932617419,10.719886219060436,10.68899160910581,10.534421754671726,10.886629926634427,7.408504359133543,7.509600137651711,6.261550836812077,6.499229000432014,10.073322008774113,9.96102279242625,9.738490140150383,10.129360486359888,10.420018250864265,10.52423509564333
STMUK_1434,4.267311328060146,3.4766445983901906,4.419972465309994,3.8795705229457753,3.8132226375882436,4.187549601632378,4.754779095524741,4.594484780238615,4.514174530954082,4.58049839745525,4.809109871264905,5.234988560386074,4.307178027924444,4.0273597909478696,4.128856876694528,4.274727111738325,4.384890601888376,4.430394514520454,5.228582058661695,5.705222534482999,4.924714449238441,4.986180479194061,7.595597083601427,7.437210211782748,7.478157555812881,7.617587881625164,7.576693496777512,7.766370351873359
STMUK_1435,2.627737267449206,2.0760517624042496,2.0193545884958635,2.2427420790807715,2.2560549113254287,2.793820871837619,2.9182185183891356,2.383113213061761,4.569412005740254,3.8414120436280483,4.869002381742037,4.561654683300351,2.885229288879482,3.1214893366763805,3.215842105053416,3.116483812114374,3.3997346828635093,3.3019932810216375,3.364212806312549,3.5483788030690953,3.055364581415029,3.336119999898761,4.583055152083293,4.709017722943894,4.665960031450053,3.862804474453095,4.7386877370315,4.418787936430322
STMUK_1436,2.965840934555579,2.295740883871396,2.770528438912333,2.225811623467742,1.9563351366590436,2.969205005692739,1.7110773416344973,2.3801147488691186,3.570981234349291,2.9263879014650906,2.4677678892830683,1.7091565468630043,1.5763106489539214,1.2758660727514486,1.5291136951002513,1.9316945135922472,1.2638811537514623,1.5032768457438674,1.7250159919491876,1.9838956123187246,2.6920933422181594,2.3015650865989836,4.265533998535058,4.291297203171292,3.9942174160492523,4.531564311114586,4.782611553837109,4.621474212333551
STMUK_1437,5.350157616452375,5.012363769006171,4.14856272229658,4.76827329543048,5.117589288587868,4.88840963307943,4.277017141791441,5.2286617404685805,2.3493647040072387,3.2213255339500813,2.396054451880632,3.0902465645842603,3.0591194432241497,3.1214893366763805,2.50491917362143,2.692442171493755,2.954287685729677,2.639986021829747,3.1364015695805163,3.8426875230032307,3.718117162509701,4.2715323114562285,4.145048283133097,3.7962573207593167,3.9686427456932147,3.1002172308573583,4.0108663014172885,3.629891280400582
STMUK_1438,6.903010520054272,6.042199038111203,5.675928709918672,6.515177172460964,6.701796515983241,6.582118650499672,6.128029357036002,6.218431089765263,7.759854519698492,7.672832256544865,8.058129601920369,8.087432456593197,7.832056714000982,8.120675801420088,8.380245026420152,8.37950162518691,8.606141924968487,8.712267580846824,7.055212250665749,7.643513471359945,8.148051813334636,8.209062638139361,8.49760201535835,8.374919489999929,8.246260267296385,8.46711543495961,8.755312170600776,8.676500400609793
STMUK_1439,3.047610492129037,2.9300752943987165,2.5462949032295024,2.6835739378943977,2.4542216079221775,3.464006327356604,2.104623976237325,2.5915595707759564,3.506905903732525,4.257775382983869,4.191218981623113,1.7251623694681122,3.09629394694539,3.4098760214067596,4.921702881432842,4.536347753324679,4.628318350095965,4.259487752291674,4.117368122051432,3.6094701281192365,1.2436875738766233,2.608230151416085,4.773651803800437,4.441523495110115,4.577152922392991,4.526956763426356,4.853288489869913,4.6201360751576175
STMUK_1440,2.8857184080619467,1.5323577794166903,2.4787414521611177,2.308481848427445,1.9097457051071796,2.7417129796016764,1.768006548928404,1.6956781087748725,3.2321006975022244,3.5047588957574973,2.168635865669083,2.1248939807894756,1.5032497226284076,1.6880906985772361,1.5445499192366758,1.5460314595102336,1.5657684056332635,1.8569076704750884,3.187215481912843,3.2135174213180067,2.76396696402682,2.9367176598965727,2.8113045161057713,3.3084006902855676,3.7118715569519964,2.7723569313579284,3.296153181961604,3.0352756433213637
STMUK_1441,6.107077289224875,6.285399305112111,6.355859700278311,6.066180171898514,6.322114754261713,6.2855657231435815,7.482252416335594,6.5423828198527145,7.31754938373666,7.508905754551958,7.345860694856885,7.231077525954896,8.413539472806544,8.620859851332373,8.503571263805524,8.393766273114457,8.276141716359145,8.197408502304318,7.598243453455991,7.770686918130211,7.391530502207823,7.239668652225895,8.72142183948983,8.6224777240375,8.637324274028208,8.543912650996443,8.734770838589778,8.619259325266942
STMUK_1442,8.130226012779271,7.980022989057779,8.099918706868232,8.070923278772351,8.128755020050411,8.051298280324632,8.122604793003733,8.571505787127427,7.352426328005525,7.185164794600703,7.470318502125463,7.247198568537305,7.750322890587252,7.942935106248925,7.83298215847084,7.903049669825728,7.916330827623122,7.9538945168668365,7.213958632144886,6.440187148415836,7.094960309213682,6.3734277873101775,9.294342659166203,9.383592883822098,9.252598357624155,8.393421731560647,9.525908670430615,9.131227260000141
STMUK_1443,7.664950095931866,7.378952813011936,7.393001100022791,7.674135425308063,7.930609019756662,7.389613380360484,7.660897838534706,8.336645634802473,7.9024495498865335,8.125527988154442,8.200114118335776,7.87152024853008,7.164872922167576,7.404274126850312,7.2602034616161095,7.125707321506367,7.101055210261091,7.2897587867333185,7.074969875594199,6.440836928837726,6.789618798357237,6.132503256768401,9.601670881222192,9.652662436240735,9.56211461404709,8.374839479734854,9.750080531853976,9.422751061976049
STMUK_1444,4.709791046069171,5.210904176848174,4.512784817195703,4.2627952201395445,4.135907340029873,5.057697470484805,4.342589081403807,4.54260359243468,5.138298089258795,5.008735516391992,5.152534848860719,4.597459294522327,3.1757180320241,3.214647650099172,3.604288114197232,3.4935119983053227,3.8330425860364823,3.421647996071218,4.839218281624179,4.417612065947146,3.5511696961128756,3.5469094030234514,5.372258599219741,5.221718428191128,5.326877121958935,4.990623627549662,5.237775249166638,5.026170420365871
STMUK_1445,7.507870098851522,8.233428638733628,8.57518408636804,7.5234594024926045,7.585229913316367,7.7867837147232475,6.6525442175124105,7.523873614987259,6.189353387558587,5.795461769505459,6.712751252208008,6.861341900258503,8.033296703263138,8.388942613678358,8.625344097184083,8.672010476278817,8.917059035520124,8.71010212485214,8.52127382123699,7.931460911988112,2.838040812148554,3.147956584791996,7.840196424668172,7.53214701086661,8.109576098525544,6.70755488033789,6.842463214042384,6.519412138509831
STMUK_1446,5.653550426792257,6.971850725044291,7.34007531549054,6.1109895059904655,5.839458788393504,6.15470775941392,5.748613937085725,6.624771104707381,6.611289729040559,5.886264736959203,6.773731308919308,6.5325670577418675,6.267547760192447,7.252345716182615,7.073791976662463,6.722630614573361,6.8217040499680754,6.8934955840737775,7.243708933658834,6.913724269219569,3.2564684541637074,3.7823380089766756,7.759056036863463,7.699528391909194,8.24059001847539,6.9048881375663775,6.8774006063461375,6.913460722036151
STMUK_1447,6.181652814745772,5.8499835659765775,6.4425074849191395,6.128922674126752,6.19766613523124,6.495306720128497,5.420445711701649,5.378059492893951,6.028492306979314,6.10453298738214,5.550870076654219,5.91619409834354,4.261467409064854,4.25584276204048,4.210237533230902,4.100380525690718,4.0119581791642505,4.3822456293495735,5.640326661355889,5.801713022077559,5.745350413296575,6.298356989026808,7.064089335669297,7.008936478446281,7.111200924927107,7.312513682019281,6.970170104375696,7.420340107983381
STMUK_1448,6.769951355045826,6.493212170759018,6.371730433093525,6.442598340959067,6.165455985098938,6.430943384356999,5.246772596959642,6.211432854604753,4.979947617244838,4.551097761581882,4.629390974629185,4.507848922469468,6.460378284358677,6.360431064364574,6.236971333397274,6.384187205994718,6.171260497009826,6.397313618972558,5.3436993351956215,6.427565233379893,13.658969120035788,13.935870546321786,3.2567125020161085,3.4982872800331486,3.7368139991020946,3.5341070957273937,3.0765913995243523,3.6602799702288356
STMUK_1449,5.46650767196519,5.249790448664202,3.226463764142982,6.017698558114572,5.093046655190463,5.866927289456061,1.5146646404184154,3.4874047118149445,6.166709360428554,6.148788506981302,4.167093475909474,3.927157574786952,5.094396180995382,4.66562584461309,3.2867981650025317,3.4834806512049212,3.4820976812347015,3.5582071671231823,7.308636018267963,8.202515791142512,4.606128307947045,5.3518165704764895,7.323299799338173,7.958171155722519,7.402267802927473,4.2471100673120095,5.981238338690063,7.105063951175582
STMUK_1450,4.385382731782282,4.3043887384255095,4.023496289539088,4.378599542912357,3.7655601509079735,4.543629328220558,3.9919588472936565,4.015415103299377,3.985295729832958,3.341642760447861,2.8965796446642926,2.979617679703813,3.5807076637273285,3.724854198055959,4.239273606459342,3.7403235134061785,4.052557958419563,4.215969045851785,2.987582053937783,3.570085532232808,3.2534613018327834,2.4646236842518228,3.734765228106276,3.937923266983631,3.984241860432571,3.7427365732881674,3.863730350573934,4.197117640219697
STMUK_1451,7.217432691033449,6.9819169674863115,4.871519692631698,7.176255679269989,7.196168694665154,7.327230837664583,6.192243425829296,6.725185893196075,5.811473864215932,5.7111652456260105,5.552559157637337,6.394643884046865,5.615608392332812,5.648197125597382,6.054305115227013,5.9076751545941075,5.885658989701174,5.770804937333927,6.57680562378118,7.176879840364595,5.585075961508007,5.425126496410084,6.620636452342593,6.659389832286209,6.523383741877474,6.53333375277649,6.302859993607658,6.592024914612754
STMUK_1452,8.604801775448777,9.136117408913755,8.428640378136455,9.106480270574517,8.296769250215041,9.017774616042894,7.531780698516124,7.805315321259644,8.562476483380037,8.320079760051366,9.054555682244118,9.105862901677105,6.718537250581795,6.03586681002681,5.528866195936416,5.53107114639336,5.4843134622909,5.383296237099515,7.4113514612685965,7.57813243609913,8.242746097040829,7.956051771029609,5.669567960913345,6.37860765892272,6.287529903834124,5.294741185162742,5.323054764510643,5.403256568353265
STMUK_1453,2.7201369099681294,2.553276223464582,2.2579117061466785,2.9542767532155363,2.1701772427362322,3.071355441510678,1.9400544348758026,2.3636512155920077,4.63543084600539,3.09687403234541,6.159118759786244,4.86946934621257,3.218077128599408,2.9108399532306097,3.4952744529447335,3.2222247216042033,3.509032831986532,3.455166430398616,2.9938514645133307,4.010662257111676,3.602629884379062,3.5387710310126166,4.263674253291194,4.651894317556839,4.719822628494104,3.880237681139937,4.199647960076403,3.9918533514885968
STMUK_1454,5.692318232753549,4.716221647244832,5.457597073300233,5.825161599660866,5.731811527640205,5.655277006389351,6.062444927511009,4.914498541143805,5.490649190722533,5.291776593950617,6.912960565426821,6.576138382653022,5.300229849057332,4.858770756182853,5.31230634864219,4.9460347988513655,5.129522818005069,5.3534923622979,6.104376577127182,4.948820136124306,4.8409991757253845,4.495220196649559,7.242585387679228,7.298291913390854,7.0348547838404745,8.533074580795391,7.646940313644736,7.988792749261977
STMUK_1455,5.669361998614897,4.3919284328261865,5.333719602308509,5.590677493200777,5.260165635791262,5.121904382368821,5.774598193120049,4.891193927959832,4.4921088707406645,4.868016866498136,6.152518002209322,6.035026777537329,4.521856897441925,4.373003912127912,4.831498815262435,4.752444537690274,4.692498409918247,5.291277917012137,5.432137737525974,4.040490396307372,3.638180527829385,3.310444241503697,7.554358075800581,7.591470418148559,7.202200638932816,8.896744052177366,7.897612332954292,8.310804424669337
