Geneid,0,1,2,3,4,5,6,7,8,9
STM474_p201,0.015912163835476893,0.08223686184156465,0.005803693925914438,0.008161914584487341,0.009917418450950736,0.0035054288193698585,-0.008115375988978511,-0.006034777996479734,0.004492351714320063,0.0027717578425627836
STM474_p202,-0.016874971502514203,0.06939587559307882,-0.007796983603926369,-0.009846180306671773,-0.007279002781575336,-0.020701299066253297,0.025086074046087106,-0.015276253001218463,-0.02293103413340729,-0.0018183817928929377
STM474_p203,0.0025562608168776535,0.0768342382527579,0.004284125746879996,-0.003842643053749078,0.008226144678516688,0.018566077454917732,0.0033319341393338326,0.012733752317645543,-0.009899834584682694,0.014716599635643018
STM474_p204,0.0011863805474703877,0.07398451476910545,0.005167204186814451,-0.004037949102200474,0.0013016776900783228,0.0009059016804984086,0.002153278543595838,-0.0015385158321782719,-0.007367464394875875,-0.0069132399930856795
STM474_p205,-0.00011351446858557367,0.07469137175515468,0.002859464204947585,-0.00046556858088516964,-0.003058458110007372,-0.0055857888593129875,0.002614704857455914,0.010464231223312956,-0.009468997008503064,-0.012447066982482555
STM474_p206,-0.002576616725155308,0.057248780848089355,-0.009375303692225506,0.007821131751483325,-1.90186788614334e-07,-0.016079134570263758,0.016100849720444014,-0.0008760261159470365,-0.0019922185225419676,0.0013187602257242162
STM474_p207,-0.0046284386031017,0.06323472595225998,0.0005552036265432845,-0.02310637268549557,-0.007635228669673461,-0.0001126149235305451,0.009188910593948312,-0.022359248727792828,-0.007430316919313444,0.03355294210428616
STM474_p208,0.007187280244030814,0.07220094233541446,0.007340923338360237,-0.009087665067028594,0.007761166561820849,0.01523157004075125,0.006494958557480443,-0.00962092140360947,-0.00648779173126643,0.01564645940334518
STM474_p209,0.0078201461139261,0.06589532468373814,0.008708040424161338,-0.005328813305181893,0.013881483596472682,0.009763871429510892,0.001086019611223979,-0.015724566013621016,-0.012110673889736006,0.0023821335344801596
STM474_p210,-0.010200800368145491,0.07211265353207119,-0.0038910294878446695,-0.0020219195565730416,0.0013691332384776914,-0.0025392822209550554,0.009539223135238634,-0.006190685676206794,-0.0038858192848109673,-0.007408881567456832
STM474_p211,-0.016852632901216025,0.08201134161820062,-0.009192668174889436,0.005115333130969512,-0.0049060287727703735,0.06031415990712667,0.02437259097559764,-0.005919287762206178,-0.011114913741682593,0.007752045747747846
