Geneid,SRX3471976,SRX4665695,SRX4665685,SRX4665673,SRX3471978,SRX3471973,SRX4665700,SRX4665682,SRX4665670,SRX4665701,SRX4665699,SRX7268193,SRX3471974,SRX4665686,SRX4665679,SRX3471975,SRX4665690,SRX4665681,SRX4665687,SRX4665676,SRX4665693,SRX4665692,SRX7268192,SRX3471977,SRX4665684,SRX4665677,SRX4665698,SRX4665675,SRX4665683,SRX4665696,SRX4665694,SRX4665678,SRX4665689,SRX4665697,SRX4665680,SRX4665702,SRX4665672,SRX4665671
STMMW_00221,2.900116902205069,2.120367248280993,1.9469868979518044,2.584340020734332,3.203497612834602,2.6801723839290195,2.079462305538485,2.3809843051476745,1.4477530291644836,2.170879797002076,2.085268291183496,2.2221009743665068,1.9470017574953609,1.8197668038441768,2.3609953761557643,2.329208326975796,2.3539528727685752,2.680197005296795,1.3733101029800563,2.095042804945791,1.948795984703479,1.260268989349878,2.6337530960399964,3.217951208060595,2.5868404426099514,2.1095306652889265,3.1709741746336206,2.668318585257884,2.112292448571249,2.3281090612226336,2.4657234853978847,2.4838070655423983,2.2879696436328683,2.0593817102008187,2.1062922353948608,1.5969174674411228,2.5106532290423456,2.807682659339035
STMMW_00231,3.6579908030369515,2.6934050295021814,2.6701141936970116,2.667351705586766,3.7920872596431834,2.745093469078673,2.6904787865848605,2.9592988678242165,1.2316311259642445,2.2846812236683722,3.0412027436659304,2.764671861822189,2.6701311045360687,2.4971941858148323,2.7581394663143595,2.6404542726626627,2.4813758603724265,2.745118290728328,2.7888541811883214,2.3939797576103365,2.2389034522492834,1.293891094526428,2.8112698867451558,4.0897747712219035,2.4748768825706366,2.191772160405819,3.2918148692589124,3.6567120293588906,1.7950282747487911,2.664843368644368,3.1843473151501738,2.9245985533711236,2.83151931815589,3.109417840954669,2.405869902285388,3.0041572170852926,2.7834294959578934,3.549037933083608
STMMW_00241,2.068969427857001,2.244602469517544,1.716153958800949,2.732642562769261,2.002797701417046,2.475983728287248,1.7329816937717235,1.9588197091243489,0.87163668943122,1.9796046024333047,0.800512748207144,1.7723802081054645,1.7161679154782843,1.6527134432753197,2.394350132258229,1.3845224944269299,2.1986509611543084,2.4760076576353174,1.0643489146790746,1.3625908735103192,1.1007978941281862,1.2266325676572158,2.479112993821463,1.4411076280607138,1.767592058613545,2.1023728718958683,2.143292537019423,3.0260520469958307,2.4751915886090985,2.3530158596130484,2.606886142045421,2.2640670320707823,1.858693568446784,2.461468750298601,1.757573463036768,0.0,2.588403414013246,1.4043059984722086
STMMW_00251,2.856776781126215,2.3026357521543783,2.0724475299227407,2.2365844420000944,2.383768866251176,2.536269496852981,2.0908761655192434,2.0135164502955867,0.0,1.8697015676643338,2.0430737666323355,2.6885965566426893,2.0724628228564623,2.0027840572253117,1.9949141169168632,1.8245583097761344,1.65921683250717,2.5362936408014094,1.1029905532242061,1.6800051323664824,1.1403109833207674,1.6391784210496119,2.810849167714144,2.4623974963612967,1.8196517665204244,2.4907490808804256,3.034036084481313,2.8102408871179088,1.7650377957417196,2.2899532470585133,2.1925664935704035,1.3788009203346208,2.363217942479356,2.3644309607241083,1.8094849994659803,1.435642780257824,2.175298563825352,2.631743164741337
STMMW_00261,2.61073556292161,2.5213666622182678,2.1406660305071386,2.647285046605984,2.6403490502108427,2.5789206302344603,1.9595110035452816,2.75345896109466,1.1620844057777884,0.9568497190295142,2.1108647143511416,3.323532876606093,2.1406815437465214,1.8740726802206933,2.0619846725469007,1.48661624987766,2.0217473386729186,2.578944920682622,2.0894265406342183,1.7417118564685905,2.1425546503263915,1.5846337859666888,2.875437199563299,3.2684668278173152,1.4822199648128105,2.9930980378762566,3.8463551310862187,1.6470926202640173,2.1380340186012403,2.3173899440809826,2.2624443697864263,2.1389414922934056,2.3546180395661187,2.949480500823966,1.1270642781595144,2.5448728981267608,1.5210997610851544,2.9553792305305397
STMMW_00271,3.80372294946828,3.625484505190172,2.7866794027060866,3.520732603610296,4.454282542439269,3.004178698021679,3.459412117412193,3.3670382360396944,2.6679019862559104,2.8014097164005767,2.647472529649857,4.146293988615364,2.7866965582131096,2.2296897672024905,2.797701541308993,2.505467973359212,3.187522827228744,3.0042042349534785,1.6382124609678477,2.9563148239170665,3.0683254105469002,2.8185781495740216,4.313113915003115,4.664182478585678,3.4709843907874816,3.0155524288533884,3.886150087518436,3.353834928594903,2.9302262609673315,3.3242765730061765,3.822218243945812,3.1464990337448637,3.4373299735462326,2.983589926106432,2.8374269908475465,2.3740562504760767,3.1843585132789958,3.539649728289469
STMMW_00281,3.532992517557295,4.420569663960603,4.315282977078142,3.7914273372570073,4.224515856626089,3.956067467731528,3.916456613705473,4.637319733391811,4.0090983247564544,3.1133686942306693,3.5903487987321143,2.618204526758087,4.315302032307511,4.755786726796088,4.613544540909196,4.391578689587126,3.6388796251253015,3.9560947610358768,3.325877726506378,4.608841874753667,3.628082323548764,5.0985103843359845,4.036614944605174,4.172181585651449,4.240712405809837,4.673921031517522,4.939570164564697,3.0168183026224105,5.04736313333771,4.114043201342836,4.8896734168403615,4.564052102678153,4.870361863146451,4.152281151059031,3.6803079525708013,1.8803100946375435,4.531307869731019,4.510900117090166
STMMW_00291,0.6359405686381437,1.896093315455428,1.5103498406910731,0.8925225143237271,2.6487842296390207,1.1876222280197708,1.9335568024695509,1.1162371873966492,1.0048595792791577,0.5948039087150131,0.0,0.0,1.5103628610891342,0.0,0.0,0.0,1.1665266878494458,1.1876385933771454,1.2166229557390853,0.7097939872262848,2.3692786467131093,0.0,1.6694849434009642,1.84860871462096,1.9700757897629428,0.0,2.3636753037164544,2.1596559936309854,1.2529755425463596,1.3194119634661938,1.7954578748036814,1.5089025609237359,2.270411591662589,0.0,0.9731331020682904,1.5687442799780893,1.010069726957978,0.9993664470245276
STMMW_00301,1.6925780319545505,2.8673539200949687,2.576981961477613,2.3835478328468263,3.225260785866489,2.5749519444388884,2.25942416995252,2.3738413725329903,2.9563803700736093,2.645007936524494,2.8967424907550536,0.8074331463074659,2.5769986621188847,3.13195474867652,2.3896927405388677,3.2193910749244936,2.4112409093546514,2.574976221437276,3.4696733290598725,3.296031307852115,2.9710486353006487,3.4845932074914314,2.903208908651255,2.2410960904258403,2.298526270185928,3.3570686851359666,4.220280944964475,1.7352229901477745,2.5741482930954716,2.507880473572324,2.786911523393428,1.9608388900867808,3.122059531403248,2.893094351681652,2.7237988121671117,0.0,2.469973546922371,2.4525111365164056
STMMW_00311,1.4306957554396595,1.511836110948005,1.9372623924570551,3.627684187864621,2.673322342050048,2.162508413625875,1.955129845077536,3.55148773490192,1.610977848370618,1.3572945443529512,0.939843438614937,0.5133391201036891,1.9372772168080767,2.846891285642308,0.9095900121602062,2.8038834944715054,1.3716344526700806,2.1625310703553398,1.2333000613021714,2.290202685504517,3.015504864256115,3.0818228121445617,0.8554158353479371,1.6432538251148352,1.9918386149266383,1.894907630194433,2.0612820675325487,1.4695891330137067,1.2699642297855678,3.2702717402477877,2.257775555522083,1.935614479063454,0.982338478343463,2.556654858143463,1.9812180785165263,0.0,2.626091547402292,2.8312840072070897
STMMW_00331,4.461195723615488,2.5531804951605603,3.6571187978822146,3.7366744387173463,4.9901998979352715,3.8120153548579214,3.438663537208848,3.1114861749426,2.383150259230792,3.1066726198311647,3.9198546738067788,2.541987730948017,3.657137270543625,3.6528503974377298,3.7192245332891023,3.91364438545833,2.9101160976072205,3.8120424507885007,3.8248581725556403,3.1677154660682927,3.7400980344967385,3.313151865166972,3.1771419962176877,4.657902744329536,3.290456077624872,3.026761628929086,5.021521083714664,4.698583344604749,3.2217098583987887,2.5751615024796557,3.0586325138044104,3.5096227635284136,3.0459225110498283,3.3654995316767278,3.332898064098575,4.594856161722487,3.6644462412640797,3.6448034856338842
STMMW_00341,5.534561429924346,3.8456339544527034,4.206699888125563,5.070648469049082,5.950087629523972,4.349508091463095,4.4762078220608625,4.146884373487604,1.8454785778535483,4.1417476998879685,4.755937203819028,3.6169830143017583,4.206718864578343,4.330230105298091,4.968721126376177,4.303276668803486,3.6933590770410447,4.349535833422705,4.424030748123533,3.255665729370937,4.680947506837311,3.7117958496896986,4.107077574723949,6.065690271842202,4.423859720623138,3.614806926987853,5.390722436912545,5.139577099759928,3.2196778188902506,4.202505419561613,4.419356617809785,4.5841275626457225,3.971679157224564,3.8189057641872464,4.343318570294226,4.779112453333426,4.85129333805352,4.901437783967609
