,regulator,gene_id,effect
5311,phoP,SL1344_3161,+
5312,phoP,SL1344_3162,+
5313,phoP,SL1344_3297,+
5315,phoP,SL1344_3435,-
5316,phoP,SL1344_3501,+
5317,phoP,SL1344_3502,+
5318,phoP,SL1344_3503,+
5319,phoP,SL1344_3504,+
5320,phoP,SL1344_3505,+
5322,phoP,SL1344_1492,+
5327,phoP,SL1344_3629,+
5328,phoP,SL1344_4049,+
5329,phoP,SL1344_4050,+
5330,phoP,SL1344_4114,+
5331,phoP,SL1344_4115,+
5332,phoP,SL1344_4386,-
5333,phoP,SL1344_4387,+
5336,prpR,SL1344_0362,-
5337,prpR,SL1344_0363,+
5338,prpR,SL1344_0364,+
5339,prpR,SL1344_0365,+
5340,prpR,SL1344_0366,+
5341,pspF,SL1344_1621,-
5342,pspF,SL1344_1620,+
5343,pspF,SL1344_1619,+
5344,pspF,SL1344_1618,+
5345,pspF,SL1344_1617,+
5346,pspF,SL1344_1616,+
5347,pspF,SL1344_4180,+
5348,purR,SL1344_0067,+-
5349,purR,SL1344_0068,+-
5350,purR,SL1344_3305,+-
5351,purR,SL1344_3306,+-
5352,purR,SL1344_0526,+-
5353,purR,SL1344_0527,+-
5354,purR,SL1344_0998,+-
5355,purR,SL1344_1100,-
5356,purR,SL1344_1170,+-
5357,purR,SL1344_1171,-
5358,purR,SL1344_1708,-
5359,purR,SL1344_1362,-
5360,purR,SL1344_1817,-
5361,purR,SL1344_2325,-
5362,purR,SL1344_2331,+-
5363,purR,SL1344_2332,+-
5364,purR,SL1344_2450,+-
5365,purR,SL1344_2462,+-
5366,purR,SL1344_2463,+-
5367,purR,SL1344_2471,-
5368,purR,SL1344_2472,+-
5369,purR,SL1344_2517,-
5370,purR,SL1344_2523,-
5371,purR,SL1344_2527,+-
5372,purR,SL1344_3029,-
5373,purR,SL1344_3030,-
5374,purR,SL1344_3031,-
5375,purR,SL1344_3054,-
5376,purR,SL1344_3062,-
5377,purR,SL1344_3713,+-
5378,purR,SL1344_4114,-
5379,purR,SL1344_4115,-
5380,purR,SL1344_4299,-
5381,purR,SL1344_4390,+-
5382,purR,SL1344_4391,+-
5384,putA,SL1344_1062,-
5385,putA,SL1344_1063,-
5391,puuR,SL1344_3102,-
5396,qseB,SL1344_3151,+
5397,qseB,SL1344_3152,+
5398,rbsR,SL1344_1395,+
5399,rbsR,SL1344_3848,-
5400,rbsR,SL1344_3849,-
5401,rbsR,SL1344_3850,-
5402,rbsR,SL1344_3851,-
5403,rbsR,SL1344_3852,-
5404,rbsR,SL1344_3853,-
5405,rbsR,SL1344_4114,-
5406,rbsR,SL1344_4115,-
5408,rcdA,SL1344_1011,-
5409,rcdA,SL1344_1076,+
5410,rcdA,SL1344_1077,+
5411,rcdA,SL1344_1078,+
5412,rcdA,SL1344_1079,+
5414,rcdA,SL1344_1445,+
5416,rclR,SL1344_0554,+
5417,rclR,SL1344_0553,+
5418,rclR,SL1344_0552,+
5419,rcnR,SL1344_3001,-
5420,rcnR,SL1344_3002,-
5421,rcnR,SL1344_2125,-
5422,rcsA;rcsB,SL1344_1076,-
5423,rcsA;rcsB,SL1344_1077,-
5424,rcsA;rcsB,SL1344_1078,-
5425,rcsA;rcsB,SL1344_1079,-
5428,rcsA;rcsB,SL1344_1911,+
5429,rcsA;rcsB,SL1344_2091,+
5430,rcsA;rcsB,SL1344_2092,+
5431,rcsA;rcsB,SL1344_2093,+
5432,rcsA;rcsB,SL1344_2094,+
5433,rcsA;rcsB,SL1344_2095,+
5434,rcsA;rcsB,SL1344_4158,+
5435,rcsA;rcsB,SL1344_4159,+
5436,rcsA;rcsB,SL1344_4160,+
5437,rcsA;rcsB,SL1344_4161,+
5438,rcsB,SL1344_0132,+
5439,rcsB,SL1344_0133,+
5440,rcsB,SL1344_0899,+
5441,rcsB,SL1344_0900,+
5442,rcsB,SL1344_1637,+
5443,rcsB,SL1344_1495,+
5444,rcsB,SL1344_1494,+
5445,rcsB,SL1344_1493,+
5451,rcsB,SL1344_2601,+
5452,rcsB,SL1344_2602,+
5453,rcsB,SL1344_2603,+
5454,rcsB,SL1344_2604,+
5456,rcsB,SL1344_1492,+
5461,rcsB;bglJ,SL1344_0115,+
5471,rcsB;bglJ,SL1344_3278,+
5477,relB,SL1344_4380,-
5478,relB,SL1344_4379,-
5480,relB;relE,SL1344_4380,-
5481,relB;relE,SL1344_4379,-
5482,rhaR,SL1344_3997,+
5483,rhaR,SL1344_3998,+
5484,rhaS,SL1344_3994,+
5485,rhaS,SL1344_3995,+
5486,rhaS,SL1344_3996,+
5487,rhaS,SL1344_3997,+
5488,rhaS,SL1344_3998,+
5489,rhaS,SL1344_3999,+
5492,rob,SL1344_0566,+
5493,rob,SL1344_0757,+
5494,rob,SL1344_0812,+
5495,rob,SL1344_0849,+
5497,rob,SL1344_0852,+
5498,rob,SL1344_0853,+
5499,rob,SL1344_1644,+
5504,rob,SL1344_1400,+
5505,rob,SL1344_1820,+
5506,rob,SL1344_2180,+
5508,rob,SL1344_2529,+
5509,rob,SL1344_3160,+
5510,rob,SL1344_3161,+
5511,rob,SL1344_3162,+
5512,rob,SL1344_3920,+
5513,rob,SL1344_4004,+
5514,rob,SL1344_4513,-
5516,rpoD,SL1344_0002,+
5517,rpoD,SL1344_0003,+
5518,rpoD,SL1344_0004,+
5519,rpoD,SL1344_0040,+
5520,rpoD,SL1344_0041,+
5521,rpoD,SL1344_0046,+
5522,rpoD,SL1344_0047,+
5523,rpoD,SL1344_0048,+
5524,rpoD,SL1344_0049,+
5525,rpoD,SL1344_0050,+
5526,rpoD,SL1344_0065,+
5527,rpoD,SL1344_0067,+
5528,rpoD,SL1344_0068,+
5529,rpoD,SL1344_0069,+
5530,rpoD,SL1344_0070,+
5531,rpoD,SL1344_0071,+
5532,rpoD,SL1344_0072,+
5534,rpoD,SL1344_0074,+
5535,rpoD,SL1344_0075,+
5536,rpoD,SL1344_0076,+
5537,rpoD,SL1344_0077,+
5538,rpoD,SL1344_0078,+
5539,rpoD,SL1344_0079,+
5540,rpoD,SL1344_0088,+
5541,rpoD,SL1344_0094,+
5542,rpoD,SL1344_0096,+
5543,rpoD,SL1344_0097,+
5544,rpoD,SL1344_0098,+
5545,rpoD,SL1344_0101,+
5546,rpoD,SL1344_0102,+
5547,rpoD,SL1344_0103,+
5548,rpoD,SL1344_0104,+
5552,rpoD,SL1344_0109,+
5554,rpoD,SL1344_0110,+
5555,rpoD,SL1344_0111,+
5556,rpoD,SL1344_0112,+
5557,rpoD,SL1344_0113,+
5558,rpoD,SL1344_0114,+
5559,rpoD,SL1344_0115,+
5560,rpoD,SL1344_0116,+
5561,rpoD,SL1344_0117,+
5562,rpoD,SL1344_0119,+
5563,rpoD,SL1344_0120,+
5564,rpoD,SL1344_0121,+
5565,rpoD,SL1344_0122,+
5566,rpoD,SL1344_0123,+
5567,rpoD,SL1344_0124,+
5568,rpoD,SL1344_0125,+
5569,rpoD,SL1344_0126,+
5570,rpoD,SL1344_0127,+
5571,rpoD,SL1344_0128,+
5572,rpoD,SL1344_0129,+
5573,rpoD,SL1344_0130,+
5574,rpoD,SL1344_0131,+
5575,rpoD,SL1344_0132,+
5576,rpoD,SL1344_0133,+
5577,rpoD,SL1344_0134,+
5578,rpoD,SL1344_0142,+
5579,rpoD,SL1344_0143,+
5580,rpoD,SL1344_0144,+
5581,rpoD,SL1344_0150,+
5582,rpoD,SL1344_0151,+
5583,rpoD,SL1344_0152,+
5584,rpoD,SL1344_0153,+
5585,rpoD,SL1344_0154,+
5586,rpoD,SL1344_0159,+
5587,rpoD,SL1344_0166,+
5588,rpoD,SL1344_0167,+
5589,rpoD,SL1344_0168,+
5590,rpoD,SL1344_0170,+
5591,rpoD,SL1344_0171,+
5592,rpoD,SL1344_0172,+
5593,rpoD,SL1344_0181,+
5594,rpoD,SL1344_0182,+
5595,rpoD,SL1344_0183,+
5597,rpoD,SL1344_0334,+
5598,rpoD,SL1344_0184,+
5599,rpoD,SL1344_0185,+
5600,rpoD,SL1344_0186,+
5601,rpoD,SL1344_0187,+
5602,rpoD,SL1344_0188,+
5603,rpoD,SL1344_0192,+
5604,rpoD,SL1344_0193,+
5605,rpoD,SL1344_0194,+
5606,rpoD,SL1344_0195,+
5607,rpoD,SL1344_0206,+
5608,rpoD,SL1344_0207,+
5609,rpoD,SL1344_0208,+
5610,rpoD,SL1344_0214,+
5611,rpoD,SL1344_0217,+
5612,rpoD,SL1344_0218,+
5613,rpoD,SL1344_0219,+
5614,rpoD,SL1344_0220,+
5615,rpoD,SL1344_0233,+
5616,rpoD,SL1344_0243,+
5617,rpoD,SL1344_0246,+
5618,rpoD,SL1344_0247,+
5619,rpoD,SL1344_0248,+
5620,rpoD,SL1344_3483,+
5621,rpoD,SL1344_3484,+
5622,rpoD,SL1344_0309,+
5625,rpoD,SL1344_3619,+
5626,rpoD,SL1344_0312,+
5627,rpoD,SL1344_0313,+
5628,rpoD,SL1344_0314,+
5631,rpoD,SL1344_0316,+
5635,rpoD,SL1344_0462,+
5641,rpoD,SL1344_0362,+
5642,rpoD,SL1344_3305,+
5643,rpoD,SL1344_3306,+
5656,rpoD,SL1344_1044,+
5659,rpoD,SL1344_0367,+
5660,rpoD,SL1344_0378,+
5662,rpoD,SL1344_0379,+
5663,rpoD,SL1344_0383,+
5664,rpoD,SL1344_0384,+
5665,rpoD,SL1344_0385,+
5666,rpoD,SL1344_0389,+
5667,rpoD,SL1344_0390,+
5668,rpoD,SL1344_0391,+
5669,rpoD,SL1344_0392,+
5670,rpoD,SL1344_0393,+
5671,rpoD,SL1344_0407,+
5672,rpoD,SL1344_0409,+
5673,rpoD,SL1344_0410,+
5674,rpoD,SL1344_0411,+
5675,rpoD,SL1344_0412,+
5676,rpoD,SL1344_0413,+
5677,rpoD,SL1344_0414,+
5678,rpoD,SL1344_0415,+
5679,rpoD,SL1344_0416,+
5680,rpoD,SL1344_0417,+
5681,rpoD,SL1344_0418,+
5682,rpoD,SL1344_0433,+
5683,rpoD,SL1344_0434,+
5684,rpoD,SL1344_0435,+
5685,rpoD,SL1344_0436,+
5686,rpoD,SL1344_0437,+
5687,rpoD,SL1344_0438,+
5688,rpoD,SL1344_0439,+
5689,rpoD,SL1344_0440,+
5690,rpoD,SL1344_0442,+
5691,rpoD,SL1344_0443,+
5692,rpoD,SL1344_0444,+
5693,rpoD,SL1344_0445,+
5694,rpoD,SL1344_0446,+
5695,rpoD,SL1344_0453,+
5696,rpoD,SL1344_0466,+
5697,rpoD,SL1344_0467,+
5701,rpoD,SL1344_0476,+
5702,rpoD,SL1344_0482,+
5703,rpoD,SL1344_0491,+
5704,rpoD,SL1344_0510,+
5705,rpoD,SL1344_0511,+
5706,rpoD,SL1344_0512,+
5707,rpoD,SL1344_0515,+
5708,rpoD,SL1344_0516,+
5709,rpoD,SL1344_0517,+
5710,rpoD,SL1344_0518,+
5711,rpoD,SL1344_0519,+
5712,rpoD,SL1344_0520,+
5713,rpoD,SL1344_0521,+
5714,rpoD,SL1344_0526,+
5715,rpoD,SL1344_0527,+
5719,rpoD,SL1344_0345,+
5723,rpoD,SL1344_0556,+
5724,rpoD,SL1344_0566,+
5726,rpoD,SL1344_0573,+
5727,rpoD,SL1344_0574,+
5728,rpoD,SL1344_0576,+
5729,rpoD,SL1344_0577,+
5730,rpoD,SL1344_0578,+
5731,rpoD,SL1344_0579,+
5732,rpoD,SL1344_0580,+
5733,rpoD,SL1344_0581,+
5734,rpoD,SL1344_0582,+
5735,rpoD,SL1344_0583,+
5736,rpoD,SL1344_0584,+
5737,rpoD,SL1344_0585,+
5738,rpoD,SL1344_0586,+
5739,rpoD,SL1344_0587,+
5740,rpoD,SL1344_0588,+
5741,rpoD,SL1344_0593,+
5742,rpoD,SL1344_0596,+
5743,rpoD,SL1344_0597,+
5744,rpoD,SL1344_0617,+
5745,rpoD,SL1344_0623,+
5747,rpoD,SL1344_0651,+
5748,rpoD,SL1344_0652,+
5749,rpoD,SL1344_0653,+
5750,rpoD,SL1344_0654,+
5751,rpoD,SL1344_0663,+
5752,rpoD,SL1344_0664,+
5753,rpoD,SL1344_0665,+
5754,rpoD,SL1344_0666,+
5755,rpoD,SL1344_0667,+
5756,rpoD,SL1344_0668,+
5757,rpoD,SL1344_0675,+
5758,rpoD,SL1344_0686,+
5759,rpoD,SL1344_0687,+
5760,rpoD,SL1344_0688,+
5761,rpoD,SL1344_0712,+
5762,rpoD,SL1344_0714,+
5763,rpoD,SL1344_0715,+
5764,rpoD,SL1344_0716,+
5765,rpoD,SL1344_0717,+
5766,rpoD,SL1344_0718,+
5767,rpoD,SL1344_0719,+
5768,rpoD,SL1344_0720,+
5769,rpoD,SL1344_0721,+
5770,rpoD,SL1344_3751,+
5771,rpoD,SL1344_0722,+
5772,rpoD,SL1344_0723,+
5773,rpoD,SL1344_0737,+
5774,rpoD,SL1344_0749,+
5775,rpoD,SL1344_0750,+
5776,rpoD,SL1344_0751,+
5777,rpoD,SL1344_0752,+
5778,rpoD,SL1344_0753,+
5779,rpoD,SL1344_0757,+
5780,rpoD,SL1344_0758,+
5781,rpoD,SL1344_0759,+
5782,rpoD,SL1344_0760,+
5783,rpoD,SL1344_0770,+
5784,rpoD,SL1344_0771,+
5785,rpoD,SL1344_0772,+
5786,rpoD,SL1344_0773,+
5787,rpoD,SL1344_0774,+
5788,rpoD,SL1344_0775,+
5789,rpoD,SL1344_0783,+
5790,rpoD,SL1344_0791,+
5791,rpoD,SL1344_0792,+
5792,rpoD,SL1344_0793,+
5793,rpoD,SL1344_0794,+
5794,rpoD,SL1344_0795,+
5795,rpoD,SL1344_0797,+
5796,rpoD,SL1344_0798,+
5799,rpoD,SL1344_0803,+
5800,rpoD,SL1344_0806,+
5801,rpoD,SL1344_0808,+
5802,rpoD,SL1344_0821,+
5803,rpoD,SL1344_0822,+
5804,rpoD,SL1344_0839,+
5805,rpoD,SL1344_0849,+
5807,rpoD,SL1344_0852,+
5808,rpoD,SL1344_0853,+
5809,rpoD,SL1344_0863,+
5810,rpoD,SL1344_0864,+
5811,rpoD,SL1344_0865,+
5812,rpoD,SL1344_0866,+
5813,rpoD,SL1344_0867,+
5814,rpoD,SL1344_0874,+
5815,rpoD,SL1344_0877,+
5816,rpoD,SL1344_0882,+
5817,rpoD,SL1344_0884,+
5818,rpoD,SL1344_0891,+
5819,rpoD,SL1344_0894,+
5820,rpoD,SL1344_0895,+
5821,rpoD,SL1344_0897,+
5823,rpoD,SL1344_0899,+
5824,rpoD,SL1344_0900,+
5825,rpoD,SL1344_0902,+
5826,rpoD,SL1344_0903,+
5827,rpoD,SL1344_0904,+
5828,rpoD,SL1344_0907,+
5829,rpoD,SL1344_0910,+
5830,rpoD,SL1344_0911,+
5831,rpoD,SL1344_0914,+
5832,rpoD,SL1344_0915,+
5833,rpoD,SL1344_0917,+
5834,rpoD,SL1344_0918,+
5835,rpoD,SL1344_0919,+
5836,rpoD,SL1344_0924,+
5837,rpoD,SL1344_0925,+
5838,rpoD,SL1344_0928,+
5839,rpoD,SL1344_0929,+
5840,rpoD,SL1344_0930,+
5841,rpoD,SL1344_0931,+
5843,rpoD,SL1344_0941,+
5849,rpoD,SL1344_0998,+
5850,rpoD,SL1344_1003,+
5851,rpoD,SL1344_1004,+
5852,rpoD,SL1344_1005,+
5853,rpoD,SL1344_1007,+
5854,rpoD,SL1344_1010,+
5855,rpoD,SL1344_1011,+
5856,rpoD,SL1344_1012,+
5857,rpoD,SL1344_1025,+
5858,rpoD,SL1344_1714,+
5859,rpoD,SL1344_1715,+
5860,rpoD,SL1344_1716,+
5861,rpoD,SL1344_1717,+
5862,rpoD,SL1344_1718,+
5863,rpoD,SL1344_1719,+
5864,rpoD,SL1344_1720,+
5865,rpoD,SL1344_1721,+
5868,rpoD,SL1344_3790,+
5869,rpoD,SL1344_3789,+
5870,rpoD,SL1344_3788,+
5871,rpoD,SL1344_3787,+
5872,rpoD,SL1344_1050,+
5873,rpoD,SL1344_1051,+
5874,rpoD,SL1344_1060,+
5875,rpoD,SL1344_1062,+
5876,rpoD,SL1344_1063,+
5879,rpoD,SL1344_1075,+
5880,rpoD,SL1344_1076,+
5881,rpoD,SL1344_1077,+
5882,rpoD,SL1344_1078,+
5883,rpoD,SL1344_1079,+
5884,rpoD,SL1344_1080,+
5885,rpoD,SL1344_1081,+
5886,rpoD,SL1344_1082,+
5887,rpoD,SL1344_1087,+
5888,rpoD,SL1344_1088,+
5889,rpoD,SL1344_1094,+
5890,rpoD,SL1344_1095,+
5891,rpoD,SL1344_1098,+
5892,rpoD,SL1344_1099,+
5893,rpoD,SL1344_1100,+
5894,rpoD,SL1344_1102,+
5895,rpoD,SL1344_1108,+
5896,rpoD,SL1344_1109,+
5897,rpoD,SL1344_1110,+
5898,rpoD,SL1344_1111,+
5899,rpoD,SL1344_1112,+
5900,rpoD,SL1344_1113,+
5901,rpoD,SL1344_1114,+
5902,rpoD,SL1344_1115,+
5903,rpoD,SL1344_1116,+
5904,rpoD,SL1344_1117,+
5905,rpoD,SL1344_1118,+
5906,rpoD,SL1344_1119,+
5907,rpoD,SL1344_1122,+
5908,rpoD,SL1344_1129,+
5909,rpoD,SL1344_1130,+
5910,rpoD,SL1344_1131,+
5911,rpoD,SL1344_1132,+
5912,rpoD,SL1344_1133,+
5913,rpoD,SL1344_1134,+
5914,rpoD,SL1344_1140,+
5915,rpoD,SL1344_1148,+
5916,rpoD,SL1344_1151,+
5917,rpoD,SL1344_1152,+
5918,rpoD,SL1344_1153,+
5919,rpoD,SL1344_1170,+
5920,rpoD,SL1344_1171,+
5921,rpoD,SL1344_1176,+
5922,rpoD,SL1344_1049,+
5929,rpoD,SL1344_1926,+
5930,rpoD,SL1344_1925,+
5931,rpoD,SL1344_1733,+
5932,rpoD,SL1344_1731,+
5933,rpoD,SL1344_1730,+
5934,rpoD,SL1344_1712,+
5935,rpoD,SL1344_1711,+
5936,rpoD,SL1344_1710,+
5937,rpoD,SL1344_1708,+
5938,rpoD,SL1344_1705,+
5939,rpoD,SL1344_1704,+
5940,rpoD,SL1344_1703,+
5941,rpoD,SL1344_1702,+
5942,rpoD,SL1344_1701,+
5943,rpoD,SL1344_1700,+
5944,rpoD,SL1344_1696,+
5945,rpoD,SL1344_1695,+
5946,rpoD,SL1344_1694,+
5947,rpoD,SL1344_1693,+
5948,rpoD,SL1344_1692,+
5949,rpoD,SL1344_1691,+
5950,rpoD,SL1344_1690,+
5951,rpoD,SL1344_1689,+
5953,rpoD,SL1344_1682,+
5954,rpoD,SL1344_1680,+
5955,rpoD,SL1344_1668,+
5956,rpoD,SL1344_1666,+
5957,rpoD,SL1344_1665,+
5958,rpoD,SL1344_1661,+
5959,rpoD,SL1344_1658,+
5960,rpoD,SL1344_1657,+
5961,rpoD,SL1344_1656,+
5962,rpoD,SL1344_1655,+
5963,rpoD,SL1344_1654,+
5965,rpoD,SL1344_1648,+
5966,rpoD,SL1344_1646,+
5967,rpoD,SL1344_1645,+
5968,rpoD,SL1344_1644,+
5969,rpoD,SL1344_1643,+
5970,rpoD,SL1344_1642,+
5971,rpoD,SL1344_1641,+
5972,rpoD,SL1344_1640,+
5973,rpoD,SL1344_1639,+
5974,rpoD,SL1344_1638,+
5975,rpoD,SL1344_1637,+
5976,rpoD,SL1344_1633,+
5977,rpoD,SL1344_1632,+
5978,rpoD,SL1344_1621,+
5979,rpoD,SL1344_1613,+
5980,rpoD,SL1344_1612,+
5981,rpoD,SL1344_1591,+
5982,rpoD,SL1344_1404,+
5983,rpoD,SL1344_1578,+
5985,rpoD,SL1344_3103,+
6000,rpoD,SL1344_1572,+
6002,rpoD,SL1344_1535,+
6004,rpoD,SL1344_1507,+
6005,rpoD,SL1344_1500,+
6006,rpoD,SL1344_1499,+
6007,rpoD,SL1344_1498,+
6008,rpoD,SL1344_1493,+
6012,rpoD,SL1344_0036,+
6018,rpoD,SL1344_4021,+
6019,rpoD,SL1344_4022,+
6025,rpoD,SL1344_1445,+
6026,rpoD,SL1344_1444,+
6029,rpoD,SL1344_2573,+
6031,rpoD,SL1344_4380,+
6032,rpoD,SL1344_4379,+
6044,rpoD,SL1344_1429,+
6045,rpoD,SL1344_1428,+
6047,rpoD,SL1344_1426,+
6048,rpoD,SL1344_1425,+
6049,rpoD,SL1344_1419,+
6050,rpoD,SL1344_1418,+
6052,rpoD,SL1344_1413,+
6053,rpoD,SL1344_1412,+
6054,rpoD,SL1344_1410,+
6055,rpoD,SL1344_1409,+
6056,rpoD,SL1344_1400,+
6057,rpoD,SL1344_1398,+
6058,rpoD,SL1344_1397,+
6062,rpoD,SL1344_1487,+
6063,rpoD,SL1344_1395,+
6064,rpoD,SL1344_1384,+
6065,rpoD,SL1344_1369,+
6066,rpoD,SL1344_1368,+
6067,rpoD,SL1344_1367,+
6068,rpoD,SL1344_1365,+
6069,rpoD,SL1344_1364,+
6070,rpoD,SL1344_1363,+
6071,rpoD,SL1344_1362,+
6072,rpoD,SL1344_1359,+
6073,rpoD,SL1344_1312,+
6074,rpoD,SL1344_1308,+
6075,rpoD,SL1344_1307,+
6076,rpoD,SL1344_1306,+
6077,rpoD,SL1344_1305,+
6078,rpoD,SL1344_1304,+
6079,rpoD,SL1344_1303,+
6080,rpoD,SL1344_1283,+
6081,rpoD,SL1344_1281,+
6082,rpoD,SL1344_1270,+
6083,rpoD,SL1344_1269,+
6084,rpoD,SL1344_1268,+
6085,rpoD,SL1344_1256,+
6086,rpoD,SL1344_1254,+
6087,rpoD,SL1344_1246,+
6088,rpoD,SL1344_1245,+
6089,rpoD,SL1344_1244,+
6090,rpoD,SL1344_1243,+
6091,rpoD,SL1344_1242,+
6092,rpoD,SL1344_1241,+
6093,rpoD,SL1344_1240,+
6094,rpoD,SL1344_1239,+
6095,rpoD,SL1344_1238,+
6096,rpoD,SL1344_1234,+
6097,rpoD,SL1344_1226,+
6098,rpoD,SL1344_1225,+
6099,rpoD,SL1344_1223,+
6100,rpoD,SL1344_1207,+
6102,rpoD,SL1344_1745,+
6103,rpoD,SL1344_1747,+
6104,rpoD,SL1344_1757,+
6105,rpoD,SL1344_1759,+
6106,rpoD,SL1344_1760,+
6107,rpoD,SL1344_1761,+
6108,rpoD,SL1344_1763,+
6109,rpoD,SL1344_1766,+
6110,rpoD,SL1344_1767,+
6111,rpoD,SL1344_1814,+
6112,rpoD,SL1344_1816,+
6113,rpoD,SL1344_1818,+
6114,rpoD,SL1344_1819,+
6115,rpoD,SL1344_1820,+
6116,rpoD,SL1344_1822,+
6117,rpoD,SL1344_1826,+
6118,rpoD,SL1344_1827,+
6119,rpoD,SL1344_1832,+
6120,rpoD,SL1344_1833,+
6121,rpoD,SL1344_1834,+
6122,rpoD,SL1344_1835,+
6123,rpoD,SL1344_1844,+
6124,rpoD,SL1344_1847,+
6125,rpoD,SL1344_1848,+
6126,rpoD,SL1344_1849,+
6131,rpoD,SL1344_1865,+
6132,rpoD,SL1344_1868,+
6133,rpoD,SL1344_1870,+
6134,rpoD,SL1344_1876,+
6135,rpoD,SL1344_1877,+
6136,rpoD,SL1344_1879,+
6137,rpoD,SL1344_1883,+
6138,rpoD,SL1344_1884,+
6139,rpoD,SL1344_1885,+
6140,rpoD,SL1344_1889,+
6141,rpoD,SL1344_1890,+
6142,rpoD,SL1344_1891,+
6143,rpoD,SL1344_1892,+
6144,rpoD,SL1344_1897,+
6145,rpoD,SL1344_1898,+
6146,rpoD,SL1344_1899,+
6147,rpoD,SL1344_1900,+
6148,rpoD,SL1344_1901,+
6149,rpoD,SL1344_1902,+
6150,rpoD,SL1344_1903,+
6151,rpoD,SL1344_1904,+
6152,rpoD,SL1344_1905,+
6153,rpoD,SL1344_1906,+
6154,rpoD,SL1344_1907,+
6155,rpoD,SL1344_1908,+
6156,rpoD,SL1344_1909,+
6157,rpoD,SL1344_1910,+
6158,rpoD,SL1344_1911,+
6160,rpoD,SL1344_1036,+
6161,rpoD,SL1344_1198,+
6164,rpoD,SL1344_1992,+
6165,rpoD,SL1344_1993,+
6166,rpoD,SL1344_1994,+
6169,rpoD,SL1344_2051,+
6170,rpoD,SL1344_2052,+
6171,rpoD,SL1344_2053,+
6172,rpoD,SL1344_2054,+
6173,rpoD,SL1344_2055,+
6174,rpoD,SL1344_2058,+
6175,rpoD,SL1344_2091,+
6176,rpoD,SL1344_2092,+
6177,rpoD,SL1344_2093,+
6178,rpoD,SL1344_2094,+
6179,rpoD,SL1344_2095,+
6183,rpoD,SL1344_3234,+
6186,rpoD,SL1344_3232,+
6187,rpoD,SL1344_3231,+
6188,rpoD,SL1344_3230,+
6189,rpoD,SL1344_3226,+
6190,rpoD,SL1344_3001,+
6191,rpoD,SL1344_3002,+
6192,rpoD,SL1344_2125,+
6193,rpoD,SL1344_2131,+
6194,rpoD,SL1344_2132,+
6195,rpoD,SL1344_2138,+
6196,rpoD,SL1344_2144,+
6197,rpoD,SL1344_2160,+
6198,rpoD,SL1344_2163,+
6199,rpoD,SL1344_2164,+
6200,rpoD,SL1344_2165,+
6201,rpoD,SL1344_2166,+
6202,rpoD,SL1344_2167,+
6203,rpoD,SL1344_2168,+
6204,rpoD,SL1344_2169,+
6205,rpoD,SL1344_2170,+
6206,rpoD,SL1344_2176,+
6207,rpoD,SL1344_2177,+
6208,rpoD,SL1344_2180,+
6210,rpoD,SL1344_2181,+
6211,rpoD,SL1344_2182,+
6212,rpoD,SL1344_2183,+
6213,rpoD,SL1344_2201,+
6214,rpoD,SL1344_3779,+
6215,rpoD,SL1344_3780,+
6216,rpoD,SL1344_3781,+
6217,rpoD,SL1344_2223C,+
6219,rpoD,SL1344_2223E,+
6220,rpoD,SL1344_3784,+
6222,rpoD,SL1344_2225,+
6223,rpoD,SL1344_2226,+
6224,rpoD,SL1344_2227,+
6225,rpoD,SL1344_2228,+
6226,rpoD,SL1344_2229,+
6227,rpoD,SL1344_2230,+
6228,rpoD,SL1344_2231,+
6229,rpoD,SL1344_2233,+
6232,rpoD,SL1344_2237,+
6233,rpoD,SL1344_2238,+
6234,rpoD,SL1344_2239,+
6235,rpoD,SL1344_2241,+
6236,rpoD,SL1344_2245,+
6237,rpoD,SL1344_2246,+
6238,rpoD,SL1344_2247,+
6239,rpoD,SL1344_2248,+
6241,rpoD,SL1344_2251,+
6242,rpoD,SL1344_2252,+
6243,rpoD,SL1344_2253,+
6244,rpoD,SL1344_2254,+
6245,rpoD,SL1344_2255,+
6246,rpoD,SL1344_2285,+
6247,rpoD,SL1344_2286,+
6248,rpoD,SL1344_2287,+
6249,rpoD,SL1344_2288,+
6250,rpoD,SL1344_2289,+
6251,rpoD,SL1344_2290,+
6252,rpoD,SL1344_2291,+
6253,rpoD,SL1344_2292,+
6254,rpoD,SL1344_2293,+
6255,rpoD,SL1344_2294,+
6256,rpoD,SL1344_2295,+
6257,rpoD,SL1344_2296,+
6258,rpoD,SL1344_2297,+
6259,rpoD,SL1344_2320,+
6260,rpoD,SL1344_2321,+
6261,rpoD,SL1344_2322,+
6262,rpoD,SL1344_2323,+
6263,rpoD,SL1344_2325,+
6264,rpoD,SL1344_2331,+
6265,rpoD,SL1344_2332,+
6266,rpoD,SL1344_2335,+
6267,rpoD,SL1344_2347,+
6268,rpoD,SL1344_2356,+
6269,rpoD,SL1344_2357,+
6270,rpoD,SL1344_2358,+
6272,rpoD,SL1344_3768,+
6273,rpoD,SL1344_3769,+
6274,rpoD,SL1344_3770,+
6282,rpoD,SL1344_2370,+
6283,rpoD,SL1344_2371,+
6284,rpoD,SL1344_2376,+
6285,rpoD,SL1344_2377,+
6286,rpoD,SL1344_2381,+
6287,rpoD,SL1344_2382,+
6288,rpoD,SL1344_2384,+
6289,rpoD,SL1344_2385,+
6290,rpoD,SL1344_2393,+
