Geneid,0,1,2,3,4,5,6,7,8,9
PSLT001,0.0034387763755936306,-0.00837882035829973,0.007160576353188311,-0.0026087126545046384,0.0007512194643531591,-0.004343600099652447,0.011238182792111992,0.010968451439619765,0.0036367178431606383,-0.005302942582878307
PSLT002,0.005535106779224561,0.0021884753081259207,0.0028233798538672655,-0.0016889143347997577,-0.004637068484307839,0.0020083908753279513,-0.003563612983002058,0.009805127730576499,0.01937876297886135,0.0010434584570778401
PSLT003,-0.0022771846065859145,-0.018217338498992857,-0.005408926384913626,-0.001245520155514281,-0.013000018830321963,-0.00037457818614516073,0.014981693238650548,0.010849240528475817,-0.011259560931447336,-0.016861423099544314
PSLT004,-0.0036854368864747498,-0.0021084064405309673,-0.0063351825880289545,0.003005921813442582,-0.010533368609859334,0.015220705083628048,0.007102836260108303,0.04566418448253302,-0.01691845139075096,0.002369107179739275
PSLT005,0.0027931293339094497,-0.005966022111780711,0.006052527918205442,0.013662877715788184,-0.015791617929308003,0.007906902098701232,0.016730042572641907,0.028121813177026337,-0.015811604507016824,-0.01807472381903402
PSLT006,0.009025612140514396,0.02045848900859061,0.002067948710266831,0.01766724266985327,-0.014056378747127429,0.0027317054904756888,0.008826798171602281,-0.008965664037176252,-0.010090835330145405,-0.015270848403781321
PSLT007,0.01217423943380739,0.0007791959053406486,0.0013694484091605738,-0.010426097549131636,0.0007075232003322147,0.007785392012331996,-0.013750382662586791,-0.0038484428284922736,0.0033592688169141274,-0.0015682632774709335
PSLT008,0.010221179776082423,0.013570409216390857,0.00420908789365891,-0.019283003567721727,0.00490072786684136,-0.001064272398745285,-0.00726438128108934,0.015864418336919605,0.0017147296893375438,-0.016910784631931897
PSLT009,0.028012029313854915,0.012481143876990508,-0.004469867285455672,-0.020790464842076792,0.012272045060277516,-0.0003178570202563682,-0.011086385452864502,0.029466607167764204,0.005388303818165227,-0.006628829374628965
PSLT010,0.0259397356395093,0.021775946658280986,-0.012167773042696433,-0.004834346783203054,0.0004519570734347253,0.008951943545784803,-0.007724519276871169,-0.002012408043666505,0.0041550833691015535,-0.022319912144160715
PSLT011,0.032212242372223435,0.016521380873060047,-0.014959192652250309,-0.0018679247199295775,0.003737951931177145,0.011385892127441495,-0.009544063337677903,0.001981469311059422,0.00016525101569573548,-0.02854549599741799
PSLT012,0.02090476876426344,0.02804988445303978,-0.01934737892987514,-0.010952064803080282,-0.005441921190372215,0.023474752031012184,-0.01642113645777418,-0.0006568055897808952,0.00021513844542325516,-0.03165685368263399
PSLT013,0.022569260254761754,0.015048255209993665,-0.00772680380765163,-0.0016783296908554116,-0.003341396882870517,0.01730906591430957,-0.002728308808061861,0.013242761187880314,0.001425102197302244,-0.03574784837926152
PSLT014,0.003822182768646422,0.01049272838855035,-0.0005553117627360418,-0.00689886867134001,-0.011929978190357338,0.008406647917814283,0.017590106162636333,0.00676208912187912,0.010411679397387007,-0.022252382891563557
PSLT015,-0.0004538964961727153,-0.003413466002191048,0.010320867651249135,0.0013255117900752345,0.008547968181564896,0.00010853713103357067,-0.011247578710128431,0.018150344146232966,0.010329578390712503,-0.005921830396492169
PSLT016,0.0012806220585098863,0.016993220669507245,0.003958427949138972,0.0035358698486714977,0.001139837948248728,0.005110895024413611,-0.006618690557396013,0.008298203428892387,0.003997765304373218,-0.0008443547393581264
PSLT017,0.008021653757085358,0.0065179245798741604,0.0012500879454348372,0.006746934838223437,-0.00027085893288139975,0.003619952450202562,-0.014760061057135291,-0.003963606458961616,0.0016549477915382483,-0.0035466570569652133
PSLT018,0.022395566297289195,0.025984656919580042,0.0068871070384360624,-0.007486288007088287,0.02008290846180047,0.013243537206130782,-0.023646152271212903,0.0200733023441816,-0.015041971049730702,0.016785597132506852
PSLT019,0.006134628135103775,-0.02506476176247025,0.0026059726755980456,0.0009957053705468173,0.004083073674795372,0.0019109663623053602,-0.020814897135010734,0.03180455859623649,-0.01277326257398583,-0.023919910654981516
PSLT020,0.00950173577178761,-0.0029928525974923736,0.00535665416299401,0.0034662924440903137,0.0044010325316558895,-0.010831587952298206,-0.01546307661570812,0.02418281202252707,0.005686849137100994,-0.030098961068656376
PSLT023,-0.0019885161807832548,0.0012959742984355275,0.0027994777376220527,-0.0003309873775915038,-0.015629022037564687,0.009952467184405133,0.025525818241753165,0.007881753695152515,0.007579720633694416,0.0009054976831328049
PSLT024,-0.0065661648963806045,0.019828387100452368,0.01767504697118606,0.009587353525541015,-0.015834033635765337,0.008134440017873118,0.014155341459794135,-0.005992328540968337,0.010856772840692516,-0.0046479928361099
PSLT025,0.006822797107507645,0.017770492252692723,-0.00010984042803134723,0.021455879635860053,0.004521881694854491,-0.0034264772078831927,0.014236588773006336,0.0016710587369149995,0.019927102780212664,-0.02049249150408041
PSLT026,0.0004927223064349441,0.02226175343726985,-0.004030846270730473,-0.0020662109946825995,0.02291568070821507,-0.01514825998012942,0.01118476326067426,-0.008903465643766473,0.03415890548295791,0.014038610822431397
PSLT027,-0.0015487703787585773,-0.02512470193751689,0.023731375859454142,0.005678679788319149,0.01468223365514129,-0.015165807118971824,0.019583655530212546,0.0029210534129986143,0.01707384198240176,0.0029249270973866464
PSLT028,-0.004317059675333507,-0.02242689101698718,0.018382561483383852,-0.0029498609485057946,0.013383826578408444,-0.011840978410786827,0.009626355891840984,-6.218070815094025e-05,0.013450970170210136,0.0025285612305294943
PSLT029,-1.9428190778818064e-05,-0.02222264625341121,0.011072465425459336,-0.0012600638601763157,0.010453092270162398,-0.009473367710957407,0.01466838026453055,0.0002300697692753305,0.010061138660800712,-0.003274993325480727
PSLT030,-0.0014598226952427323,-0.018817799658153053,0.010813559142675408,0.0005386078965928513,0.011965904713783015,-0.009777461516718967,0.015258351795900621,-0.00261306788860219,0.01016076667339707,-0.0022246187918498906
PSLT031,0.0013888276089834652,-0.01307092158700023,0.011110907497093148,0.00317699554995802,0.00698229546730284,-0.010824109135515831,0.015272384108064826,0.004676358097906517,0.010950750905376535,-0.003163454597894495
PSLT032,0.0001476436314349649,-0.016215092543464277,0.0009110749401364334,-0.001284747455436428,0.007577059485929293,-0.012021072708100416,0.009794960906182143,-0.008939773123906071,0.007884230363041627,-0.009929560005095754
PSLT033,0.00314930508643193,-0.00460783687994504,-0.0018762674644494735,0.008262774449391205,0.004987088643084833,-0.006996477172859374,-0.010391952378034754,-0.022150484532143695,0.015496583185725743,-0.0013071775360675372
