Geneid,SRX1392948,SRX1392949,SRX1392950,SRX1392951,SRX1392954,SRX1392955,SRX4340129,SRX4340130,SRX4340131,SRX4340132,SRX4340133,SRX4340134,SRX8537506,SRX8537507,SRX8537508,SRX8537509,SRX8537510,SRX8537511
STMUK_0947,7.957545820334292,7.811751491254586,8.509914769721712,7.991244424912113,11.80561492502524,11.638461860674525,11.665914119658332,11.49389435609689,10.93823089906523,10.978059509213669,11.061260646183984,10.875085245279488,11.133203982811091,11.155492772838828,11.320482182583733,9.873684509673252,10.978296547006495,10.624845753478183
STMUK_0948,8.526801326959136,8.40914799433306,8.891666764767843,8.44919635806631,7.92735833658807,7.9409758656083955,8.998520092612775,8.950683525276535,9.38549938018488,9.380565007543186,9.592646643422007,9.589255390819373,8.654117119154785,8.641978241959814,8.774269928938763,8.707124259074076,8.885269255513698,8.934128256008888
STMUK_0949,3.060293828825949,2.9952957143188352,2.794347163111065,3.3564097638960497,3.031658176426625,3.2639977703899903,2.1246506316049434,2.4403857213033424,2.7767275346822724,2.656225278053348,2.7142343465634897,2.874185826362935,3.5482081140466235,3.427416747537797,3.571458471995948,3.4349407658719366,3.356619693398325,3.650470494079237
STMUK_0950,4.2543372467191185,4.694567642593069,5.0376172750256325,4.760527051611907,6.975206443115599,6.822116394464714,6.869214559722048,6.822563372890273,6.726901973161652,6.789312373586692,7.115693276020839,6.93986352297583,6.899827991370997,6.945203817972387,7.180947315066872,6.309703957695925,7.062884502890602,6.670590777604114
STMUK_0951,3.2759007369707485,4.412287681529497,4.39297747040694,4.211419179638174,5.451017401637716,5.047804872088972,5.672947439391235,5.54891337785604,5.621104745841542,5.5395664548999575,5.6649290910485615,5.844641565777128,6.115017710405211,6.100655234950772,6.214788173550983,5.286089889394538,6.126889001501461,5.990518065521735
STMUK_0952,2.8972134422560383,3.8710806668314217,3.723421570661377,3.6182558996392697,4.409274290721429,4.641648830187863,4.957446921587646,4.887520769581097,5.3498473100501815,5.122845362100822,5.119298633131872,4.881533348326388,4.897817683198227,4.672917104648558,4.839699574597518,4.051649731786386,4.819709335035486,4.825828684678715
STMUK_0953,6.8024320258133475,6.5875154176855615,6.239959837597729,6.082998445583852,6.848221192077679,7.137607153214908,7.445668414710228,7.362188417279234,7.287561795031348,7.327529460962932,6.879925766983409,7.190119301122904,9.280571931271064,9.361406336895405,9.332139405096386,9.25140898999009,9.503203048796054,9.685954467419302
STMUK_0954,5.266917782542069,5.090616622745613,4.964753376190044,5.2850455425006295,6.705626851114436,6.040708934270199,6.3929531441708445,6.5091135246923315,6.4462459399011465,6.454055874964826,6.097278802291279,6.357364956103225,8.474477827730368,8.478830233855769,8.401229617698451,8.412884346116602,8.641060780212912,8.926571836341893
STMUK_0955,7.376562696532007,8.267570043521697,7.4174638125189505,8.087042787750125,7.200909413232637,7.465986705558626,4.5672568180017805,3.900369461211089,3.9453390420180265,3.934158299972692,3.8986333268517703,3.9774137033913,7.477485403137906,7.782457092504702,7.71442635041563,6.928505385265249,6.828317810030745,7.229663519626445
STMUK_0956,4.654897838434649,4.4496112673187165,3.9629998054414703,4.281148115770848,3.9257729924705185,3.266646489541688,4.376867262293742,4.391341211105517,4.930377972010839,4.721835952857148,4.933393389531417,5.027317588555124,6.528340507118824,6.525423827916063,6.4722050886761915,5.964434593894314,6.096875588310937,6.364212149468661
STMUK_0957,5.6244791361663795,6.175575465103233,6.1778674518863586,5.929199855248753,5.707982232184008,5.537937270700794,6.281686890193174,6.509932382809553,7.300518691077312,7.070115565582192,7.170091099590605,7.142040221880058,6.6138882259553835,6.624280054705044,6.800515706309911,6.494237892924918,6.879964557702262,6.8753252718754005
STMUK_0958,4.0861083706802415,4.689159683667708,4.838505292067302,4.291545683428424,6.273536498413327,6.111580084134253,5.765131439703878,5.896421487556786,6.068982031383808,6.091566304398617,6.186748341404197,6.335298466698773,6.369430950227262,6.525884147360068,6.3583776932811915,6.2374399310872635,6.823731969429952,6.6608774742344545
STMUK_0959,5.559096175072559,6.4787533867099025,6.590567326117475,6.012765917066269,7.3867982053117,7.208406967300742,7.286988509605602,7.504419145406957,7.41822070682443,7.415164609053558,7.629587926210713,7.599219087143988,6.590442900164733,6.7111099966145575,6.669642358125468,6.650122112760192,6.676621409006307,6.949979009991609
STMUK_0960,5.339517920583392,6.9509671783823785,7.307198530092339,5.783842975312733,6.8744220564794825,6.8021608359881,7.4791731991117665,7.495308185856472,7.495908759916711,7.466864408599761,7.460104226940372,7.5722419644931644,7.7484399721333315,7.786960883524227,7.726242850252238,7.205957837307179,7.4502929128550734,7.597778390158759
STMUK_0961,7.017267376202887,6.982351327273826,7.282388542918597,7.221767169527188,7.122828196668593,7.027618417693333,5.33953467744635,5.386644952969143,5.606031401106149,5.5712218256724295,5.5957201472342,5.613787239880682,7.912443738105629,8.085752373346807,8.001625686649897,7.883744332628205,7.930797589289805,8.32894248480561
STMUK_0962,7.35724159041376,7.145084197519098,7.3976781528092195,7.371068305914585,9.470809491564378,9.421277414902157,9.533927775869826,9.942851531334302,10.290627739159506,10.208614201270189,10.276066505389142,10.263385873742664,9.871990779888307,9.79270593504169,9.782075712766238,9.34844729525897,10.398249115459436,10.015276731038984
STMUK_0963,5.52937344062092,5.207104179721383,5.440767360687588,5.560081734136841,8.538940903156627,8.448323234775343,7.377992473328309,7.6808663385542095,7.9742289803330335,7.8510063196937265,7.637493422344098,7.849987652899385,9.155879693674317,9.18052114370263,9.129323380543513,8.679645272389443,9.651528795740164,9.406331676742623
STMUK_0964,7.353427715560683,6.994430821365057,6.990274439559058,7.747250181215388,8.246669371086325,8.5493461739097,9.182968873627622,9.406704876821516,9.286539321497118,9.295020954866148,9.160131113171186,9.254975532652887,9.188677063549623,9.195183719366874,9.093757073439033,9.034689198719953,9.494231918916457,9.32414831626735
STMUK_0965,6.751642545776447,6.01781710334405,6.157774665504801,6.04654408837881,6.836055475759247,7.08449879743374,11.110662311613789,11.312367616408439,10.864842114865313,11.090737033701904,11.112540455322291,11.274134558926963,8.906013050191776,8.950230902624623,8.471373517291623,9.022621817395423,8.356210746708376,8.359780368131645
STMUK_0966,7.48200491783945,7.658693316578605,7.723709042521508,7.628959191896818,9.11440800484568,9.052667820006663,8.868800471427488,8.838087957530085,8.340191305579674,8.453957300781001,8.582149383762644,8.672843238099077,9.785722804712057,9.870645477391012,9.997861218972137,9.412735666171683,9.831036993796026,9.693497416706114
STMUK_0967,6.6265046099107705,6.463191005149019,5.386723417097897,5.839366522793409,4.840361829945595,5.637684240066607,5.072529154417287,5.450084597803143,5.447319483180448,5.5027461024156485,5.4300797558758065,5.5110130363126695,4.504050890168466,4.4384180539972045,4.510365486801598,4.841903861682204,4.747143635066997,4.786681664303375
STMUK_0968,3.754437594802348,3.322011219066398,2.262878779978257,3.8492938660420126,1.541745632960658,1.4619571682017998,3.1140102642696625,3.3485683999421814,3.211205873252544,2.7268711611030017,3.3672910551811785,3.373190755987924,3.269139544344067,2.941078302159291,2.9752588727866693,3.0507347430221117,3.8346287809945796,3.414136205295576
STMUK_0969,3.0522614433306856,3.384346792151444,1.7842099447128306,3.442853406917933,0.4895856340529113,0.7100665549986771,0.667773039882415,0.7445117919651026,0.943016617045668,1.2678228778834983,0.9167453757762186,0.6540526945555768,1.2192961511299758,1.2642113262040573,1.341303065673447,1.4267925822623555,1.9318956178852305,1.5052757305578357
STMUK_0970,4.192034666909836,3.803451942140761,4.317350926089072,4.468426617882804,6.129623955874712,6.6691572833439885,5.213080873278217,5.326572737724034,5.638145652506218,5.302769668071288,5.637649165308745,5.888449083588247,7.3121721110267135,7.333074190720485,7.276117882123533,8.829281142732016,8.585091180718997,9.310172191850011
STMUK_0971,6.986490283413098,7.069162888779872,6.9362504849346305,7.292866927951508,6.9335795977468315,6.6996372306779035,6.916746931327232,7.0277189886040015,7.571666455325864,7.302589733380156,7.242949509315668,7.449330542857226,6.7607444294867935,6.878712198543735,6.804778939863353,6.557927678791588,6.98087227583384,6.918302650735135
STMUK_0972,4.873276537848453,5.323321199407377,4.807529684192666,5.29889659799593,1.7362835645549195,1.1526625498017913,2.7358720164312347,2.7754189148264294,4.018959469293431,3.605571791985184,2.8884672396678193,2.654506006494457,1.3164896438797262,1.9160928999722917,2.4076869913220316,2.8191199135590046,1.3490873509941563,2.0732104421863418
STMUK_0973,4.309420920598964,4.622140428818879,4.0419029270626385,4.3856120608221145,0.0,2.6032260237459512,3.4575514506199885,3.6390008031337766,3.590657633733332,3.315735344442849,3.1657539724269337,2.148714319867318,2.8451816145631685,2.2008577595426138,2.576310572006734,2.6925954324245716,2.1630709164167934,3.0747075981631014
STMUK_0974,5.3170276023759,5.250768807929234,4.393634487793242,4.986141401626579,2.3251292927304865,1.2110991582074255,3.0955603108218472,2.971730787200094,2.945859514653554,3.074784695748565,3.1230616444466435,3.18812532216584,2.7294284119575907,2.693262259626084,2.439353808669594,3.0342079316897177,2.6223905943529213,2.8390707402047037
STMUK_0975,4.019564845598769,4.2018190041027434,3.4567997911137818,4.101112271071983,1.004252467368366,0.7077329131332674,1.2729672603882498,1.3925632195237154,1.7210533048965984,1.5060375832200297,1.52548753174317,1.3133116036647372,1.67188540311122,1.6108439317574361,2.0196472475627383,2.056036589476446,1.9690561944909704,2.0008018007060517
STMUK_0976,6.363420071441307,6.41583304641322,5.350774311677151,5.3834222649189964,2.284134483154708,2.016447539825285,3.241604251282424,2.255319639010945,2.4380228568134927,2.2611166682119688,2.98382633973803,1.4051622809240245,2.063969732376825,1.3419541397370491,1.3721275219819629,2.425406412523647,1.1918358954688273,2.4610875254411173
STMUK_0977,7.131266836106036,6.457825972051578,5.023673931045679,6.011588335572668,3.30716655682184,3.3696031607388996,3.0039087935427244,3.2745275277425527,3.279079160536719,3.0474473701017666,2.5578478675057426,3.29900992673434,1.14985054837349,0.9123831349904972,0.9357935751211328,2.2536249887039235,1.4448892485363083,1.6410639311946464
STMUK_0978,8.132830835678165,8.558247443271362,8.12597856619283,8.285673128833366,8.936002155121281,9.068254654584976,7.755307279118618,7.656239803810457,7.833965096786228,7.815668547855238,7.818066957422199,7.899935494809589,3.5008899814599665,4.304996974852956,3.687610910197112,4.08368019830709,4.184936513987043,4.4150652563449135
STMUK_0979,6.314022523727119,6.279562466606143,5.954577432711218,6.1884487896306215,4.172420273697888,2.0870964338804368,2.6468625103630004,2.6267477119386293,2.8197342541670687,3.2372998328652725,3.3119243863238186,3.225317655422816,1.504932986945001,0.8216875489122334,1.2807592459402837,1.3639274733434017,0.5981489289056908,1.6462818875707832
STMUK_0980,4.467500110306228,4.706437427738554,3.670000105547712,4.321125182254471,3.8054025368446434,3.3185524766411683,1.71907989868924,1.923960981921217,2.387974510721569,1.6117222555035284,2.1386650775748075,1.879881513388974,3.5512767082291465,3.3809945015692286,3.262495118449117,3.9318413666062586,3.548881107610676,3.40832311954532
STMUK_0981,5.224562334445612,5.038350124456705,4.190710696694917,5.045771234883432,2.034418040641429,2.0870964338804368,2.068813734320503,2.5754674514041724,2.596999392969708,2.4730981144385424,2.659013812449641,3.3549406890149647,1.3928804865067734,1.2976006782964895,1.3271665762203673,1.6717016754782508,1.727693407785269,2.2032178115332512
STMUK_0982,4.983821618527188,4.825322061866773,3.94663258801058,4.585632346033254,2.586221641105624,1.8582771203136172,2.3365642646260296,2.8161408527321066,2.9127496491950953,2.6894353256019863,2.3574089187875167,3.0189009659425663,1.499967600947549,1.2161307366642606,0.8921062870816198,1.9360618964435148,1.5086564120358812,1.5569824909066672
STMUK_0983,5.762771895517321,6.359925250262276,6.887568219768507,6.529945422566513,4.2934603602656365,2.294239259557619,4.5038792304053,4.407352990163568,5.797799460318455,5.679688628541781,5.838625217661339,5.764582830507755,2.0211218367952593,1.9825158751775065,2.2102735317364433,1.9000946822286784,1.878098033185931,2.1843371212350324
STMUK_0984,9.31659065320049,10.006852113624788,9.487097834702944,9.621043221296498,7.676041559046498,7.508405599796057,9.778626488434805,9.934030909967925,10.199314438380316,10.15531254884834,10.185487586432242,10.134866160458557,6.1153666815268535,6.348824863189208,6.408194555899544,6.311467406911937,5.936618138045603,6.275056769440213
STMUK_0985,7.524031540947232,7.3472872482778095,6.515571318668788,7.126063851271878,6.188947938670974,6.329136288861062,5.566478853197443,5.7424763857661345,5.700114999343017,5.739281529453646,5.665404593858974,5.458548842933941,4.550446059112735,4.9315962060265175,4.5168387556068454,4.913863751646732,4.787734772612931,4.963459012701125
STMUK_0986,3.2768590552353567,3.710429146097122,2.8055806357080093,3.492016934902386,4.805304089486209,3.768497382826733,1.3986330946974763,2.2496342121052697,1.6773956544818114,1.8977083301115787,1.966895561606247,1.2429958819888682,3.0219116473940333,3.0284375863971587,3.2322045325065294,3.14242896325723,3.115741510763287,3.510264248987288
STMUK_0987,1.4574924603703172,3.671280008387583,2.9611333694892545,3.648206820742226,3.90922979683742,3.674850648562728,2.3465908071308856,2.0446730641225046,2.2202109241322834,2.0195053106002296,2.0291863499778957,1.7609001805198836,2.937313601524256,1.415984620775104,2.8162480509195174,2.744667416478715,1.3512026572367204,2.4470189018553405
STMUK_0988,3.4648329583692843,3.690699495240748,2.7170626885991744,3.3150932942476485,1.5347642599764872,2.1647317279883818,0.9421579808987396,0.8423282674061293,1.3489484453294496,1.1633353341139363,0.33409775235874506,1.2306911386421169,1.9802801435136839,2.069633763430815,1.6514018655310143,1.8365902498380315,1.9385896452789777,2.174497254245177
STMUK_0989,5.227495793808057,5.378653912804554,4.2656688804668335,5.192289024961373,3.3866070289332875,2.7496000759572756,2.5720319891241497,2.7389386721549203,3.0629964344109815,3.2079113316629626,3.0346739017604936,3.448325265527272,0.9975918442858916,1.487111333512959,0.9785108742394744,1.3098638855778268,0.7860142432957258,1.7268929868456782
STMUK_0990,7.618535198178106,8.770148239649409,7.783530439918518,7.966761227285995,7.253065213247968,7.286942267427447,7.262098716542834,7.058063468872111,7.668794366348625,7.432848650827822,7.070408645326599,7.30443568179841,4.116055375692288,4.241821315989906,3.8567302662018164,5.6221926343426265,3.8809722207403694,4.6638012679215235
STMUK_0991,4.186943342426416,4.452476482942188,4.08146799697375,3.3103318175182164,3.8898622158819975,3.044753478411167,1.6949630755027227,0.0,0.0,0.0,0.0,1.2068395252012156,4.405928703172588,4.460357309726963,4.208878674562149,5.1436334592173365,4.4526952509129485,4.895985924959998
STMUK_0992,6.1310105614532535,6.3655388282959375,5.893105617342278,6.9506295500169575,4.998454798547595,4.5445057957862804,6.564828345033548,6.22978297731582,5.904961148212759,6.066888989899538,6.202655892164584,6.111386020837009,5.9713551861347725,5.6324594365981415,5.760631428450098,6.248862793646867,5.5176670968495545,6.0503560939998815
STMUK_0993,6.873656041724045,6.717226725374158,6.193492152849887,6.669306116539831,3.3297423597702034,2.3662938471461863,6.070982901684946,6.043437877247831,6.588659320146878,6.545925525882479,6.623744724473535,6.767791690708443,5.1631595192751165,4.815229944986377,5.101247017011711,5.8928412002828034,5.126231459527911,5.640167746087326
STMUK_0994,5.103926235643437,5.515125145073398,4.5086776093287835,4.413572232242008,3.662067538335632,3.059948674582739,1.7069265941431269,2.0868494248831846,2.475991857075785,2.016883979297145,2.2758711910644958,2.313893218997685,4.048302639210952,3.5686180325111447,3.8235376814386837,4.686836269175384,3.7695593090302513,4.090946946200084
STMUK_0995,5.281850127474884,5.748239052012143,4.447870149615307,5.082099182920336,4.2436482311578025,4.309360115360075,2.3350309090403267,2.668185474884428,2.8621597357027966,2.7187372061230906,3.0073883714794927,2.518717671094325,3.4832531232603614,3.4972623534225487,3.3879140082011188,4.56849339036506,3.910271287101581,4.053096665275404
STMUK_0996,4.627751425458094,5.66631454398391,4.26224559281367,4.045472521007682,2.5455724646413542,2.87687018961666,2.0808824612656243,2.3345684767795083,1.3663693316194112,1.5079836772769368,1.733681918376221,2.148714319867318,3.5905257878058063,2.969988432693577,3.078300356104752,4.360118063277347,3.6751345829829214,3.786809131098443
STMUK_0997,6.55060257442629,7.331260351470809,6.0531214928874775,6.291823288212828,3.696003160723236,3.633166983527436,4.027844656565742,4.306052708572987,4.630044371257259,4.679636013540538,4.286618361985308,4.767643252764432,3.2081007841575486,2.7469415918875333,3.493507818666478,3.770697562352268,3.235507409389767,3.2149581909495795
STMUK_0998,5.350457658065742,6.024496294494737,4.663915352269224,4.895678475917381,3.8379940823650034,4.27568955450602,2.8337632282011165,3.0852188978582604,3.743673509944756,3.3453030205660657,3.0412713019740347,3.668377116421128,3.3429737662841803,3.185850655636636,3.3880156779472306,3.695609056369231,3.2834809256481168,3.181523035579444
STMUK_0999,5.393628801847466,6.538575548016486,5.480038730630766,5.335000671724352,4.366957017390535,4.331175605796273,3.9356230796667977,3.3753721423956065,4.462234892447776,3.5844828195334704,3.7362783471629517,3.2868834959663666,1.3430583211160865,1.257220816685071,2.154876283706016,1.8214565814296204,1.5167698736367246,1.876459629598696
STMUK_1000,5.7864734027528,6.4145303600296835,4.937026341339878,5.084509685962196,3.480632766987912,3.42433572963802,3.702221708827889,3.5190296443282314,3.862758569958748,3.660444684785889,3.5460389182791467,4.004912367399647,2.952107285693541,3.2208010141958443,2.9122982111823257,3.237898084197738,2.8197680667542477,3.1991147180914927
STMUK_1001,6.551548016474794,7.228030135679897,5.674730157207622,5.627874434676271,4.3192690800497635,3.779014917635757,4.180376470430561,4.054553496340313,4.6394224132603314,4.204099723561652,4.230441669983851,4.3221157716292025,4.424624167123403,4.2952728021059015,4.2080280894457145,4.681576366907566,4.211058836263355,4.364419277022972
STMUK_1002,6.931363614614496,7.660087795685749,6.293427506693562,5.987311777546535,4.891029578268418,4.4384117731800385,4.058645696973751,3.855989930829625,3.288037928544206,3.8738297038216336,3.5642455325178592,3.415080855321232,2.1494695780018493,1.873747905880488,1.5051617440140266,2.6925954324245716,1.3705656643489432,2.2027423923696303
STMUK_1003,7.466976832349817,8.672605873246766,6.533849542607137,6.543101586607456,3.6567428153704737,2.826136877850424,4.438041198780363,4.056306296098848,4.173500004670315,4.225242330602237,4.083046081641847,4.8034907161334734,2.2362103648376563,1.4472155122056158,1.3721275219819629,2.3029397952116786,0.8924208849138547,1.5076643007294062
STMUK_1004,6.526198243720929,7.426955579347965,5.728910599892124,5.463133849107561,3.7320514133817215,2.6717219882608245,3.0374387256435953,2.6826924030882746,3.5876546372320286,3.464150893789512,3.679576823469504,3.4442747471193202,2.406442151156116,2.310102214708176,2.544188421689934,3.357902886971172,1.9379626205897231,2.7064704284809715
STMUK_1005,6.9720217162109455,7.768992196055751,5.6844705407835425,5.803940815465207,3.9488790749066336,3.100435127554719,3.87544620322065,4.06118319346054,3.778197540935404,3.9804309339317183,3.549837526562134,3.688402957527903,2.058498353837957,2.2827357803893307,2.364325799864893,2.0917132348442546,1.8302897405870335,1.7848230503907865
STMUK_1006,6.830146745441527,7.459195531163927,6.141189232439867,5.907020969336499,3.467783816654188,4.328219610828376,4.580857375391421,4.425566963247082,4.583683102716346,4.539526470514836,4.331822830290241,4.215969045851785,3.4079991339202733,3.405094191498525,3.5706284062997384,3.783002392688153,3.4046893020110165,3.4480943222743106
STMUK_1007,5.968241228079614,6.885627411864756,5.284636151847874,4.983356738168549,4.41766354822205,3.232218148521393,3.621313784560709,3.963001448851161,3.7882193547528087,3.7398672743339376,3.559724678110628,3.553599747950635,2.9091088246302736,2.6307365433496086,3.2940359249557933,3.4411129177874664,3.5188083600749045,3.3343619592612184
STMUK_1008,6.677021135178895,7.668976890326978,5.445436239621763,5.7719197188836535,1.4643636544974268,2.7088346126239906,4.589074830840835,4.330350028343212,4.547318777718528,4.305716783491189,4.275335162345328,4.671144265649351,1.8362433072563016,2.3746812285220718,2.2602625538803505,2.9179481271979606,2.7319910815961053,1.9234045464584293
STMUK_1009,5.748108609365751,6.450905061381673,4.963200879163057,5.281561900063059,3.6170825209003423,3.8227108782602914,3.824080988391312,3.817730325515965,4.30458705180685,4.032312346941466,3.8950251685465864,4.142519695954955,2.7240982422115065,2.833073830900453,2.9668357938403056,2.81462643888271,2.539648446685728,2.846036139005581
STMUK_1010,4.668158127014472,5.204793169180583,3.4119426518539964,3.899402201143874,3.9019320667571833,4.048711520982956,2.6041073902890157,2.8708491969159664,2.968033308048593,2.6591001605011453,1.7632415020359955,2.7950298367547144,2.4899484974768664,2.6289189497486176,2.670528103237076,2.7035405824863057,2.280111537450237,1.913801893823106
STMUK_1011,6.597164642877537,7.4880045035900675,6.700101502041504,6.834467989165937,6.100577795119152,6.027242695832438,5.790550657909392,5.796225197706938,5.555057075232677,5.809967332512962,5.652980188065586,5.662572480757617,5.257947483818642,5.15683951068689,5.291234267418654,5.067172367468737,5.2236722184971525,5.420558698349818
STMUK_1012,9.882606198156843,10.269455396240305,10.186878040079174,10.100073096151473,9.305400336310539,9.649190117519275,9.316869693779278,9.26520386363008,9.027868306992897,9.025863857676608,9.094441457835362,8.970729383758352,11.422363976880892,11.493359692892067,11.41199306780841,10.625939337921588,11.233108174223435,11.253619747496057
STMUK_1013,5.585067270689603,6.663680223612463,5.200025425626606,5.26087810458509,4.210882575863754,4.175311965223008,4.638120264650902,4.7440499564009615,5.2989079025022505,5.135746155071142,5.116171311160031,5.29030803713492,4.630447810748814,4.364594459326024,4.474170918421693,4.79974370864348,4.566755794713584,4.86614033902212
STMUK_1014,5.502346222779272,6.418149556000185,4.7016034276743675,4.728402785061509,2.0520420501998458,2.573525548075814,4.342925862591708,4.637574674988931,4.527900251915083,4.643197432886962,4.384120202391928,4.688971830595159,3.1774046809883894,3.372870972222987,2.9894485354375333,3.4763541511323335,3.23894801262484,3.889671626544833
STMUK_1015,5.5669198957633,6.092060864425576,4.30670254485816,4.242966664289893,2.758068453789828,1.8448773148581892,3.5107212407505934,3.692788286100465,4.02786063816787,3.5994116151817424,3.673905683102494,3.975543944417044,2.5205944402914637,2.7297860973529726,2.8917452162370987,2.9443393965964195,3.0188783976494085,3.1868396158945043
STMUK_1016,5.115060327243267,5.796274131272815,4.26141509933024,4.635467547370683,3.0790115451281137,3.1102144197632144,3.0854816054573777,3.1950319422671325,3.7355749481740688,3.5081072014661383,3.4711192710257066,3.3982885054449503,3.6749395591990983,3.628917199309603,3.615017187141736,3.610376893213243,3.4848773359503933,3.739808944185096
STMUK_1017,5.688689528510682,6.149838178605322,4.351232439657587,4.660042503311523,3.694508136420635,3.8863412005451208,1.9637345525488488,3.057011835789318,2.8549731852822195,1.8487728312922052,1.8580569666036064,0.0,0.7264818908121213,1.6470230896178988,1.1542655992600368,1.8869963913637464,0.3383234855908753,1.0082852538208815
STMUK_1018,4.185265263272881,5.191299319914441,3.2505507610576236,3.87297276968397,2.192438216276856,2.1688621197216533,1.8483977323174812,1.57998540038602,1.7352882404398169,1.885976031711824,1.6589155387303154,2.0388070949101644,3.2009714297928844,3.218347597021885,3.4288788730832542,3.431197199781276,3.1748849974914592,3.1918586122333585
STMUK_1019,5.8224559952228585,6.148528327284857,4.427572868555814,4.995391648281445,3.1668539292808866,2.2213850728049644,3.047313672767381,3.1795441056052907,3.383595757710054,2.779559878042724,3.6761446461818985,3.1122944128382715,2.828625470929668,2.7937010780054874,2.3488340705177597,3.5349930788386525,3.178760930299146,2.6505784318984964
STMUK_1020,6.009402857979487,6.8624938230829455,5.1151621262598495,5.791002575940343,4.3344135092178195,3.5075293793810123,4.911540393557268,4.800979455866734,5.003403194066023,5.179307818472812,4.905278812870922,4.951464453955246,4.9636957457675255,4.723777117148035,4.4770576195704015,4.9117029437383986,3.5447904041128866,3.4026899729251228
STMUK_1021,5.52369376849484,5.565548112720267,4.402707518068478,4.8960235980304345,4.114559025493708,4.179935775484524,4.168709863884981,3.3355606223800938,4.085104883829891,4.02107427961853,4.242871736953527,5.225433592289648,4.558992858638416,4.578061187005118,4.187840320843822,4.65702655462238,3.656075161904468,4.39160855277951
STMUK_1022,3.1813321745289587,3.62112015979644,2.411845295871225,3.7599729396967367,6.194337489848362,4.95970448493923,2.1284877315204893,1.1953175958734832,2.2093271186175274,2.0090670195490423,2.3418929576047405,1.9605349371862224,3.86100985087685,3.4959412985459397,3.4932343160458585,3.6077420947216217,3.2789187413800303,3.6513054076955234
STMUK_1023,3.2379703277953573,3.641052866971716,2.41920318201382,3.237157719358573,4.598383579092491,4.34273016026342,3.7244064069503455,3.6850881870175343,3.7682556486431764,3.8568303501632393,4.083046081641847,4.4148932567599495,4.897672002518419,4.491161877969356,4.191811824874503,4.275124249043857,4.891694382069916,4.665340201892028
STMUK_1024,6.952600695132938,6.682273409434949,6.500580358591923,6.420575947779421,6.666345584264366,6.123507881127442,7.04575410291486,7.1596847772139505,6.917865314003112,6.949403195265603,7.076226859212651,7.012733958292367,5.703018969424683,5.77363505618034,5.638581063004008,5.263712476427814,6.053912589355817,5.700010318705053
STMUK_1025,3.9184360755561176,4.072219473261561,2.5120200972370212,4.773031379453212,2.0086297688622543,0.0,2.2237943258814634,1.8186462625560391,0.9901421860335596,2.102011762409628,2.365450117680649,0.8942016440929346,2.8228320814153447,3.1366244985099314,2.719104782146972,2.3500913581359746,2.8116308984597254,2.8239463532153346
STMUK_1026,6.43799885901329,6.670021970082187,6.8240075669174844,6.879932893652141,7.628401058695768,7.541790117897311,6.334242372524924,6.423091306328191,6.607933041161889,6.489475613237428,6.306021350119669,6.5378931955115815,8.402725566924813,8.477205500134815,8.360280305789914,8.368797554556444,8.191525714991654,8.239720458907204
STMUK_1027,3.6779846429149177,4.474618608621723,3.6455428519838624,4.538146123577067,5.302957433746282,5.028285980664488,6.887632430531292,6.799605671045593,6.221462265193306,6.408160124715903,6.65158545854388,6.685221651392737,3.881738840950068,3.8964588921784102,4.285499119859659,3.0582438895117083,3.9526333115970216,3.606884746047705
STMUK_1028,7.892773965458598,7.615106701598207,7.0628443044531055,7.598067997101449,7.172734764536438,6.703371659645327,7.5894662775077215,7.643838903738753,7.831016357854619,7.9465492949153855,7.893144059612478,8.023826592585438,7.101353687607454,6.96117404599161,7.083291372220142,6.717303792014135,7.085657753510474,7.06212080189318
STMUK_1029,2.19606797064417,2.6108028362251736,2.149131558097072,3.1033306917872787,5.192539833395049,4.8298601622994335,3.6209779020819854,3.594006408204079,3.3280770373746567,3.5910205672633047,3.609604525382634,3.3929664693157564,6.38032017431654,6.187307278535965,6.344911290129187,5.71307174515109,6.547108357988103,6.032083604844257
STMUK_1030,4.583024150027937,4.735424634477411,4.507550809391131,4.7537912960970825,5.0172182307645645,5.084415147888592,7.2567903793622675,7.101142326296613,6.827912481956794,6.934252587275188,7.139251118605531,7.238370716972574,5.628540567762449,5.67782882043536,5.9778946961275325,5.059080994413879,5.931195201974161,5.5431376656011535
STMUK_1031,4.968700831577751,5.004442467800019,4.773538062866559,4.7185957179040505,5.5530397991315255,5.662402962503843,7.452438680841698,7.210360684939118,6.668846940902963,6.894464059868062,7.0632129817797145,6.97451616606359,5.059488834595568,5.015447748564688,5.147171056780405,4.363915849407819,5.0180988429376026,5.006458167104169
STMUK_1032,4.622801502504898,4.656727388485546,4.5926526464472746,4.642413582321028,4.799826302543963,5.119437544622387,5.717007649364094,5.571897651114561,5.710074456265698,5.7613874528425395,5.857369832995306,5.7752105572269645,5.8152119443608346,5.80472819983786,5.5957745817763405,5.6942606579236115,6.01247608660263,6.01359406374089
STMUK_1033,5.27719014721197,5.692672609051149,5.634582795842983,5.458682715069148,6.639723093578607,6.460270410045023,6.61834581428864,6.393998391138491,6.359873768369816,6.458164797520702,6.4654714663569495,6.3284037074115655,6.030418783726138,6.086633050265973,6.065975787420201,5.7254730408704875,5.954487300775307,6.09442349776747
