Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
STM474_p201,0.02832807424682576,0.01424035617531201,0.003638137680984259,-0.016091930837588874,-0.00831712511099795,-0.007817897913273269,0.0015332078809700443,-0.0021999704660436484,-0.017404892544451857,0.0849191819820449,0.017343353047192377,0.004590740411063057,0.011784752350803257,-0.007078599470208918,0.011205504797408141,-0.005070189743696273,0.0019703858947289314,0.05654538698743362,0.007002494321782845,-0.006411307225855753
STM474_p202,0.0027496422781985446,-0.011748567668297918,-0.009478881216432214,-0.013459497171692281,0.01842902263216519,-0.0034151573764977174,-0.043374943598282825,-0.0076467303766928904,0.005603836038340717,0.07938198015645058,-0.014715481891354038,0.005957837232865947,0.0018928316160881755,0.00887259646268142,-0.010697637298023676,-0.02210822352459142,-0.012692128467339726,-0.010461848818613126,-0.006672751881653014,-0.02461384368393054
STM474_p203,-0.002834063046769398,-0.0008429177723944529,0.0016805411574795945,0.016754114745708384,0.01006221408159162,0.00923099702028076,-0.025800273388227116,0.005622751180514675,0.004829734155580776,0.07807495982558929,0.009366225098568848,0.00922011211141109,0.002126293342379417,0.00930578792509871,-0.004695714836563915,0.017574435255139263,-0.0011405355654286774,0.016859848798003275,-0.012492054137232658,0.006586291731389466
STM474_p204,-0.013449781180094706,-0.0020310766814966245,0.0017981787988142293,0.018040018422685985,-0.0037464845070166886,0.004020466348851735,-0.014356139026854,-0.000959712043275982,0.00048460433306752573,0.07635742689951025,0.0004983854368649044,0.006261833697794282,-0.007928651950167682,-0.0026016626900574507,0.0016461446756427089,-0.004177984560403678,-0.008717207001246374,0.006491309897918789,-0.0030795243187156053,-0.0068677819640535175
STM474_p205,-0.005189088947098238,-0.004150548839131956,0.002496622645454921,0.01389486319218385,-0.009042733295637605,0.000279838306642691,-0.0013870685580824132,-0.0007765580356814242,-0.004616509859126178,0.08482316276063692,-0.0008822625199624499,0.005514827198749036,-0.004937407713889462,-0.006490394258894289,0.006791882653155744,0.0004255174399572583,-0.015421113914887586,-0.013329761281612354,-0.0038499458365896045,-0.024919595900311065
STM474_p206,0.01782459165709082,0.0036345230549494545,-0.005663888477972614,-0.03127893115047163,0.016487256386758863,-0.017965052435798233,-0.011742484791602732,-0.004212045126031757,-0.02655484296454041,0.0639318256200792,-0.007200118941444535,-0.015818532706468408,0.008364008292117088,0.008324623047833156,-0.0004206776839251996,-0.002477590427057008,-0.0012254742820840255,0.015463174261836974,0.01266902527748705,-0.030258771946317344
STM474_p207,0.042997853868834604,-0.0065684754385331836,-0.013443565485312468,0.0013270076356570167,0.004387387841266202,-0.01183184785665226,-0.03414011867142466,-0.014037947324663269,0.015832896002281625,0.07649826094046773,0.005579040506290126,-0.004405916260588928,-0.0199164157814594,0.010506085106734427,-0.00626342200459414,-0.0063901111144791965,0.008413391007325405,0.024238889312354458,7.087978006741954e-05,0.007633871550154891
STM474_p208,0.013832601797193375,0.004111627051732583,0.00014635270107548405,0.019819199470491183,0.002984717684494242,-0.012550030144803905,-0.026295281753236234,0.002629849577805426,-0.0037649260040869726,0.08353991405496465,0.0032456959134568304,-0.004184101435112119,-0.010620660191260801,0.015312793114550149,0.004506232540754353,0.0009806811439144617,0.0018327966341267923,-0.01172012088620554,0.012953486950129559,0.005381097976153844
STM474_p209,0.003373785462635949,0.009139234245240005,0.013691948629754392,0.01040391117661636,0.01283491566800686,0.008936942635222165,-0.024591503339573342,-4.642506542736983e-05,0.006250210661612085,0.07045211768858581,-0.00044431414345595584,-0.00329718718512854,-0.0018654389448672262,0.00844703271857644,0.005845524048789058,-0.00702625350193306,-0.01034707431553423,0.009336202148898106,0.024346191277671,-0.006868118650719853
STM474_p210,-0.01176276543188318,-0.011043135081205498,-0.0003248427132645222,0.007072105181632803,0.006158448481254441,-0.0031292533877143418,-0.002710779877237339,0.00609229679455639,0.0019714759610888893,0.07920735096531625,-0.015503006197758526,-0.0009525322737755274,-0.01091541112313932,-0.0006659491406632391,-0.006886298267385903,0.001995771430468597,-0.004656377105638495,-0.0003222269312832371,0.013631110696535205,-0.007983951308947313
