,SRX1639010,SRX1639002,SRX1639013,SRX1638990,SRX1638991,SRX1639016,SRX1639008,SRX1638993,SRX1639000,SRX1639009,SRX1639012,SRX1639015,SRX1639001,SRX1638989,SRX1638992,SRX1638995,SRX1639011,SRX1639014,SRX1639007,SRX1638994,SRX334198,SRX334211,SRX334183,SRX334205,SRX334185,SRX334203,SRX334202,SRX334201,SRX334184,SRX334199,SRX334188,SRX334207,SRX334186,SRX334196,SRX334194,SRX334212,SRX334190,SRX334181,SRX334189,SRX334204,SRX334200,SRX334214,SRX334197,SRX334213,SRX334210,SRX334195,SRX334206,SRX666590,SRX666587,SRX666588,SRX666589,SRX4665717,SRX4665719,SRX4665716,SRX4665710,SRX4665712,SRX4665726,SRX4665731,SRX4665733,SRX4665732,SRX4665725,SRX4665713,SRX4665711,SRX4665728,SRX4665709,SRX4665727,SRX4665706,SRX4665722,SRX4665708,SRX4665715,SRX4665718,SRX4665705,SRX4665704,SRX4665714,SRX4665723,SRX4665703,SRX4665720,SRX4665729
0,-8.64712282113386,-10.458805892753254,6.249013731267573,2.250768401864212,4.826527114532734,14.648787807795713,-3.6260875089104463,6.392322279884132,-1.022846718922264,1.773329984135755,11.605041888883957,9.240791093142965,-2.737509480592449,3.901740716611193e-15,3.246066798352392,-0.5958000660511062,2.1070961509269446,9.70757203269934,-12.513835897442098,2.774263588563498,13.618123202676646,-22.199214121315926,1.115529228269466,-11.141361838178668,3.139297311434195,-5.77382806785373,13.341961280540538,3.8848017576569362,4.772100072869935,3.4720446897479365,-7.057875033458185,-37.19649210735685,-3.2532467358228336,0.9521453006246438,11.250447033642914,2.540525912028713,5.782965388749518,5.10778396705297,-7.059011458771737,-14.795405569509454,8.309849963653422,6.54794084095585e-23,9.137507711340115,-29.84163407248879,-18.339873023644586,1.6572918775817933,0.23847452346889259,-35.612545637930154,-1.0972039232523987,1.0972039232524007,-30.270319808114742,-2.229092126865855,-4.012364663194623,-3.7654982826738137,4.231567633505622,-13.115741646781975,7.543025430942014,1.7631977888330344,-22.921653388702317,-12.121561706418209,4.474423036521832e-32,-8.511201799766065,-10.298386388762884,0.5587141609030254,12.595923989565936,1.4154396252365269,1.1420270258280552,-21.3330661995699,-6.545976409151522,-3.1341621216111144,-3.4220045354376833,5.628367695369219,1.362520179616704,7.504023781499443,-19.141704320839082,10.28860061992518,2.984995555552869,-0.5298533048807308
1,-4.808406553848548,5.412370756725466,-7.505125744650988,-1.9527097755236085,-5.043067169420655,-4.358976938424036,-5.8168380288854635,-5.022214754429079,17.645743016207913,-2.861731798877349,-6.696396947828248,-3.0273274696793275,11.272239802585581,5.921357427970722e-15,-6.813122727148932,-4.069578083539952,-4.334665248772056,-3.127260672578117,-4.0546341906486,-5.103385311986463,-14.639392582150673,-16.81591617909713,-15.995241452124684,-11.669414967395314,-15.486570054350013,42.40533577796701,-16.4726105846942,-15.50690286973637,-15.635397526995327,-15.529191767089655,-10.643781116830388,-8.963752137954614,-17.12121688435514,-10.642422574966782,-15.918853733875112,-18.433999421256964,-7.5044703920818145,-17.521092736006036,-10.772185159192878,43.79283842498834,-18.410845882555147,1.590002302839781e-22,-14.769687857689526,-1.16556832350416,-15.1629110797933,-8.571269595569959,-22.197451211902585,2.514052283408138,1.4757028160432941,-1.4757028160432952,4.908733430056828,-6.190871991151658,-1.6669194984133415,-5.615752140791763,-1.6797371467399254,0.3280487519311115,-2.8167778016628335,-3.1358433077746275,-1.1096782025084349,3.8365310715953957,1.0336871577074478e-32,-0.029186615113899386,0.40321584265545446,-5.494975678907484,-0.03401812212544284,-5.113238654970513,76.82341884165882,3.2465468390780514,57.850727522476035,-5.423402749855907,-6.40906752231617,76.3095485725709,75.76242952233159,6.71021631183396,0.30551671351516163,0.06617993661154611,0.20391421202871288,-4.868547847675344
2,-2.292009545982033,29.088177693694007,19.04759390130913,16.76628809357262,34.022426080575386,18.145325580681686,-7.311424965180593,11.123615485396886,27.481043545769147,-0.5023548034125603,35.5103642200794,19.22988098559413,32.96743779531772,2.9166147456357582e-15,-4.776689572806563,38.8795533602896,21.507064590153536,18.871877996867454,-6.527939375297664,18.212854184439546,-26.778743603935858,-21.988879479366897,-24.112611137909703,22.12502053848297,-22.971072235471162,-29.370466186093118,-29.60754893625845,-24.78599804417513,-22.585379463708456,-21.460370012272296,23.130972236453623,-26.157965133475315,10.474203874518494,-14.531126642660881,-23.48367053598129,-14.820685057330406,27.249297991092035,-22.946037493475693,23.49026536407074,11.61892752594499,-25.333001302449212,2.7701012599379704e-24,-26.144660150638966,-11.580214410657398,-27.2442675909528,-24.608415691595646,-8.97774261957967,-3.870256108889779,0.3351398480786,-0.33513984807859976,-3.8080920087592407,-9.609646460896464,35.07046983910203,-11.125685817713185,1.1101225712425271,49.533094530101444,-1.285506598665975,9.455007760053666,2.4492500204613994,46.50468041830849,3.76475947472463e-32,49.523734476081074,51.554715842701654,8.435295206557651,-6.118885989534885,12.067390847121064,20.28651532622167,-10.923262022863007,-5.018952292201294,-10.725663749262507,-7.34885813641604,16.973360379937994,19.44822597376642,54.829827323384876,-11.594256567900413,0.6047367493424536,-0.6366071884826183,8.610785463407337
3,-15.973991652673387,-22.30599490296474,-11.157777484435941,-6.0854852166159255,-14.860187306012099,-15.836192886217463,-20.839023856869844,-11.984139108480534,-36.77004051378211,-19.45432869730588,-7.06506447097886,-17.73481892816861,-39.74354749664753,-4.972730750875063e-15,-14.817731013226226,-19.19851665395423,-11.08640232035902,-18.0713972076325,-17.14277872028698,-16.349940495620405,-6.357037415383625,-12.509042195265273,4.184911824170931,-5.4349044338349755,4.55693738906037,3.5974118861035844,5.908217520792714,8.987577939504831,5.022760752571939,-1.5226713779899224,-27.191883902519574,-12.660190125223984,-12.547867709997218,-3.8287998980203546,-1.7945200503699228,-5.061870593613658,-34.26601231309992,-5.280319109676359,-27.358562543066245,-14.253432763892881,12.942584921750472,-6.721975632003793e-22,3.614779247329082,-1.1299059991103022,-17.583196453482806,7.342470716800855,-13.83146395691483,2.5535009371680935,1.9058567894535254,-1.905856789453525,3.0938444566411256,-28.406113545569898,-16.522208836555865,-29.022064822164932,-9.439205711457479,-21.396264329875276,8.408133515825945,-9.418791488945056,-16.64432317800801,-9.708128649944982,-3.9140844925287645e-32,-22.02924828156194,-21.53994474107501,-32.67964239581892,0.6807658993312149,-31.305437454446697,-17.702303872207874,-30.50536288931881,-0.49527501633948456,-28.857620316688358,-22.247458611768366,-11.720892954233026,-11.983039207340342,-33.99922063762471,-34.30527513983974,-6.019806892565144,4.7815628330591595,-32.415248212931246
4,2.611351817932351,17.835440869107774,8.029773297608033,1.3490000129677475,10.758328361987573,7.758639855894708,7.485538640758467,9.589720587346374,12.201498101826555,5.016305989027481,9.883468284742536,6.352751010536335,12.438860203626502,1.0329943565722777e-14,6.199522469016459,7.040442172386588,2.269772618776159,7.05787871203833,2.135010814334859,7.567435504018555,-1.3724799116436577,67.22149139259687,-8.300684902487735,-7.465355970939031,-7.899866297330655,3.634407971080181,-1.78957165218942,-4.592599890915083,-7.993251570176276,-6.894175911512656,2.4163905564181674,-22.06902465364954,-8.118236930719734,-4.984916504211723,-7.204362772487473,6.733192855308186,3.294600962737178,-12.013439505752226,3.320126079282807,3.1557090362463693,12.505947069211532,3.403232286309891e-23,-7.514754477504349,-9.239085078912145,-2.0058504032494495,-4.171764353635214,-7.393201242624189,-10.13281422033112,2.154484723290503,-2.1544847232905027,-4.70676479818496,1.9019235582983935,0.3240424183072082,0.5248357277871606,-3.660944061758808,17.991784706494574,21.00113792852078,14.959619014969398,75.31168894670603,0.8369773249957001,1.953898643628406e-32,16.334180337979884,20.217878971065687,-0.7345024435230703,6.72704679038089,0.8533455858574324,7.805393747514115,10.392230383360024,12.131774158064983,1.0741925620732995,7.544828131815906,12.310824502125065,8.948051199648608,13.09852584101481,6.069756523009349,1.3578564994429514,3.7899345058993674,-1.3079443185590411
5,-19.637965599700674,-41.5897515843066,-5.362324083485357,-0.37923028434085476,-18.630086970201575,-11.980784202459965,-6.645089083444626,-23.41109279646635,-34.459404920361465,-13.93491581876988,-14.843832191562186,-14.990411694623381,-28.306186650225335,-1.213911508715596e-15,-18.473429952087198,-11.289703573678093,-27.314187033903476,-15.619697441238946,-16.825739425281323,-14.372778845371396,2.2010292839537415,-30.152776524318348,15.723358847066857,1.8526392079106637,16.97697567045462,-23.840632450109897,12.978581900324002,3.400454821548594,17.120090670745967,16.148105068080444,-19.22174522838294,-16.51167138127115,5.64536178609297,6.371339059684159,20.426728378049347,-60.59519922980781,-14.486453074520755,20.31330942600613,-19.292480058924784,-24.044448807180643,-5.155382608283998,-1.1978062260085935e-23,9.125675007592944,-8.83516531817098,-32.643552705250656,-2.858407918774345,2.2147265550988795,-7.212444232953378,-0.8438873701584191,0.84388737015842,-3.9724675028339242,-4.553612050256925,-9.8553702901451,-4.6792180291333985,5.0396896766404105,-38.010174105528954,-20.25858873716867,-75.42185567163729,-45.17103730970344,-13.78854237150847,3.642428049925367e-32,-36.937759954169096,-38.17222047436174,-3.616198195514116,-2.871387543995106,-3.1773818922644295,-22.655909561769896,-11.406005887318015,-39.18525347012588,-3.6240926473825654,-6.85631063382242,-27.1487879674189,-22.087270775612346,-29.550984847502967,-9.725059122594296,5.1628675056775055,-11.946387612909902,-5.035289421154495
6,-8.673788568675961,-6.884454146091174,-6.295997888239954,-2.8917015287878587,-14.575400330448234,-13.347924344619152,-5.915561260165897,-14.474368974239278,-10.127292488758037,-20.378817324463476,4.742950286715447,-10.5959521828541,-13.256972668987855,-1.8081221065711073e-14,-10.003135991680406,-9.70113674190853,2.8826343040285427,-10.756192177711679,-10.2540498749076,-13.051681639346608,12.46702806372481,-0.7647386030442261,1.5325865670230252,3.262048750758996,0.4365225894863197,6.219772552082232,-5.774980566638142,3.293888305602637,1.0163599613661223,5.638993972408051,-1.862488048101469,-18.743389911532102,-0.321451476156277,1.5254578899174538,5.1652244905301155,9.342280191225747,-6.306075440687248,3.2817840748693725,-1.4467409955872919,5.161091194028659,2.7111276362284884,8.108045620985786e-22,2.798740241455654,1.8843522054806618,-9.785869677464612,-0.2998724612594918,-3.6714215208898744,15.922098451119815,-0.9275785153869214,0.9275785153869207,9.387883517453323,-13.399324894762312,-2.299980152608597,-13.875465902457199,2.3184822505839646,-40.933915285418045,1.7979018834848455,8.18510440094314,-2.0942671533238135,1.355053358461434,1.6833691824383095e-31,-41.859826100956326,-44.59682774215342,-13.65579008565766,-8.871383499439068,-13.798832249238686,-25.198241269179576,-15.917631817385093,4.8922231458790195,-13.779890913654967,-6.553280182997354,-29.49379633458598,-26.655961342133025,-13.768925848778233,-14.070867237874033,4.036239719184915,1.8709272792542022,-12.701616283232072
7,45.20245824150848,1.7360477513315886,59.785315999962876,1.8114073260738246,-5.0888872142034,51.6127218956607,50.624490954983465,-2.142017155064822,1.2232393355823603,44.55711971217005,55.126904460504655,48.00410177587039,-1.3992325420793037,5.0078120469495436e-15,-2.653896625909535,-4.540360560906683,47.59306838596349,47.73972114982259,45.880105933441634,-3.582873065876037,-22.771485896366663,21.34077145046238,-19.966917491004054,-17.73570628956511,-20.468761714402188,-19.981448045577093,-22.537246295683307,-17.20722022132676,-20.051590761454598,-16.861846851488362,-18.997394556848402,4.185924581193129,-21.53109884531792,-22.096157767886535,-23.833709108749577,15.300724837535581,-23.744129995598016,-17.57689167857055,-19.86004763716702,-24.959345085423436,-8.919952975319893,-1.902356173281825e-22,-20.458814439771395,-5.188521958200394,7.4517741004010585,-17.90728765427281,31.645561595651834,-0.9545713039131924,-1.61017807808585,1.61017807808585,-1.6230885189848059,52.4586405138841,-2.0377178381712024,55.21649669222848,2.4758218813005777,-0.09305605305596565,10.984267223088207,34.9482185810025,40.97490121627611,1.921745142899084,2.9287496431149688e-33,2.185826874654551,-1.51940506151732,61.11606260669435,-1.979450518262426,62.41261921172821,-6.167551123221849,18.1195096062461,-0.152325957136235,54.31846078083862,49.672999999870825,-6.410943469179589,-6.2928335968006754,-4.874911003428306,21.34064836738405,-3.603476423034934,2.7607036666029785,61.89501972005931
8,9.498321518638845,2.575653714157229,6.746749762129613,-0.8469012418911613,-2.1640428565256404,7.6235359258211375,9.190724460169918,-1.4565232355035158,0.914608567185826,12.295072803054348,2.4819118395324584,7.692756844266659,-2.7807579367415753,7.053850710574363e-15,-6.3347717402130534,2.4804422256313394,6.605031030632357,7.99000239323924,11.352015363806713,-2.7103877732009947,-4.452920930171957,13.152016189732096,-0.4920015045052306,6.2049758435994224,-1.483502253559403,14.618485045127676,-8.219086978152097,3.438371747081875,-1.8181876297086064,4.567203650327041,4.062409905776469,10.513257162191245,4.209133461178835,-0.3571184503387707,-4.967445321095803,16.76204315331531,4.580023082224828,2.4085782517848147,5.091554181442584,8.10518199779254,16.795806447068596,-7.798191261305782e-23,1.822003946478206,1.8963030320255292,11.177672550776547,5.040859657869053,4.718332069752627,-23.096002139645503,2.1318489995285947,-2.1318489995285947,-12.32993921920358,6.557810507837899,4.906385537514563,7.233268400626886,2.8954866410001,1.6049323461307103,17.506957669639192,17.78012934837984,14.038394612834525,6.7539077463392925,1.7180427781864076e-32,2.1576294389475676,2.5578234284031485,-2.4254011148084693,-7.767820109431377,-1.361073477477458,1.2691668704043084,58.8761432820899,15.367595866541201,7.70580526371923,9.080407275563623,3.5816190585872887,1.1506616376994583,4.2447058874126,54.61736943999367,-4.409460143780696,4.061664964233148,-2.302171719664873
9,5.616800492112227,-57.293903773004786,-50.74892859689257,-1.7165273146188686,-5.41016496335383,-48.806562573030796,-46.20026022302791,-6.267654865460027,-58.7825606243497,-56.74106479095034,-49.22926365112842,-49.58960234500139,-56.82189908864435,-9.237490948377649e-16,-6.251177301250306,0.6734498676473109,4.185896480595961,-49.71992103404289,5.38069329012931,-4.958407988704092,7.4771550857905345,15.170838763388215,4.1085599635984265,-1.529270553569604,4.665812666450411,1.1690715784008758,4.45155919440605,5.996606356442504,3.7627150563168565,2.7744834595509444,0.7389876590996249,18.50769046840056,-1.2959035704288207,0.3516729695151598,3.763278385996031,6.118948592612271,-0.7641032513802917,2.8175130775491457,2.0707398855911103,-4.2489716919273395,9.340291219671807,-8.590105846621039e-23,0.2398482967912389,4.571048976770367,-2.3285900617695363,0.12775756826368428,4.46634110355568,-1.2015675145680234,1.0307530657385897,-1.0307530657385897,0.1003411391929448,3.0858079601176995,-0.7312891045711498,4.061662198381774,-0.42027304084452566,-0.19952423741673309,9.165569130217033,8.744368781209243,15.235918319842476,-0.6552333493807976,6.24885059995975e-32,-0.28300005136757184,0.08114913766586501,2.1472539346807253,-4.0771167663739325,2.6325298408705464,-1.6088136811122882,3.9658488958950704,0.0701115199741738,3.480572165086164,-3.056728558574745,-2.6662313827842636,-2.1895552256722457,-2.042759095545932,1.8940845100836432,-5.433597400170725,1.9585726895476647,3.289348620937698
