Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
SL1344_P2_0017,0.006334383041400357,0.009628028424896296,-0.0046040445688422735,-0.0003561420250152251,-0.004395190275855501,0.04293267247533026,-0.0042013176032488705,-0.0006006878944179576,-0.006027830948888705,-0.00307889045947308,0.003277796989004154,-0.0027501918123786417,0.0026986806825791687,-0.006490450081704876,-0.02748075894029388,0.014109817218013531,0.009406345733288893,-0.011256461415129083
SL1344_P2_0018,-0.007059702955834047,0.007328676898448206,0.016605772207228905,0.002926272853898254,0.0059211746674121095,-0.003758785833326371,0.0002290048926230504,0.019268875781941874,-0.002729808250699888,0.00469626246454158,-0.001335745218585968,-0.014472704440604849,0.014319104075529719,-0.02680379306262147,-0.009405992964411776,0.010056561125380553,-0.0035443564668092985,0.002484121046790336
SL1344_P2_0019,-0.0018663259394242722,0.0033357685242112827,0.004574089043495828,-0.003531637282089414,0.0030536132069104603,-0.00209789290059831,-0.006322038845678855,0.00558865213750312,-0.0029493708599492613,-0.00014810103847002866,0.0028794019345898085,0.005129680176847694,0.0012288167260650655,0.000827834766637935,-0.007680435775116849,0.011595602575295894,-0.0015259956202194136,-0.0006296913347133225
SL1344_P2_0020,-0.004967774147951091,-0.002771687581488313,0.003182614430853742,0.0010562544888248807,0.0040625820482558615,-0.0023566348267101463,-0.0028221989982591955,-0.008434611118996703,-0.0003372078853000964,-0.0007858538428921967,-0.007981026633590654,0.019867610654431614,0.006141845735516594,0.0036199712098416133,-0.006811872180224919,-0.00838462023795385,-0.0002994621623352571,0.0034725556295413075
SL1344_P2_0021,-0.0005479633942884772,0.00268479639258004,0.0003578968012198143,-0.0018607813487183738,-0.0034532229661720583,-0.0015293690632715532,0.002317349811711665,0.006401007205881382,-0.005894577205579403,-0.002679381913147059,0.009720094676864905,0.0006283630901205712,-0.006975554119723743,-0.001321410121706436,-0.008154499405584584,0.014638484390128832,-0.0016721212927842362,-0.003860811798664248
SL1344_P2_0022,-0.005034141913829332,0.0037379793934227,0.003320045232917447,0.009488016278819051,-0.004182169379960844,-0.003283559775165732,0.0039036103840403608,-0.015192419824413352,-0.004826319781072112,0.002155906300510153,0.0025567763304326,0.0023839103538508947,-0.000630475492142184,-0.007156566594302107,-0.005525942691551639,-0.0027562634338946755,-0.004014990716679706,0.0006120930224674545
SL1344_P2_0023,0.021929155273767046,-0.0028753701361601725,0.009249572621753433,-0.0009553761336348218,-0.009946235208681486,0.08611342057062708,-0.009782898692452878,0.006086950573775003,0.01024442090257311,-0.02331282083629365,0.008454967095027166,-0.011228551038931875,-0.011797679253589655,0.011306911810829772,-0.012786407464648677,-0.012887745937164827,-0.0026136593908377974,0.0011328233564599389
SL1344_P2_0024,0.01005779551316436,-0.0009082896637269619,0.008320791518172417,0.006887593867285442,0.007610088229511365,-0.02288595371546055,0.00917826403153562,-0.004440464236511032,-0.009086843712448384,0.012179866081873068,-0.022997985091092424,0.024500385386561227,-0.0017795178585869168,0.013368892343138516,-0.01466048344975963,0.012059250022728682,-0.0017925704689417876,0.0023371935680330577
SL1344_P2_0025,0.006262159022901481,-0.004649782681986785,0.010073826076115597,-0.0010223464764486474,0.0009464830673273144,0.004602190187264856,0.013462004785754923,-0.005344456727140439,0.004964398879442953,0.001971302505205724,-0.0043037202389741335,0.00757335012572726,-0.0008270678139586752,-0.0012238980634418884,-0.019540165567190106,0.012149423856049875,0.0035908676115306367,-0.003983828940980616
SL1344_P2_0026,0.003874643400477025,0.0059086233207720894,0.008493299991696922,0.001214440536087484,-0.0035148537033903226,-0.002067917749777749,0.005772342526822316,-0.006984328784138385,-0.006040365814842376,0.00525246311140025,-0.002218672118056891,-0.004968096183594194,0.012031545888397284,-0.011471963872700114,0.011406437312114558,0.02187766848925957,-0.0009306084116306126,-0.003011862506478781
SL1344_P2_0027,0.009231825566188468,-0.002795156648345566,-0.014261556795654384,0.004922590401049864,0.012454464298003492,-0.01387315992480751,0.006775247980706961,0.002862345449323482,-0.009877505605373342,-0.0015967905934531927,-0.005507697410437561,0.0042522272163867175,-0.006429324415927807,-0.008936712482432961,-0.012784092043601732,0.007253058377443568,0.007085260612143746,-0.008219265014616766
SL1344_P2_0028,0.013492577210808671,-0.0009150747075191989,0.00022222805491980562,0.005182769124055025,0.004270937821304433,-0.02016381717288167,0.0013974519640526759,-0.003979430805354241,0.0035219789734689043,-0.0073807144006072314,-0.010499266055264928,0.024406920406413218,-0.015472067318691883,0.006412572669618402,-0.020758024184513287,0.007516863101054296,0.004980075025934962,-0.005479004593258591
SL1344_P2_0029,0.007831413733715186,-0.003982830756831203,0.0023321106200779977,-0.0010381443503708742,0.005466985172886178,-0.02431302821378109,0.009916771770782394,-0.006025235965665277,-0.013111716181071806,0.013026946768355963,0.0043105793365794814,-0.011214923661715908,-0.0035820278271555673,-0.013480760220364952,-0.02042289043785638,0.018734844671435193,0.0013471519946794777,-0.0067570268040946825
SL1344_P2_0030,-0.003250391249571652,0.0015383228680924273,0.010909230339142293,0.0026795347403542275,0.009023265845414383,0.0019208483913580989,0.004897587510565462,-0.002848374100277603,-0.006881482594080471,0.006832031789585866,0.009462186191341707,-0.01071560028605781,0.002972915884355699,0.002516312555373315,-0.000784048313341459,0.016670045557521287,0.0013328261283033207,-0.0012316349884018763
SL1344_P2_0031,-0.002992210397777362,0.008828100974104705,-0.0025380262904191107,0.004415847536238591,-0.009081405482238663,0.029209812937241165,0.006732700918219057,0.0012655885225144284,-0.009177463277250542,-0.0002989336165055622,0.006991398110386738,-0.010835941601955517,0.005636216507310161,0.01717787706371112,-0.0010298632349941494,0.011383581836308457,-0.0009875688121711373,-0.0022161691166338376
SL1344_P2_0032,0.007662256067190225,-0.007581557102302604,-0.014691565822822645,0.0017603994471855767,-0.004708472871290215,0.013697831431970009,0.010314705038225982,-0.006966035016303392,-0.006027750806394973,-0.0006504303426793163,0.011665141597705637,0.00640769906214193,-0.0010761423615246561,0.0076936515230514105,-0.017726944285882267,-0.00426242348286261,0.008019461834103507,-0.004070203304681726
SL1344_P2_0033,-0.001240016798461995,0.007189169668236708,0.01113421086229243,-0.006002682867835286,0.020230374925489413,-0.00391749570764633,0.007662621526525673,-0.0008740617412872965,0.005636557267931315,0.000226782902322337,0.008958586795365278,0.030785261648519073,-0.0039065569934332725,0.004396645933177002,-0.005969556047724149,0.020765952104854074,0.002833015243697102,-0.005137905916585418
SL1344_P2_0034,0.006962783495808429,-0.0011796837148185277,0.004419730564790474,0.000969763211642277,-0.00043692773212182094,-0.014517188304707558,0.00010970074017191754,-1.3086423667188962e-05,0.006774087544808671,-0.006265175466603053,-0.017300432459456103,0.005152831703004812,-0.0007806690056456016,0.00784494112003905,0.0034923329380651628,0.011774464649124296,0.0055686585000865275,-0.011575381686922147
SL1344_P2_0035,-0.0025899468688000056,-0.02076277311427777,-0.005593095556743306,-0.00813152665402956,0.0026160673913811546,-0.006134460191886447,0.005165484502303312,-0.004637730413719265,-8.653216963125135e-05,0.0066583086938033975,0.011396357612380791,-0.0028409834274444813,-0.007521174763940479,-0.013842160907659759,0.03322525217482985,0.020917714718631544,0.0009509292922764183,-0.006436882111642129
SL1344_P2_0036,-0.009310244860260383,0.00041439756152652883,0.002692581587659845,0.005556317891990998,2.7349319096592823e-05,-0.0021961520722534734,0.01196736922195704,-0.007611150697097269,-0.003888622250812474,0.005161155152343757,0.013806700574575961,-0.006956161891276755,-0.00822650473692117,-0.005332895800668321,-0.008374850661296354,0.02336407009796068,0.00052465914014614,-0.007522059240310958
SL1344_P2_0037,0.0035988365936519538,0.0022071874285108425,0.00013582687074541528,0.0025943890856166565,0.003386456930267668,0.03567352573112433,0.00595925955194826,-0.018741882837812255,-0.005031563564179992,-0.007836723920805528,0.02307341607112712,0.00048133304892402517,-0.003751671180626923,0.004666469779749252,-0.012908780565448278,0.025054038558304303,-0.0024525285373146865,-0.010981953802098958
SL1344_P2_0038,-0.001936677495695159,0.01041085710789267,-0.000948865470584727,-0.001196949865672251,0.0013649220207031564,0.04024827284429667,0.006019245697407335,-0.01024023012521821,0.001625875636554862,-0.004780838095732956,0.014113933470612506,-0.004184931919753365,-0.0035099111419469066,-0.0002547388936814762,0.0006556372750035794,0.011507470227332854,0.001885398289889772,-0.007391124081430553
SL1344_P2_0039,-0.003435482294960422,0.0026721758656679277,0.010415275961687979,-0.002054428721058859,0.0026098298087858284,-0.002867542272570405,0.00519321133260819,-0.019117365387445857,0.003254898682882556,0.005119725167713188,0.013983948986005357,-0.005385341313558222,-0.0030679307294635087,-0.00012939319537350085,-0.007546757241548106,0.011178088422391017,0.003531450706109433,-0.007280652384801676
SL1344_P2_0040,0.00035541039103877895,0.0062934163805990215,-0.0005642437775957372,0.010389170736296062,-0.005829202497214102,0.061869433715955637,0.0019451726138687373,0.0017341726670117177,-0.005057322067802735,-0.005582802755115794,0.008512050510969002,-0.010400287880237565,0.00976956935124014,-0.002672073096396079,-0.0019405242063844806,0.0035922632767935465,0.0031121222861092697,-0.0037026570621047673
SL1344_P2_0041,-0.0009170766383673479,0.0074130834287425415,0.011047154135844308,-0.003733004484484583,0.009461675609456089,0.039303701803978214,0.001530232971505222,-0.007760167309174366,-0.007748874598835185,0.0039941051438453215,0.010195083034801792,0.012215244203310847,-0.004382998761141079,0.010907753493212593,0.044373899402258166,0.02097110491177547,0.005802517741873082,-0.007549657088965007
SL1344_P2_0042,-0.006938475436223383,0.005663528142856005,-0.003590362722575719,-0.008449307308167004,0.015797432856160212,0.032655898020595604,0.007751448685595455,-0.008306112113762261,-0.01416313728958392,0.004632133140075945,0.012331333628005885,0.0011760015959399878,0.004804526385318784,-0.002447878864628508,0.10185933444460851,0.020733024653858033,0.0035455995044830473,-0.004370798927637077
SL1344_P2_0043,-0.004051167070503208,-0.00013882175068934244,0.005060960293764591,-0.0038245819838260454,0.021982903986818056,0.04481112536702787,0.005559810345453596,0.0008932844924149474,-0.004133686333521586,0.004247416509135207,0.010398912896680674,-0.010320746771935643,-0.012905682676761015,0.010559944781344926,0.001416535099677717,0.008652534185394977,0.005405461713337053,-0.0020484517248633895
SL1344_P2_0044,0.0006577781025565086,0.0055080176547855604,0.0060490816056638945,-0.0079097378260924,-0.01858970330387636,0.08240168606411455,0.002676402834274331,-0.02164996867873303,0.017123425622044282,-0.0019036596193066969,0.003986233003756579,-0.00869628465989528,0.0028742048679054276,-0.005220842997730427,-0.028865506010149207,0.0025385216468460595,-0.004791010165713433,0.008262921371306698
SL1344_P2_0045,-0.0020451519953180192,-0.002734144194218216,-0.009322665695828502,0.00039260773122972223,-0.0012391775857232214,0.00477419046785414,0.0015525528823986383,0.0039031668666493534,-0.008436991810119577,-0.010967424684882442,0.004016959567653266,-0.002316642593005565,0.00328953694078803,0.0006981253879108696,0.036289624298029816,0.001249014170616846,0.0019190695209552002,-0.004169653593543608
SL1344_P2_0047,-0.0055360888007634,-0.0037930077253910876,0.00555768754819636,0.0032734952327236676,0.014572862034170797,0.009055017736693885,0.008487022760837718,0.004101247752068324,-0.0062739177475567235,0.005297648203394769,0.002529313544980389,0.012603324164508812,-0.003034095743409009,0.00044441824940668197,0.018606074292513864,0.004907707926216745,-0.0005118839157722677,0.0051326631595294435
SL1344_P2_0047A,0.01669238183785678,0.005629827303595859,-0.002417955805093643,-0.0009633852312180155,0.006901011926968598,0.10957713898670533,-0.00866744783262803,0.006978653479168547,0.0056442487430791045,-0.010967504940183226,0.0033782117829899644,-7.003597840483862e-06,0.0050651310187584675,-0.0062898011067452665,-0.03354026181734632,-0.01531490395243099,-0.0006569890120295379,0.0047611480734468855
SL1344_P2_0048,0.012339419928909454,0.003459624489055051,0.011948624000554919,-0.0061236731381105105,0.008933836365300304,0.11848054670083565,-0.005203222177533028,0.021758256801482065,-0.0020323625328360234,-0.004559755109236903,0.004909581685423323,-0.003366793223586071,-0.0020444620801933276,0.01978697705709124,-0.03451867506005846,0.004600722752843865,0.002670275071880339,0.0035987619232166574
SL1344_P2_0049,0.013380720903756723,-0.003992889703891425,0.005313346697937394,-0.002091462481908156,-0.001028357818619432,0.10602630279037212,-0.003425102772197846,-0.0132938008028539,-0.004938458481280234,-0.002619648984445738,0.0018663056052145477,-0.004983228889624133,0.007121513410494269,0.007787934260536362,-0.019291552434115723,-0.012772110992581884,-0.0014805991173729148,0.003002876824246512
SL1344_P2_0050,-0.0019657799470910475,-0.00026001040045356134,-0.010377042906283248,-0.004727164790390233,-0.006188044022512266,0.05083149345063091,0.011019438376472441,0.006974439127596872,0.004479190116863146,-0.0013755398094806236,-0.004509048741818564,0.012693442482610496,-0.011809633663181327,-0.022727473878341883,0.005097222046173751,-0.005474662979541899,-0.003058478393876195,0.00334791827645013
SL1344_P2_0051,0.0003785755391569619,-0.006056840652754013,0.003856189224620889,-0.005176393867136072,-0.008538272700826636,0.042791601334911465,0.007312439589291753,-0.0077956767512219974,0.00033842950588853474,0.0037038281837644227,-0.010680356661941816,0.005340810224927305,-0.009446477305795975,-0.012610268520617068,0.017443412834362956,-0.011445590110343897,-0.0044437117350485675,0.006328658636457004
SL1344_P2_0052,-0.004635242142039367,-0.008314099943402958,-0.0019939651760248456,-0.006400230204187007,-0.010114474456031718,0.02722258010164769,0.009173483382856434,0.004355050576828181,0.006873832454566202,0.007012376604114777,-0.008370798728576139,-0.013858819048622191,-0.010682419002207986,-0.02440738715171171,0.03410153211310046,0.0003182384708872486,-0.0017268597407878472,0.003529751273319473
SL1344_P2_0053,0.007769484881702992,0.008947722055839148,-0.0052140870724191836,-0.001509157778416136,0.0008929411327867017,0.10323476692480782,-0.011913023941612358,-0.008217386183149737,0.0010902250719697227,0.007461184579923255,0.000650473034175162,-0.048025971532624896,0.008728347221656624,-0.036536869378403135,-0.011300245135818197,-0.0055235795317906365,-0.00591386296389599,0.006954280978820226
SL1344_P2_0054,-0.0035036298864532045,0.004911300088518427,0.006295383471997151,0.017468927573138168,0.016224930220590947,0.03203584006789371,-0.003157895905991355,0.012712393262297596,-0.002638547034598319,-0.001741334262822309,-0.009311787970321821,0.07846665201657736,0.0015594658303224567,-0.007564059938106922,-0.0024160332943354798,0.011946228067235132,-0.0043361386630688375,0.005218661248039633
SL1344_P2_0054A,-0.0012641278127689432,0.0011960581113133965,-0.004307875394279477,0.002691721131688018,0.006473552494861629,0.11118451295865268,0.00739090836260729,-0.003548863619212559,9.457774343392016e-05,-0.0009388119255059285,-0.00128283092139311,0.0210291811193058,-0.014175786655720708,-0.010836855477926849,-0.029102217663353525,-0.005822653209895882,0.0019423744932456027,0.0003414422167344226
SL1344_P2_0055,0.006674185225128467,0.0038394290861291525,-0.013299121286033926,-0.010130822689067264,0.0013130740428662013,0.09335549380421818,0.002307334089186937,0.020652722430252558,-0.00480898998274803,-0.004969526420096692,0.02144651245498809,-0.003201680796545193,-0.010967186266643798,0.0018870016902828282,-0.018755438174616355,0.01867321859702022,0.0058538684882956825,-0.003999842844453914
SL1344_P2_0056,-0.0020949005876480303,-0.0011205998840823706,-0.0028780575147157776,-0.0020746146701348823,-0.004839177089950086,0.037330322158255574,0.005657221751625926,0.012309892701056075,0.006064204762515362,0.0017470960266804064,-0.002460169940336932,0.0021675355462602145,-0.013376905856909349,-0.02203176015218762,0.005159931168725531,0.0005553321402135653,-0.00033609072071967935,-0.0001721879503655936
SL1344_P2_0057,-0.002730890556482788,0.0014065622028462442,-0.0020777535598819046,-0.004835131778410946,-0.0038106726646386013,0.03433629991864509,0.0031851246855677095,0.006805192901485558,0.003779864915312236,0.0005001494610404406,-0.0029065374805949617,-0.013793731384159527,-0.006048877583128434,-0.028066306313486736,0.022322482823145928,-0.003936855126616284,0.0008472090030011968,0.0024071764841932966
SL1344_P2_0058,-0.0019422276687128342,-0.00930673210097454,-0.004921761130656186,-0.005618870199397057,-0.008813218718239953,0.04087103868570543,0.003108973814555926,-0.007640231867587653,0.005219219642425088,-0.000875120380783433,-0.011363828855978564,0.005107053526154862,-0.01436163820510993,-0.029125765201294583,0.006066540653266502,-0.013767752841945851,0.0029256887139542027,0.002008007952145302
SL1344_P2_0059,-0.00041307943036864226,-0.0073464703695885125,-0.0015410522354016613,-0.0021537844438294816,-0.010478935278834645,0.05191178888187106,0.003178396924584474,-0.008493384688868977,0.00506054133477865,0.006697003870144037,-0.011305295573538201,-0.003516029043295925,-0.008446620228016172,-0.013781371256801353,0.00862987705006955,-0.010286892671999146,-0.006271876668675438,0.008209666823411838
SL1344_P2_0060,-0.00222221160478739,-0.0006161744132007087,-0.006666036705117374,-0.0064447284577236206,-0.00973724209119903,0.042896903109788935,0.0074642804277986596,-0.0019671096620679927,0.008395283938563506,8.47351158316796e-05,-0.0050354210729737885,-0.0029985066881914996,-0.008195262741612142,-0.01539681733902176,-0.0005313867144879407,-0.006790832898331807,-0.0009984365082288346,0.002457248837890311
SL1344_P2_0061,-0.0033682006117942294,0.002351348022982917,-0.0029967418246037735,-0.004469360005802772,-0.0070629242493932196,0.022861586768209978,-0.002364475596615466,0.0030161879327161066,0.004951335105111587,0.002069393535116765,0.0014062028491108713,6.379351243890509e-05,-0.025970082001651306,-0.02938307644008942,0.0005196482978647109,0.009593690020471224,0.006166389459407731,-0.006320888438952779
SL1344_P2_0062,-0.00443705608265296,-0.002635314384545374,-0.018858243569093512,-0.0058487811602576925,-0.013805540606848445,0.025661515009330275,-0.004123793919686852,0.005811702967832495,0.015356543881002705,0.0002770183214570823,-0.0019937645961898647,-0.018263099453585428,-0.03774605074070848,-0.033112774603782306,0.004378682419866237,0.0038547804002214765,0.012607262392181793,-0.006604510611153107
SL1344_P2_0063,-0.0025026843470161157,-0.008431730787005803,-0.005091537214740581,-0.015346185556747724,-0.00287009149811947,0.02969205515537412,-0.00018705415911627165,0.006363808397659599,0.009618946172760214,-0.0027257506001636084,-0.010761674258476836,0.002112486235111561,-0.027533841107646898,-0.059323586548240985,0.001984300387798348,-0.00532161580608948,0.01650528577135742,-0.005112048531970902
SL1344_P2_0064,-0.0001977310464061473,-0.008559559083187616,0.00450597477190533,-0.007984093693009436,-0.01324717843942278,0.03661009419166016,0.0011863733982893944,-0.006777400382979488,0.00864394073064444,0.006777591780212629,-0.013815846864117385,-0.009157029301211664,-0.020312461574571065,-0.041137684722392605,0.009807588430209777,-0.010143195098038248,0.00711758848810864,0.0029227372741343904
SL1344_P2_0065,0.0019644917303187274,-0.00606193313770127,-0.005474688833406119,-0.007098665702370765,-0.010184357260728446,0.055724572413673366,0.003171503074839409,-0.003963125486133427,0.007381055169080426,0.0011269143124772775,-0.005209284645977404,-0.000823293066162581,-0.019960574181890213,-0.030309204170474686,-0.003247223436693581,-0.007437423028636087,0.006129503543195275,0.0004137110467569394
SL1344_P2_0066,-0.0007641381682965053,-0.007016559159588812,-0.004599198333721621,-0.001639292875786731,0.0014847828218680257,0.03356805025479806,-0.0026728366477691595,0.00044092830301214304,0.003013021402471053,0.0016100676033420074,0.0003230150518356366,-0.007480719525449597,-0.023228384444958478,-0.03809466127132773,0.0032201832783721423,0.0009096623122354948,0.00987247381491894,-0.00463228738972638
SL1344_P2_0067,-0.003642367360383368,-0.01111215145351447,0.005756790682267281,-0.006835842110744397,-0.014305790468026951,0.02826814964485035,-0.004600030718082518,0.002080073917915017,-0.003972612479893436,0.006790102586407241,-0.008104306055343713,-0.00541917551303433,-0.02259865350105987,-0.0429904000790797,0.01352230265403157,0.005999418138462363,0.013187069212211959,-0.00034032230219102725
SL1344_P2_0068,-0.004646006515184348,-0.010293506175180333,-0.002127308529231553,0.0039166431834687055,-0.005254619169459113,0.03461427045338994,0.0003716366452021252,-0.008610691930199048,-0.0007185335120763702,0.0038691909070858676,-0.0014291600474676833,-0.0041780197644172646,-0.027333155272547437,-0.0273887817884127,0.007762195817282496,-0.001112585362859441,0.01086493401945952,-0.006139419611020138
SL1344_P2_0069,-0.004057343204269595,0.00040283138357658367,0.009326469840134771,0.005515131104136056,-0.006701539710857233,0.027767119760910307,-0.0027451085200153724,-0.007412078244866688,-0.005297375013221087,0.0037457659443612614,0.002940419159485913,0.009101964816139676,-0.02558772716402418,-0.02170464705781159,0.010218289220299805,0.008543775753937756,0.008726078342740097,-0.007971088178879511
SL1344_P2_0071,-0.005305824913132688,-0.008337129926650139,0.000245390504509412,0.0001101444650052662,-0.00857702798956513,0.03027234119018434,0.004716540017759078,-0.006249568970925003,-0.0033176648680376345,0.004413362681974193,0.0009168259488211302,-0.000491350300051514,-0.02664434119865335,-0.03143055991180274,0.004014108164612212,0.0059486967780366,0.01114266646860872,-0.00638096144319117
SL1344_P2_0072,0.003409839546746179,-0.0006034571481917408,5.078297152523165e-05,-0.008095900465527394,-0.004993261369130189,0.04498679830017957,-0.002180866272513562,-0.0029436499182128096,0.009059950033591595,-0.0016761784983209808,-0.003927583068002506,0.006488055430174544,-0.022669248980458963,-0.02698403806269504,-0.0027103649772362314,0.0003162612270372645,0.0026140122105307003,-0.0017646685764459962
SL1344_P2_0073,0.004659523020497432,-0.01012522723813735,0.0019010616169796593,-0.010693884657138419,-0.02625695545792558,0.037214853121626035,-0.0010239495292806555,-0.003107741749856257,0.0020255199697563286,0.007847677027871954,-0.002047478000030122,-0.01624701448375869,-0.015615516392447168,-0.03341241316468833,-0.00328922509566565,0.001627372081183542,0.007008486409809308,0.005161225664610868
SL1344_P2_0074,0.0024257370290884646,-0.0025503460720302357,0.011276215874197892,-0.009549626636832622,-0.008977388693266085,0.04112803182272115,0.0019510157064413197,0.008911903992438158,-0.004258930323431346,0.007441681080983789,-0.0016432488771705059,-0.006378454354597345,-0.011178683840906943,-0.0481390011443064,0.008097274616929235,0.012396742019530867,0.004359953841664556,0.002632190587344081
