Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
PSLT011,-0.0040273292355712444,0.0009487362481456442,-0.007626722273112644,0.040279891460116894,0.012154219145661487,0.002291395520274763,0.013051064791833497,0.015330290648168439,0.015158531875014015,-0.015974538348224026,-0.017513654639827715,-0.0033993025341431896,-0.01968505576282656,-0.005712761876159868,0.01557204829833821,-0.0010994660112179728,-0.033690655374358,0.03372681393538042,0.008451640339015805
PSLT012,-0.015083619156838512,0.010722159621247977,-0.02461887738139036,0.0331052635538816,0.022224691695551236,0.009223045817001861,0.017804470073884745,0.004383981599351305,0.0022824570388580937,-0.019345308404955942,-0.026328975708250865,-0.006693399999381712,-0.015528701209168898,-0.023401598936070758,0.009295755220047762,0.006866506255678406,-0.03930618615081783,0.019140396794984315,0.03281639758280811
PSLT013,-0.005780250968525315,-0.006068440929560257,-0.016864497136218015,0.05380989474805139,0.012453643060665329,0.011318693935883885,0.017945789110660446,0.0178800028856254,-0.0069698957172907635,-0.029823876741360444,-0.0106904530522322,0.009517754082560503,-0.007666312794015331,-0.014398420661702495,0.019564470043237983,-0.0361800705813343,-0.02774336777772187,0.020687257053951594,-0.006664871970410011
PSLT014,-0.008119445623883045,-0.004260783339117433,-0.004790320180142146,-0.0008836188231352897,0.007147284415796945,0.012576989493671378,0.003682458364886896,0.0004945449022435855,-0.011289026305286344,-0.014199813537934402,-0.0017106661933740145,0.02150479479636747,0.008739381417635275,-0.02179830421726024,-0.008920778964438589,-0.005588983621103708,-0.018423666352376952,0.000739135260434999,0.013500872311855113
PSLT015,0.002443555948349349,0.005829665652862118,0.013895942565745521,0.015983321419326773,-0.0021806556907794762,0.0017604432359808536,-0.0019385495882147765,-0.0012651848983258373,-0.0057690412506322,-0.005247701891043547,0.01005438597572219,0.0005618671451554081,0.016301139631141694,-0.00048704196264008306,0.003430722648117567,0.00012605061275188255,-0.004069984282712976,3.0185448016181496e-05,-0.0030373166421153834
PSLT016,0.008059421730017198,0.0068301478912289855,0.006889982952526642,-0.008374494875641406,0.015735311341416976,-0.009025957189658236,0.004353413249993945,-0.006346556251169782,0.016670500515492175,-0.0014669133348840927,0.00327166825460495,0.0019663699126555127,0.009262481108364532,-0.006385323988178606,0.0097985709105083,-0.00516839474134342,-0.007150193855701354,0.004216332258756064,-0.002183925721932409
PSLT017,0.009269342422339564,0.002612741703534813,0.011858734480473438,-0.013350734712846474,0.008678693252805328,-0.0035158663235945933,0.0033985380938858444,-0.008475773916896284,0.008192080380585966,0.002501546366120841,-0.0018291070628024225,-0.01022533096929886,-0.0038009308714444575,-0.014022207361382604,-0.003452379962819357,-0.00420000272004125,-0.007292527428924748,0.009001638732382206,-0.00017752524978294958
PSLT018,-0.001297780339240652,0.009553883751528977,0.02588286094226732,0.02543303392372725,0.02834376160961526,-0.008304678733044035,0.01708886454462025,-0.000731398318657918,0.03740683933890555,0.011817645135153747,0.006950147690392855,-0.004220317452030249,-0.02864166595470464,-0.010023161012479192,0.021929178805386255,0.02444176868320808,0.003019040461014448,0.02636716195583117,0.0015258313644964626
PSLT019,-0.0008180145494560168,-0.00435940533118873,0.0056627975957206965,0.04882688555474355,-0.011181270646047068,0.02684098109658357,9.198781294848834e-07,-0.016369857517546344,0.0014893526081953292,0.00451223160073726,0.0023037334252830636,-0.005273084514017966,-0.0015844679273921492,0.007389764098485116,-0.009599980872311262,0.006689727069076294,-0.019307106139996484,0.00970032568517487,0.0007658933689991087
PSLT020,0.004311758036741716,0.0026813292694183887,0.027270526178686316,0.028991730250296846,0.002289942135106008,0.021052247259648278,-0.00938011500654479,-0.004755902932584394,0.00724298643429504,0.001406088942062324,0.0042459121190406264,0.010692963217779558,0.004539730207220283,-0.020977194720194183,-0.008561038733995156,0.010166579979624892,-0.021776733322594707,0.00852550951008625,-0.01819111857432536
PSLT023,-0.0029476695523270716,-0.012796315235963885,-0.0180562265052941,0.002400622030257335,0.0009458989635892614,0.0056535156289940994,0.0032239985345367582,-0.0038684414751111217,-0.01823995065295954,-0.012169445364536386,0.003731036788291509,0.02256476490005587,0.016942984004343385,-0.013719155847744108,-0.007145273908514715,-0.000889933032425288,0.006064070965122422,-0.004422432408954216,0.012957177803645492
PSLT024,0.01159290219891324,-0.011170014257846028,-0.01271461050305887,0.0005242314094819703,0.019170868778059614,-0.025997092132032718,0.0006847301059813532,-0.01418755170843508,0.011688659409193825,0.002104692115411923,0.022310366714505734,0.010903761284513907,0.0153343545759736,-0.016986865044803737,-0.014019301583605053,0.006169914114167452,-0.014360802164043139,-0.0012800869887368308,0.027734941624257325
PSLT025,0.021015133329772853,-0.003670880923796259,-0.001879714400872523,-0.026598022381958897,0.01940931792133458,0.0139858627144045,-0.008579768539712995,0.008462815592926226,-0.003256059143719135,-0.02406439842887044,-0.005314831462361142,0.006536634133594381,0.023760829107184585,-0.010198252300460502,-0.009707273031622745,0.005490339211994817,-0.0194806481825629,0.006916792423519008,-0.0002470205707957222
PSLT026,0.0015356247215242977,0.0006026394631455487,0.016719398620338725,-0.009040695510886841,0.015872964734441757,-0.0026553563208691453,-0.013546057784114465,0.03620294867766913,0.00635124318257425,0.0010116217274522942,0.0011941644840949743,0.0008909241498387368,0.009787929264522164,-0.014693049808969577,-0.0014176576350301525,0.012037948857140903,0.01011471343526604,-0.0021280006478715547,0.010703055468104735
PSLT027,0.005950111334484619,-0.02750900612983166,-0.00042517784786155494,-0.011694840530106377,-0.022032502314618698,0.00015196329762395157,-0.013156315442259587,0.022050757170524547,-0.0049290119212146155,-0.008396418016684936,0.024364067855861683,-0.0039057931144401985,0.0074155978324490675,0.001094012313120181,0.022632867552794794,-0.008626368882474427,-0.0026062865412268712,-0.001907985591336595,-0.006846462449179302
PSLT028,-0.0033379991846924336,-0.020105838744900874,-0.006723247269005252,0.0019357358161297702,-0.017937147314751607,0.012656657495836445,-0.00836489693398135,0.02232326710278889,0.005911759140402207,-0.009004504693856911,0.019513661662953787,-0.012642170504849217,0.0004747190704293809,0.006518405673928288,0.01614029471980539,-0.007919664139493281,-0.0010765205324153619,-0.004095865636789662,-0.002949506358493751
PSLT029,-0.0024388173591974767,-0.021651275561332263,-0.009055983052184451,-0.008330972562795459,-0.01962305206317242,7.199399283066009e-05,-0.007314189961401727,0.016569883232258338,-0.0010343112224044844,-0.005317115099956635,0.010739307354969077,-0.007264505480267167,0.005158360255783037,0.010270220587422049,0.02122188415032053,-0.0019844613156884796,-0.009517267535731901,0.0009533411109627504,-0.006529350342063362
PSLT030,-0.0007874409497347115,-0.02096349512924907,-0.01217800978282017,0.0010033225888272004,-0.016286049537148233,-0.0032178976583209853,-0.0076407086142297785,0.02090524650272557,0.0018528357587090033,-0.006422548345898714,0.012203681079063576,-0.004448922888017558,0.007831888807932022,0.008319773885305028,0.01716689438737146,-0.0004671321843607286,-0.005364403226523255,-0.00020359503644808727,-0.011179222695447813
PSLT031,0.0023681047336772906,-0.018006838890751563,-0.001108045163751212,-0.002538548184728416,-0.012490041482383016,-0.0004557262843879672,-0.007890551172061467,0.01416336964655396,0.004060403021164929,-0.009811701782008292,0.010770169565411875,0.0004009218598085219,0.004109491899992111,0.010325235576573473,0.02022795755369159,0.0011106498598286788,-0.00781335336590918,0.002655757918049123,-0.009694757857115316
PSLT032,-0.004430410419515877,-0.010967254625355295,-0.004844028191977438,0.01846216853239287,-0.017187475719850506,-0.004422487167847181,-0.009568589209167004,0.018613747421934536,0.004125417391198696,-0.006633268979662078,0.003539312177978982,-0.0018596127315545722,0.00035522027548434964,0.014501105968751433,-0.00030454696046283307,0.013210713397532225,-0.008979150997155362,0.0017413756917006732,-0.006128929531525296
PSLT033,0.003269347270215634,-4.934166026020194e-05,-0.0275978011034766,0.006207224445159238,-0.004006863111740526,-0.0030082856230496504,-0.0020573915289160078,0.012107485744905902,0.007937096359756573,0.0053886557831860325,-0.0015514054149502914,-0.034100813777968815,0.010021771784288399,0.03186909693828244,0.01055606986688296,0.015221571867903976,-0.006776982402355997,0.006218304024462963,-0.005739417692812765
PSLT034,0.017854116447057887,3.57281434552994e-05,-0.011718281572774894,0.021223061126590857,0.0012668434711996602,-0.002739748580151015,-0.010179138612787172,0.0060594857832961015,0.0003791855574330929,-0.011436540873071544,0.0010877698706209717,-0.018352288901114774,0.011538198727615584,-0.005064544185968252,0.0015432245512121423,-0.004321207809621192,-4.7811417316208384e-05,-0.006397444590416219,-0.0059168292713629835
PSLT035,0.012158648768884322,-0.01858253869431377,-0.0033502137652682788,0.01327283133898687,-0.004639809782010208,0.015703211733996785,-0.008266966145112502,0.00021399010806929692,-0.010289926196414353,-0.0027733550014854536,0.01792464525590248,0.03019839720290403,0.011286530697205307,-0.006621393182386475,0.008110028391908828,0.014814600308423605,0.005536241900807448,-0.00318589399248139,-0.0008607022463846375
PSLT036,-0.011797510354569005,0.0033700558220202317,0.009866165753698147,0.04515749516413342,0.004292560750347705,0.005828467384367665,-0.012689286997787385,-0.008364545716701765,-0.020996607990815024,-0.011178155768006744,0.009195977948517538,0.010124098099560825,-0.004763277203653063,0.0013116303700055575,0.015019998598296084,-0.002589166350764639,-0.022706228150861457,0.010506953909876424,-0.005295855269062185
PSLT037,-0.008473263243830423,-0.0050537740293916,0.01120376492507071,-0.03846574777434086,-0.0048418043569512376,-0.007611568337100622,-0.002122361762900883,-0.006196235225051324,-0.025098269149723105,0.009818583601259909,-0.0085833479328164,-0.01879783811585003,0.015211158590977329,-0.027334307641326543,-0.0021422116093133686,-0.012276421239057695,-0.012070795621517168,0.0016473997612372882,-0.0053912561673580784
PSLT038,-0.008187487677161681,-0.0191931654226896,0.005209569467849563,0.018001506756377038,0.008926811308610505,0.02455026951392068,-0.0006646794751777154,-0.0012557876149371138,0.015777720414640886,0.001101159871944175,-0.005521512879481628,-0.02372997976924474,0.00047162670455193383,-0.0033679425593118924,-0.002263189733964673,-0.0075348192451080796,-0.00893824775873258,0.002254970915451623,-0.02754730080078155
PSLT039,0.0021014577780173564,-0.010973185038973871,0.0010147720034223535,-0.007071253711015287,0.009060058214593053,0.014782731054492453,-0.004760363659485277,-0.00607612988030204,-0.0011172124274310999,-0.002780612283805261,0.0027312769702709004,-0.029034174319576576,0.021635751936853412,0.005869234007351855,-0.01632306253601552,-0.0033117750658932144,-0.010278702407016107,0.0062673532480287154,6.0045191415290165e-05
PSLT040,0.0026877819771212908,-0.005621341782625424,-0.0014238826963797776,-0.010450835055509445,0.026047755566249033,0.004590570159978888,-0.0027691107779062242,-0.010428416112999793,-0.0029213554275441555,0.0019063927192642946,-0.00417605577165575,-0.026608401478506457,0.012181823205263377,-0.006125341477526613,-0.013540978536078427,-0.017569198361364648,-0.010973403128020542,-0.0058161963304302925,0.0019880325310185094
PSLT041,0.002144890925508991,-0.024754759192509263,0.0053439956592067055,0.047415894913775986,-0.004137040598990362,0.026298007006617143,-0.005552491392852377,-0.0034599588648778316,-0.00025175287192289234,-0.008705731984112357,-0.009039446203908555,-0.0067055626338985985,0.0023764260147213314,-0.0034483525865972356,-0.008674915409148496,-0.006899830698502068,-0.009482037543679584,-0.0010779273300451377,-0.017679531108921315
PSLT042,-0.007589271067515194,0.007382210835367708,-0.002893444766015009,-0.012962114726892505,0.0032344893129713005,0.004511308256592723,0.00032894249909218043,-0.014561197021958825,-0.009563137496933185,-0.016981118634031112,-0.011610832316211088,-0.021256176800213463,0.009646073881040069,0.009325661744003592,-0.016657832819998594,0.0026371047924203237,0.0004414472375223676,-0.002516281353978138,0.002873499249074722
PSLT043,0.011360996071735591,-0.012187900827166183,-0.0060364983825460395,0.0021256251459741892,-0.003744397904344533,-0.002691317052614137,0.004267961233059482,0.005287423411942988,0.007562334461957919,-0.002807384565521537,0.012600463202754413,0.009551909955438873,0.024521549517404692,0.03773169297206833,0.005242006559681416,-0.000637576544321226,-0.008223514595190266,0.006676105994869143,-0.0017911395147680947
PSLT044,0.00975481616487453,-0.018653243785010366,-0.014594061871302676,-0.00644448353304504,-0.011503215658529,0.0009253556830428844,0.0016713276892134825,0.00637639630949127,0.005481474725738621,0.00033199806345616883,0.00734779180236741,0.005456386225976464,0.025743281075399346,0.010730096980135278,0.01182487610159332,0.0012872795105758803,-0.012738983074097543,0.0032413179571121526,-0.014437506184791987
PSLT045,-0.001035416087610633,-0.012366558106045242,-0.010949441416098426,-0.006856737264936002,-0.01418930831079639,0.0023958351421235736,0.000271386043874205,0.008716683744515882,0.0015943579494622525,-0.0018429487448425367,0.0051136013092008695,0.013853805388936333,0.01688198128725823,0.0017260781075457926,0.01676391947178081,0.00013708064317024738,-0.008112146413670073,-0.00011882314838558184,-0.02933075118932361
PSLT046,0.0037838209701328797,-0.025433785563610947,-0.0163748639208882,-0.009412274862368133,-0.01632119125169937,0.0015259895280244512,0.0008669667267857098,0.013244099931387573,0.014225828779366107,0.00469202812456845,0.026674115235793577,0.00030444605248828384,-0.012937996155219868,-0.012923153825936775,-0.014931139549762426,-0.004925871889234147,-0.01551200169875909,0.0004799100332336659,0.010327625537580282
PSLT047,0.006330898050247824,-0.004993745431210578,-0.0028563748062747497,-0.01519210778052019,0.005265877773423427,0.013836171612301107,-0.009432035942172573,-0.0036318500704341917,0.011287819381205709,-0.01086037744839418,0.004525886631682013,0.01174519682683798,0.012163602273252729,-0.008033710555356153,-0.001432760191969773,-0.0063250314265224615,-0.0152340242021566,-0.0005957846343226225,-0.014628629801042556
PSLT048,-0.005605429386135136,-0.0044949355648623,-0.010501319132720177,-0.006514292642791896,-0.005695446055433829,0.00856706305098228,-0.009580560383406087,0.027579067668952094,-0.010047120499279071,0.0135204170612819,0.018982658431090493,-0.0003851109113229802,0.01819138712448734,0.0042207366150614775,-0.011022089924765126,-0.01838641620961516,-0.006852113525724031,0.00597555173633622,-0.026960172419783792
PSLT049,-0.0020995605582003144,-0.017873289945209755,-0.025931719878103037,0.0158231438989483,-0.004877786071182504,0.006293105084289126,-0.007919955924129592,0.033349381377836884,-0.011978788601315323,0.015242207421949523,0.014978490882704648,0.007167921497921982,0.015916158262909083,0.018609630061373478,-0.0031448143988736317,-0.014942190951100318,-0.010899568854348169,0.012321240844639392,-0.014888795813915804
PSLT050,-0.014782637506121252,-0.01649557736963374,-0.008613143184634662,0.001044586679645279,-0.0021191482931310025,0.007032030766970212,-0.010113853844392055,-0.006655712606046261,-0.010407441025949055,-0.02564744709476459,0.010100749028646484,0.016843864991413788,-0.00928230121447741,-0.011099905826904337,-0.019124617447205897,-0.00333349159654637,-0.015093026276139362,0.005564168747871028,0.01150835807725758
PSLT051,-0.006385494610420324,-0.001981589157541766,0.009885104906153193,0.007389719024520673,-0.003565709624850637,0.012737244007929577,-0.002065424461231885,-0.002024516837628485,0.0026620864295606606,0.000979746347538981,0.009836378353788193,0.012710162787173589,0.002894783695847901,0.0024183014270126534,-0.004674136611825753,0.006185543576930339,0.005581093958248264,-0.0037241662905862787,-0.00828794781625872
PSLT052,-0.006142264581255373,-0.021511271008720734,-0.008361302741104549,-0.00947135806613562,-0.007623946223427675,0.016591568350186523,-0.006579637898327237,0.0025202742611814214,0.002088212766552343,0.0063750791228753545,0.0008519105650220876,0.006461737674992644,0.009112101634963917,-0.04126883149000527,-0.0005538110356202628,-0.017806670055063093,0.002700637266302674,-0.01126202119124428,-0.015642126791722877
PSLT053,-0.0044297004000528155,-0.021588979830482344,0.005111072410510168,-0.01617280465197144,-0.011438077115867484,0.013464424864393467,-0.005882323334363243,0.0038087357166789876,-0.006544628850123788,-0.00284739707195731,0.010461201825904383,-0.0013866365397812786,0.0067616118446628595,-0.011740369569395434,0.0019513148647705533,-0.015147368917250034,0.0020649482218555626,-0.007978256715657233,0.0013350275356781482
PSLT054,0.011541154569286376,-0.0006825455416595254,-0.011434689395811479,-0.004982960322775596,-0.0012303642685484062,-0.002480555152224007,0.00925104736144819,0.0036004212320049135,-0.01126686347166831,-0.003388773535687864,-0.00020671404010345253,-0.011259707121151081,0.009717603867890353,0.004986330567107556,0.033865211289229244,0.0008612602864279817,-0.011486699974377068,-0.000492847576049368,-0.004277181981644131
PSLT055,0.005495087813823316,-0.0001838447087990695,0.003552034978338571,-0.013077977370428024,0.0028843229023745713,-0.004576559894283099,0.008595744606626014,0.005337409269363585,0.005277118428861207,0.002295339277269142,0.01143274673980369,-0.012335188645230722,-0.0006154833463953789,-0.0013744267742595278,0.025179189655716347,0.00754560685305756,-0.0016806573668101702,-0.0036288998427732866,-0.002332518599800549
PSLT056,0.012912528270140578,-0.0037457058763674263,0.010862452100140921,0.005400453921812989,0.0007060381197133565,0.0020073470114956816,-0.009603276498718765,-0.010428514324009264,-0.0037470407165364835,0.005317044242185837,0.002751818653787848,-0.018512776576954746,0.001740724212438308,0.0008443148969063375,-0.009413874039496305,0.013266096128026232,-0.016550059866240155,-0.00426977024666271,0.0085408388772451
PSLT057,-0.005082923837528151,-0.0033503503055096985,0.006683001352366166,0.024242498411901025,-0.0023650429553406715,-0.019161482976806952,-0.00961574273858969,0.007524274272174511,-0.01774735565669047,-0.009994245645999458,-0.003853067850404921,-0.014823913268189609,0.0018136148826798683,-0.0033713006903565716,0.013941038562628582,-0.006131049336746438,0.002884443011707064,-0.0035101821210721906,-0.02121324079264332
PSLT059,0.009533543039173639,0.009285373164944113,0.0023892437092963813,0.008839299988911064,-0.003942181717606265,-0.006143439896987672,-0.006387287368100889,0.0014794067697089797,-0.003012564615816036,-0.0027311640508808077,0.0013680119448362098,-0.010446506440724555,0.006906902539960314,-0.027552718736746435,0.0008273027615441175,-0.011971054137749413,0.00854846100274058,-0.010187216123321581,0.00023465566574820484
PSLT060,0.023565244071341942,-0.018009299081388465,-0.03696249043954102,0.06911874665941328,0.0013708292703426205,-0.0043019419608169174,-0.010578560875806829,0.01389783485117295,-0.006743164401237139,-0.007089129937996719,0.00918141734443572,-0.03157529269277231,-0.008820327863973442,0.00707404317126846,0.005820816904589803,0.001376947172457872,-0.012737204487572446,0.005598601462741337,0.03843961264142137
PSLT061,0.01680525015646291,0.013892362849088527,-0.010188122343482703,0.012371568081426816,0.021853340549145922,-0.009370993989485212,0.003853849818388091,0.01953760802347057,0.0017086438502120788,0.0022712368608943105,0.005308015212707512,-0.01819616942365366,-0.009465653147997348,0.004964411341765266,0.02895756682134236,0.01301984532927554,0.016926948884195776,-0.0014927490297791314,0.00983985448955893
PSLT062,0.004712663005249312,0.003580403044722479,0.012438901159301087,0.03717888511259529,-0.014377401966373868,0.013443150473266701,-0.0059320899081541515,0.009184160688958363,-0.007181852425019861,-0.018840441930746073,0.010812023226598542,-0.015021833648968239,0.000736697634632112,0.0012628500840346736,-0.03638508448921404,-0.014781970770334623,0.014420366762170034,-0.004635426444650467,-0.001311089171098927
PSLT063,0.024488254229534066,-0.015264240585445697,0.0018172402457715252,-0.01669223993253,-0.009428478907720375,0.005058773475932561,-0.009375849826699131,0.010242664283244583,-0.005437520905057631,0.0009079586104323069,0.015859455242162784,-0.022701613710244133,0.011956545099636928,-0.021785587470440924,-0.001999551547973066,-0.024395184365644907,-0.0033233136114224054,0.0046006083069750495,-0.003322434816624727
PSLT064,0.0008497655723606621,-0.004073342649551035,0.010408427258189247,0.038600651217169116,-0.0016323345751575206,0.00504753824954776,-0.006986775120598345,-0.003928039899219206,-0.019558654161875015,-0.014292227712388604,0.006006798302898155,0.005613591467067916,0.001010156213783168,0.009107003110360475,0.00403884776183633,0.0023466060835439576,-0.024003928953954864,-0.004365913788054281,-0.002040300456890144
PSLT066,0.04328081648340858,0.0020972854025659744,-0.0019306551159000737,0.02086247437249419,0.004126983210833032,0.00786343611323707,-0.00589098157133631,0.007135675580380863,0.02120795963682674,0.0025659053426479225,0.003877589832926106,-0.012442923276571647,0.0005733655837906988,-0.0030916282488265513,0.0026256195016206674,-0.011280804267012936,-0.0024494119625144296,-0.004994330635578281,0.003143819289936892
PSLT067,0.027397604601243356,0.001471971891596453,-0.011104376279576257,0.057224069228320816,0.00860287717209262,0.008985819646632585,-0.016737970986596316,-0.004562244804364669,-0.008172492456610626,0.027801647696313183,0.03039386436074606,-0.017556130155907228,-0.013327420157143237,-0.021342432814342595,0.02661541207704836,0.024943197972976252,0.0008369175616658068,-0.016457279342403364,0.02495633316413813
PSLT068,0.010393774823217966,0.00269795155982089,-0.0028450660817533617,0.008307702742066604,-0.002448451080873072,-0.0032544583708090866,-0.00896295909088943,0.004012527774291843,-0.012552051329826858,-0.007124473363162892,0.002456175332619735,-0.017036443008480517,0.0046248286530489935,0.0020370500776523063,0.01404687014796615,-0.019140016382918106,-0.0007040037582215256,0.0025461550873546353,0.0011171761221866936
PSLT069,0.012264833512528743,0.008295999438162527,-0.005339752403666728,-0.020279391171489528,0.008167242120314095,-0.0030955468196229574,-0.0009359535927870275,-0.015498821230250391,-0.004064784594065091,0.023021912988982395,0.003115020257807365,-0.011371071436075669,0.00905734763492089,0.005663369387347205,0.018224485804720206,-0.006348910994947375,-0.015230676353486617,-0.00027969573251715083,0.003055289132740173
PSLT070,-0.0018675657849587075,-0.001952800029978877,-0.02215446154438994,0.01996210627376538,0.0027258559061386833,-0.009934069014068191,-0.0042198190332481435,-0.007626160841776852,-0.01735736491588476,0.0031148334267241955,-0.0008419049584519983,0.004733810242623533,0.014410294868515102,0.014350266596630783,0.020921985604332578,-0.004872061833839692,-0.019481165699490682,0.0031653907325606733,-0.01677696594438438
PSLT072,-0.003353439066415864,0.014033179802762308,-0.007114144518787893,-0.021997976776280716,-0.012704960634487172,0.0032050488812593856,0.0013338366059234088,-0.01580312654972864,-0.005623195058856995,-0.009383205165461239,-0.004465832694761193,0.00527515446552196,0.035861192131877925,-0.009897053255073528,-0.011299959135845528,-0.0003080098860843664,-0.010979620247391617,0.0038388982818004947,-0.005648689204773344
PSLT073,-0.021618265872845113,0.0042660762013714834,-0.006117538444012147,-0.0023325750826239475,-0.0325497902209201,-0.0014128248160116086,-0.019930100565174625,0.007937979826495061,-0.037126522155284995,-0.0087434056572493,-0.0030221840344227925,0.0015152405271951488,0.02347312483981974,-0.01767113663009087,-0.022734249974153582,-0.0067981742581786605,-0.02145340055452378,0.01709735461729397,-0.00870604132922253
PSLT075,-0.024228767256955077,0.00912079388405489,-0.013071877540858886,0.030326432655489642,0.0073414473466606985,0.01057331560753886,-0.0161831585995719,0.01590857946995494,-0.03023013255524468,-0.03464588950828875,-0.0012456820761892104,-0.0008691803668406924,0.017225520031613976,-0.011640625490368423,-0.006884252986020609,0.0012736534023268394,-0.012595593964733203,0.003514656209037686,-0.00029519664591566846
PSLT076,-0.022042690402568767,0.005551300504354848,0.004584226024917524,-0.006212670324955912,-0.0021933309463717326,-0.006322368117506119,-0.011513532981923138,0.021717438498116966,0.002167692158854532,0.020830123049716695,-0.0059153659736157415,0.004718208640195649,-0.002368928654864538,-0.03668658019187937,0.07575298413878023,0.007102212326800328,-0.029131385031055758,0.009642300399294104,-0.004507056419112059
PSLT077,-0.019062605053287714,0.000244044422525221,-0.014861694950459445,0.036203020469626125,-0.0049103970904058195,-0.019066988516843054,-0.002673254864398341,0.03142150914069626,0.010324300959038728,0.013056179249604309,-0.00765047868756652,-0.019095590220709273,-0.0011577897432618193,0.00995946364636604,0.04479297649226343,0.009807229603906587,-0.012952232029356952,0.0004701270303450682,-0.002685334081729189
PSLT078,-0.016336904528321695,-0.011543623261512714,-0.02009818802305518,-0.04417508835825348,-0.0023169745643803045,-0.016637980125474367,-0.002164179071761989,0.023108033827966203,-0.013118952268739601,0.0067630268060132285,-0.012199519483112325,-0.030021732380907776,0.02105681177572906,-0.0067989681158064355,0.050675487858880645,0.023195398410737395,-0.005806245323492685,0.00310660173492056,-0.005010923157388804
