Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
SL1344_P2_0001,-0.007305738486122022,-0.00353664657764387,-0.001969066452781025,-0.0030805998832183694,0.000536084555225482,-0.004855282102867622,-0.004674795325619946,0.0024280151093544204,0.03300187299596633,0.006394492477429646,-0.009877521375453939,-0.013265010091422471,0.0011417096460404875,-0.008853992248321231,-0.0021240491976315962,0.003201546054424444,0.04448197409507983,0.028645425640351475,0.028206370694714374,-0.0048842100205987995,0.001092949191990146,-0.016459479258072323,0.012080273772045434,0.021941551823469702,-0.00463055721051301,0.014932311432037408,0.10757327429580943,0.005725602787014566,0.004995658909034765,0.000659711657148241,0.028995136088155474,-0.0014995388755862087,-0.003884563550199287,0.0061101455461975,-0.0304586332018225
SL1344_P2_0002,-0.0038115412835466283,-0.008641220881416715,0.009383451689353171,-0.0162936117878975,0.008007812524713562,-0.011484583052936091,-0.012223021780225546,0.0040144975326843885,0.012868397978378647,0.001386236789866362,-0.0010019121157424085,-0.008166655538213927,-0.0016712004055953911,-0.010747422536663847,-0.008003328316124415,-0.006525314051686755,0.008869404552491534,0.03150022382063735,0.007428153100753933,-0.00938494830885971,-0.001709098883205715,-0.00506449735145422,-0.031056926028346237,0.02840386754098895,-0.014114912182352812,0.01143462142848236,0.09046100329120636,0.023332663277719528,-0.0021756503361830977,0.013346292951966206,0.005290040054773912,0.0045375008887891515,0.002098525250310769,0.005759804563442591,-0.031089851742879763
SL1344_P2_0003,-0.023056069939912164,0.019585492320147786,0.03054091229100096,-0.008434994917602853,0.049366685361703806,-0.014895045791409023,-0.009594049283323759,-0.017580824919278183,0.015105784595609718,-0.015816423807498148,0.015016344933959236,0.020614114817785415,-0.030507794384476542,-0.002737793198288211,0.001936733557073329,-0.0026446333521327426,0.0005901567685799855,-0.018422155763940955,0.003952714081145802,0.012854623134848673,-0.03226957051307213,0.012286610902834259,0.01951907409901176,0.0037959267571032423,-0.005110776673161432,0.024699989216308657,-0.0010505337544382605,-0.018596513464755157,-0.007649977914991907,0.003418111553386089,-0.01045151491327561,-0.01458583425060433,-0.05462411444511697,-0.002093978186312489,0.03538875970466541
SL1344_P2_0004,-0.020828483821495575,0.015858001518778874,0.027209927218834466,-0.01492630093189451,0.03640015444690657,-0.026638800518219853,-0.025957887326505058,-0.012394750194312304,0.028819284024030098,-0.014358258453351631,0.028633992802943466,0.018225653258973355,-0.024678589865911378,0.004343656797738716,0.003209660202698888,-0.004828798691354179,-0.0046438732354754705,-0.012120829036617898,-0.01029987487146407,0.009673645568459554,-0.027453404433437145,0.01955740902171125,-0.01710425992850741,0.010987291575460089,-0.009073655001969699,0.029956413844822834,-0.010737655786197595,-0.011232214235720812,-0.008376821728222926,0.005084560249008042,-0.01634829386118595,-0.012300068323091344,-0.0529006609874126,-0.0022951889905287095,0.043613679871573614
SL1344_P2_0005,-0.004378351671178622,2.1937665660983373e-05,-0.00866647707851891,-0.01249979392103185,0.006290628183799683,-0.002766694511533806,-0.030681286127616184,-0.007209800831138033,0.010558094528496733,-0.006663086156093647,0.01001506599035635,0.0019080626985478544,-0.015464825853427771,-0.00644385828978361,-0.003220707039642694,-0.024569303306075853,0.006449747754504607,-0.01082861502564528,-0.016655563089655764,0.00012277022239385498,-0.00036296185325306035,0.01432585934971951,0.0060843926628893355,-0.005666944037153637,0.006661407107652887,-0.001154538480762776,-0.002069552558004335,-0.00496640648816185,-0.0008730768655017284,0.00018931959992310704,-0.004897735061898025,0.011446252630478696,-0.005133762850507385,-0.01651477861683084,0.028882292464935178
SL1344_P2_0006,-0.003764270418796364,0.00037596028468046025,-0.007043326028047452,-0.023069360859132835,0.0020817965039849045,0.00236085346988505,0.0002859103915814371,-0.009964357632254638,0.0230621046639639,-0.008808542751706559,0.006968328209695902,-0.0014897157066863815,-0.006447201073625314,0.010697849526883749,-0.002204662717226486,-0.016713095156917514,0.009339564744171915,-0.0027650792627726766,-0.010343190531731073,-0.007113953546632362,-0.005383071032536723,0.004121589590140317,-0.008505964663650674,0.002398950667741517,-0.00019978944723492053,-0.002343514926049344,-0.0009330267511454775,-0.006264018072877949,-0.0017575684805602426,-0.009617869732543234,-0.0015613167278325712,3.541918307773689e-05,0.010068143667118033,-0.008893497289138453,0.02605382695433758
SL1344_P2_0007,0.0028390939081554063,0.010281658168011505,-0.005410806412155514,-0.011675017190123047,0.008552030958520702,-0.0036130277267778736,0.024241143708937693,-0.018944796609822245,0.026795662376615313,0.0007749350331385078,0.006731354821636002,-0.014663058690443202,0.00671389014330318,-0.005193819426057153,0.0097511701958317,0.03302967999514378,0.0014388195292808486,0.003303108493096111,-0.00033165012375877483,-0.00826211435886774,0.007105693544240737,-0.013802668236250936,-0.0007438645742932203,0.016918593948950747,-0.007453946814020523,0.006448972458730199,-0.00035278643446959496,-0.009485184375039878,0.006759053469858968,-0.01801047302976043,-0.008078301741456802,-0.007817727582289212,-0.009514329639572761,0.008912864009934653,0.016047650872859906
SL1344_P2_0008,-0.001302349180483068,-0.004067573993333805,0.004855270849227321,-0.0013762632019628182,-0.0017401960263173266,-0.010680125133851321,0.02393074744765402,0.0036010627080859526,0.024681346297829396,0.014409319195295112,0.002696722158316116,0.01682793706117961,0.004304458180716879,-0.017850555236220752,0.005798004004227513,0.0011808034065894642,0.005874363176947149,-0.0002723755964661986,0.021659061114659896,0.007311511389925434,-0.0009950029815561509,0.012912463583254551,-0.038765875812583686,0.009421110464355072,-0.0017247559062811171,0.011631595952356506,-0.0038104398915697435,-0.007864780700799247,-0.008149643854230225,-0.010456726131429504,-0.01817527854213967,-0.004871141573873534,0.005033981758438793,0.004499624643998087,0.012049537024826723
SL1344_P2_0009,0.0023696068344907064,0.002179746124781306,-0.0030775345585865987,0.002561481843931771,0.002515094828423556,-0.005470092488653461,0.019149979416549015,-0.006639727421829862,0.006086029043698423,0.013969005059671085,0.003439086764599174,0.010350639448572806,-0.0002708701534366083,-0.01899685258367857,0.0022678707450403553,0.005060295952386579,0.005885931404796484,-0.013286425464055968,0.005693619651890851,0.0025712881281439444,-0.0013336163825853438,0.008834784712366373,-0.01061248329407383,0.0033390576028773113,0.0015499161749224746,0.01109276672504366,-0.001973447404330429,-0.009270999096442807,-0.012510117563874726,-0.013024687312850627,-0.0088633429833697,-0.00024054753852034526,-0.003995607391911206,0.0032176402989233586,0.0336450394333749
SL1344_P2_0010,0.013711346256786437,0.011820937605090653,-0.0025651397205724066,0.012344663379551984,-0.02150217039201633,-0.003130599251908625,-0.003581625335435493,0.0005090024814416831,0.0015223962190933327,0.020171062989590663,-0.007953884017535578,0.0011018179597264404,0.010846953879032735,-0.0032731898091231193,0.008381653677357808,0.016348869938943217,-0.00263286472415751,-0.00011228276379870279,-0.00042767239872824555,0.008184268953326667,0.01909586059087203,0.017220778343800987,-0.014286445046316492,-0.016308427209536597,0.005543283301564323,0.0024887495077321963,0.10267712226905817,-0.0339023841421256,-0.0004770333986813159,-0.0025617151141451603,-0.009363420002892921,0.005976797617162721,-0.017820460161064255,-0.00782780761240029,0.03877368000984126
SL1344_P2_0011,0.011453600668967943,0.0035347213385460694,-0.010678348125462549,0.0013893491582938075,0.004779017951147705,0.007838613168133387,-0.006367356204181135,-0.0032289901962645547,0.009169645607544108,-0.006989209045736229,0.0031279973319886605,-0.0111345320600978,0.013927973761516008,0.001006493004285254,0.02136913324975005,0.015694546469553622,-0.0032961334288583895,-0.006457593370384651,-0.005027537416872597,0.009778711360559859,0.004788693894788112,-0.0010581051229211374,0.004736726960784573,-0.0026051090040634622,0.017219608849826866,-0.006009950713725351,0.07528628972923426,-0.032048419181581245,0.009908518614202576,0.009007936317881842,-0.010104599344554866,0.00835651742458845,-0.003508877395911433,-0.005679573895995986,0.014438127919345149
SL1344_P2_0012,0.015618942304912035,-0.0009132381243266984,0.0023388779203198664,0.0063288120308923924,0.029542786797538138,0.018791719395486784,0.015582976549044445,0.005900331532626334,-0.0027036916190307137,0.012573355340439267,0.0060067751619000374,-0.001977694512701584,0.017890698157928323,-0.016667702529327647,0.0040100151967941275,0.01229053167530035,-0.005458521082397544,-0.009256086236790277,0.0014418233546041046,0.005007928289649994,0.0029823384694645577,0.011436393080810086,-0.01083881198146854,0.05620527192789624,0.008866333982946242,-0.0034556079263489995,0.07525158230254121,-0.027915536856714662,0.0036774717057773782,-0.007730941860232492,-0.004066401831637486,0.0017773210444738234,-0.01980643623192993,-0.0032059780404528767,0.01189999745288782
SL1344_P2_0013,0.004743934625873312,0.006296838922291866,-0.0076893008895356964,0.006683908191190012,0.019125024036347197,-0.0020733150414781955,0.04718383542374195,0.009717677323321138,0.02374530852742371,0.0033922662915000347,0.00977274047368806,0.008556906846681067,-0.001900947493922029,0.013426402940384793,0.012640390690977707,-0.010153968530678546,-0.003182275499897117,-0.0022212766030094,-0.005954183576961981,-0.011857497639863353,0.0012088391263350765,0.0021712325619463106,-0.013727214655906698,0.0389083126611278,0.00998716615369624,0.0030381268735379364,-0.0037195881951324243,-0.008978513964866746,0.01048863687547823,-0.021974666129233284,0.0077615032042121605,-0.002444680305390725,-0.009031587688986806,0.00858081805318912,-0.0040559054603102095
SL1344_P2_0014,0.001276356084610071,0.02401879892933299,0.008091236478278392,-0.02186480570365325,0.011811227429070129,-0.004230239985498163,-0.02512708945744037,-0.007634465058082561,0.023809406427675008,-0.0022276756146925483,0.015720582742626218,0.018809634607099255,-0.00950269262679782,0.026992501042915912,0.0005514116012233137,0.02669513315350697,-0.01410629486575482,0.023110829693301718,-0.010176068889602334,-7.802808647795898e-05,-0.013866587212761778,0.02111553209411082,-0.0013873888685553227,0.04226496240917183,0.0005800430719213116,0.023637382184974534,-0.013976681734525763,-0.003536822595944061,-0.0021029735441071185,-0.017851845802243672,0.00043086581169088736,-0.02596566519717803,-0.027625988319141547,-0.013283570205787762,0.008914451539641722
SL1344_P2_0015,-0.005951633336079223,0.010486640162643031,0.005618078727546618,0.013774461202253096,0.019807625014621143,-0.01991301116049466,-0.010402449886572135,-0.004061595447065621,0.027138929280545815,-0.0039023934602725645,0.005229537279015748,0.021346225541493603,-0.013513314562284379,0.0010661299650805652,0.0022444835879610547,-0.0051753175127945625,-0.013816316848342135,0.007737662894109429,-0.004186280296720578,0.0014977620062806493,-0.014772834612151862,0.007627841915779509,0.0035547599407090716,0.03085574208587365,-0.01864055748940425,0.000463310980554738,-0.015696630482396067,0.0005944805802901398,0.005390245662715455,-0.015001470280740111,0.004768579720148988,-0.017312250854608656,-0.02733754563682632,0.005877225129833537,0.019079360276464768
SL1344_P2_0016,0.004700463393276965,0.00730759971341454,-0.004229462729674949,-0.025696977532084792,0.008986702191265648,0.01107720918654945,-0.0037563348383018143,-0.00012487950215629766,-0.00012098576337491608,-0.0013780611542050308,0.01187929184386412,0.017782420163245386,0.0024014498334752267,0.005087580581983402,-0.004531754679400748,-0.004295810600812877,0.005866002442169117,0.006882399010825829,0.008353598211076495,0.004693358818957143,-0.0043040575350815095,0.0014565276215326689,-0.0066574604075205265,-0.001119835991401389,0.0020301896758408333,0.0015494453028869007,-0.0027085897590419074,-0.003082897449819921,-0.001170323876102648,0.002028218691258331,-0.009142828386872514,-0.013555048262682551,0.016642662812252317,-0.0006227868725392406,0.007784814802714508
SL1344_P2_0017,-0.0049148566767319565,0.0016089623977077261,-0.0045464115251629255,0.001251790360132065,0.0054701907420244885,-0.00424497938338458,-0.0010682258762775988,-0.003935772788106089,-0.008361548722873034,-0.001980150585885424,-0.0001509665178545148,2.9322090537873068e-05,-0.002390435695202545,0.004157434466201157,-0.00576021505921642,0.0019615165223805346,-0.008908480697744765,0.007673803194381557,-0.015275982669379384,0.01175013351691918,0.0002620558306724706,-0.007869324384860354,-0.0001646010343755942,0.002627413338980272,0.01371940302850789,0.0036575055879518653,0.04428269770872326,-0.03021249894041595,0.00418793823714901,0.0047781804210328075,-0.0003577884030690527,-0.009793174115699833,-0.007925866462555478,-0.0012102112121871226,0.017826375617807283
SL1344_P2_0018,-0.0008455575626283057,0.006191484703891858,0.0015688933363185683,0.0022412442473426957,0.022482291651166,-0.007310025344426177,0.020883222517638914,-0.0004561582830403116,-0.013828105895549465,0.00034485398112149394,0.0105830068427368,0.0033848611340066823,-0.01006363150220669,0.021317165679962356,0.004428437748407813,-0.06393924295137464,-0.007977968406852467,-0.02383606284993833,-0.003037048778585278,-0.0010391241238485102,-0.008446814680498838,0.01924045196774937,0.01266442669260322,-0.01174825147417656,0.008553503745341662,0.004571660801455079,-0.004157017915458738,-0.0029406062531846704,0.0048295480821833854,0.0013251172156467548,0.002230741966146461,0.015310994893109645,-0.00908920918945365,-0.01362835467134309,-0.009850130620600344
SL1344_P2_0019,-0.00420896139617813,0.004754503487108514,0.003910038987173103,-0.002155065601206094,0.007027893100334674,0.000948756104014076,0.0076673737964935785,-0.003225876996767279,-0.0073871981859029035,-0.0018039562875005765,0.005624518886599931,0.013163722327113422,-0.0004525993476643673,-0.006383216512475048,-0.004154314971179866,-0.011427944115466923,-0.005978356128841234,-0.009623843963252788,0.0023589821671061626,0.0014136641619339387,-0.0061747491923378,0.0012062459370490736,-0.006660489423976795,-0.005057393442538856,-0.007391752273559275,0.003986983750714344,-0.002181078602554799,-0.004898900516968106,0.00011085886845497058,0.005508347645549739,0.0029491758717393153,-0.004874191839956108,0.0014891883918969134,0.0015826853618756958,0.0019051286149132237
SL1344_P2_0020,-0.0012130907573227713,0.0046764739599229116,0.006887701951717832,-0.00018639618329664094,0.010668741987939222,0.0009414299727442834,-0.00762780427881633,-0.0029738478013790794,0.0024790822220291647,0.0010206543118148424,0.0012503539226774076,0.0027922356492982125,0.0013960309058725262,-0.001354414141358018,-0.000501612041389929,0.001964517054726779,-0.0018317876395444346,-0.005691241153107232,0.014629819710668986,-0.00039965224101331235,-0.006387506004362347,0.0011707568360804124,-0.023764624948586173,-0.0037185749983158173,-0.00305196210385676,-0.00158305055542728,-0.00326913483527392,-0.0024237401852714065,-0.0012965791813297307,0.0027058855707795667,-0.004763390651369291,-0.001057572978974273,0.014624283909112804,-0.003264867017308245,-0.015588128815100384
