Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
STMUK_p001,0.00015679530128990589,-0.021000869570770866,-0.012956552081936148,-0.009692005410319804,-0.02236867302299614,-0.03758766976253375,-0.01956623357376614,-8.764883104950398e-05,0.0039521115570557664,-0.0052103272024432955,-0.004752816941821516,-0.02782599772594964,0.01687716824735972,-0.006618943196502829,0.0012145721936364642
STMUK_p002,0.014039302092688388,0.009583414204976158,-0.003165143733329164,0.01553147102052598,-0.005691757190890589,-0.009705242211645367,0.008508295744145933,-0.0004115385894700268,0.011945100063944664,0.02873561921762184,0.002858474493333632,0.01750242299140031,0.005157897535871818,0.009760966148111913,-0.0031045435475419267
STMUK_p003,0.003409377043213707,-0.026292144400332132,0.0011675524296615965,0.01246840235029755,0.009611496850765242,-0.006983307162711221,-0.0029346097397286385,-0.00797488330862188,0.005946627307409194,0.0006856461133685979,0.005492781898065924,0.005858420630726489,0.0016549775131536246,0.008251977929289509,-0.0008874707605221565
STMUK_p004,0.010933295388304358,-0.008516688219351386,-0.002037014640797206,0.004192151273057978,-0.0018136487294095455,-0.025837335954266738,-0.005055406610903378,0.013133656397468874,-0.0020012643243255876,-0.005980976025936895,-0.00989444197576145,0.005820204819989993,-0.013574088609875365,0.0017139441580209605,-0.01872349601639042
STMUK_p005,0.01148132640943204,-0.0026148167026356726,-0.0025997564566846033,0.0037527545441378624,-0.004724968690158711,-0.01024625252455099,0.0010597025857402866,0.00848612126732235,0.0009363872780442428,-0.0029475175562494564,0.002251988953330214,0.009732741950353552,-0.013065585931787367,-0.006719084913627279,-0.007814413565709293
STMUK_p006,-0.006527647547249013,-0.0016683554733993564,0.00840725477992002,0.0026080615227439307,-0.007375757179663764,0.01956577058659173,-0.008170896892774615,0.0005415484485635566,-0.012901997263335683,-0.002298980284738153,0.0020136631481656717,0.003353315850734022,-0.014225906348384216,0.0022063431788794602,0.003723770335787246
STMUK_p007,0.003640238306306974,-0.0143372636976901,0.003518689112542429,0.00013142706605436807,-0.0059359204005866705,-0.0025435125435121736,0.0007581106415591633,0.008621511664417311,-0.0028883615301717636,0.004499848334192612,0.0033944243184360397,0.009598637499242167,-0.006971835388752724,-0.005656305437707698,0.004532711115489525
STMUK_p008,-0.0011678467504342475,-0.0011962337111341415,-0.002117142565357978,-0.004387518193955679,-0.00837488189585293,-0.011853907167265382,-0.004292450849126836,0.006317984856435197,-0.006994677681577494,0.0009749061329956764,-0.0007398098729700654,0.0118164602027566,-0.018858068316715573,-0.0017953819114747012,-0.02326304859078004
STMUK_p009,-0.0027948438562223153,0.018664374896664736,-0.009511673217226025,-0.003724308164914246,-0.014747677335688703,-0.010391745173969305,0.0035967658490198766,0.008655616672660028,0.003011788890371313,0.003968071734321057,0.019333160339929878,0.0021925351555458954,-0.008371479784927192,0.0031696120264193242,0.00928844330889207
STMUK_p010,0.010000440819559768,-0.00407623388710439,0.009720325288715031,-0.0028918072301103927,0.006741069489789948,-0.004175324634569285,-0.006926436339184665,-0.004198481197258122,0.005513000967329418,-0.006984498716667266,0.0009015235466030284,-0.00874377077126461,-0.015245290657814497,0.009741138209893094,0.010529105132992926
STMUK_p011,-0.011779363928554299,0.017436563272260574,0.003256731661631121,0.003410480937372772,0.0106570542971351,-0.0141982406881692,-0.007183297669255413,-0.040680667743012745,-0.0005951989059809165,-0.021750452700848015,0.026362833250096272,-0.017322918823557076,-0.023914978280662805,0.07624123504371899,0.002706242438664803
STMUK_p012,0.008544388729263601,-4.952784930705215e-05,-0.017617731275053845,0.002249806790091903,-0.02222470714133764,-0.0034161108862792128,0.007561090313128278,0.004607340020982625,-0.01202735879703548,-0.0016148212704389744,-0.008774447022432597,-0.013018954140367767,0.0150523427308565,0.015042410482654568,0.018797829814310964
STMUK_p013,-0.011433405134123548,0.0007630607080618932,-0.038919072666353964,-0.0024674608179023655,-0.03355976075835891,0.017064991127157092,-0.001306951732811489,-0.013498644931939665,-0.01309493837258444,0.010834786971266408,0.02724344725001924,0.004878978009465355,0.037807374473776474,-0.017969207203471362,-0.012691077421655124
STMUK_p014,0.006876359126747611,-0.0036229956371858,-0.03341841478781705,-0.017905323891275728,-0.025712420197320035,0.0034755731746514275,-0.004310096739237198,-0.010418084361401665,-0.0057107249561152,-0.004863988992036479,0.0032334391962902244,0.011732959891023546,0.0012042648380732187,-0.007693011547188184,-0.012101705934197756
STMUK_p015,-0.007658306621572933,0.0034577311530432507,-0.02183253549142954,-0.007727728710531599,-0.014309598998067974,0.005134171184202516,0.011529584232721758,-0.003459781377192354,-0.01867272499646113,0.004147841753811914,0.021275812145700738,0.02243357427941319,0.005584180294527988,-0.005225311619419696,0.004889552591229236
STMUK_p016,0.03314628080691862,-0.006612119999006746,-0.034513510909546775,-0.0093803930259124,0.00902420874790431,-0.005133197582566766,0.010817452148114552,-0.000555014410014489,0.007082610323141988,-0.016328166085568696,-0.0248623603696942,-0.013461147628018866,0.006886201192601903,0.014689858343402005,-0.02424976826116039
STMUK_p017,0.0003513288953513005,0.009748708449939067,0.004647521384779823,-0.0003718348610700488,0.008152357208655812,-0.0026410336333352966,-0.007792670754220115,-0.013179097093209951,-0.0027390395508699854,-0.001152093789395272,-0.0004102620041718056,-0.00903061488980266,-0.012025539900096343,0.029045026219563137,-0.02582285932300476
STMUK_p018,0.008408568232695986,-0.010377128980427664,-0.004799716283731244,0.00043467714133420336,0.0018187807528321953,0.008487193341739706,0.0027005956649710627,-0.004355023070736857,0.0005090615014091642,-0.0017308859432547726,9.8410025118442e-06,0.006949714828123819,-0.01487209984804766,-0.000961813997611509,-0.0016504142032100386
STMUK_p019,0.013146474595214891,-0.010889500090613466,-0.004094875241688359,0.008625870659540548,-0.006976893187581074,0.00043759169959588153,-0.0020962615118748514,0.005534265230160961,0.0026323237424666717,-0.002419674377738087,0.0008544964729994558,0.0013072714385791745,-0.007842416380874481,0.0015004480859570702,0.0023611176093241886
STMUK_p020,0.0147249834215065,-0.011771658601736502,-0.0011427404876296543,0.010015148347775315,-0.010233839857270504,0.0014897517262768762,-0.0024058251831694855,0.007137314720327771,0.00211935238939172,-0.006409514550563251,-0.0019097967330410797,0.009836649330635286,-0.003049302072688647,0.004016384039225288,0.0032426926554306205
STMUK_p021,0.014738050509541386,-0.026122800565831675,0.024265274395489412,-0.0010630639180273943,0.0022636883944209675,0.007403526260131615,0.008127556570450735,-0.003888715758351315,0.005480221162732541,0.0027921642389615304,-0.0023570144459154445,-0.010473085967287911,-0.014377221919728513,0.0011920023808394136,-0.0006372396816576681
STMUK_p022,-0.017695477670547802,-0.021864271810249667,-0.010322903922836111,0.0028824362111072904,-0.014692564771209171,0.0028457103324403044,-0.008083581227542021,0.004189310107178287,0.00588600361444586,-0.008159963275718513,-0.007090864441680164,0.012076643859006017,0.001896877651389942,-0.0034531463860723983,-0.0029494646577270657
STMUK_p023,0.012804753913906706,-0.02957073694483352,0.005952794011062519,0.016758363356557317,0.009675839240002943,0.00025474650730346505,-0.012594942591760756,0.012727348965417743,0.006684802761936076,-0.015587731397157922,0.012130512148706068,0.00111259269614914,0.012104477328438577,-0.003898571347507707,0.006765482122481072
STMUK_p024,-0.017750860415449977,-0.004180809126031329,-0.0006270661821460414,0.002164557848131363,0.0007828061623614011,0.0038325784368616056,-0.019835438569038952,0.029666196967534655,-0.007325781896089056,-0.014024910476481267,0.007975151957410487,-0.009967271841397684,-0.007415486775106747,-0.01657673479462763,-0.008076892276101314
STMUK_p025,-0.010681049902256226,0.01498436306232839,-0.025380763611036705,-0.008037860696664678,-0.010161357674974473,0.026157741845231324,-0.01263697979847428,0.0007932060227952728,-0.008188370037832798,-0.0061612013230387995,-0.006938856811621188,0.025749321989563697,-0.04725058813612509,0.05717416169960144,0.025188646241238087
STMUK_p026,0.0018543398765591432,-0.004497031217350666,-0.004263567493287106,0.005702138462051178,0.007520762709256831,-0.002370458425124346,-0.009382721419675749,-0.0032000667957717455,0.0066311439070830865,-0.0019298793406762537,-0.005553868480622931,0.008984718266470168,0.0020507586256308797,0.0035418866849108717,-0.0006168305181813102
STMUK_p027,0.002372828585421382,-0.014513970227344844,0.012670016551699994,-0.006754798369415759,0.011222155462946935,-0.0027443445533735533,-0.005007285550767869,0.013428743957268879,0.0031233088524559595,-0.0021253245358651483,0.013252253469251298,-0.0029371938266288616,0.00843665565549835,-0.007492012686718673,-0.011359370139812235
