,gene_id,database,kegg_id
14713,STM3768,KEGG_reaction,R10408
14714,STM3769,KEGG_reaction,R10407
14715,STM3770,KEGG_reaction,R10407
14716,STM3771,KEGG_reaction,R10407
14717,STM3772,KEGG_reaction,R10407
14718,STM3775,KEGG_reaction,R00839
14719,STM3775,KEGG_reaction,R05133
14720,STM3775,KEGG_reaction,R05134
14721,STM3782,KEGG_reaction,R05570
14722,STM3783,KEGG_reaction,R05570
14723,STM3784,KEGG_reaction,R05570
14724,STM3793,KEGG_reaction,R01051
14725,STM3793,KEGG_reaction,R02750
14726,STM3795,KEGG_reaction,R00006
14727,STM3795,KEGG_reaction,R00014
14728,STM3795,KEGG_reaction,R00226
14729,STM3795,KEGG_reaction,R03050
14730,STM3795,KEGG_reaction,R04672
14731,STM3795,KEGG_reaction,R04673
14732,STM3795,KEGG_reaction,R08648
14733,STM3796,KEGG_reaction,R00006
14734,STM3796,KEGG_reaction,R00014
14735,STM3796,KEGG_reaction,R00226
14736,STM3796,KEGG_reaction,R03050
14737,STM3796,KEGG_reaction,R04672
14738,STM3796,KEGG_reaction,R04673
14739,STM3796,KEGG_reaction,R08648
14740,STM3802,KEGG_reaction,R00221
14741,STM3837,KEGG_reaction,R00375
14742,STM3837,KEGG_reaction,R00376
14743,STM3837,KEGG_reaction,R00377
14744,STM3837,KEGG_reaction,R00378
14745,STM3843,KEGG_reaction,R08701
14746,STM3858,KEGG_reaction,R03232
14747,STM3859,KEGG_reaction,R02413
14748,STM3861,KEGG_reaction,R00768
14749,STM3862,KEGG_reaction,R00416
14750,STM3862,KEGG_reaction,R05332
14751,STM3874,KEGG_reaction,R08701
14752,STM3877,KEGG_reaction,R00483
14753,STM3881,KEGG_reaction,R08247
14754,STM3885,KEGG_reaction,R01051
14755,STM3885,KEGG_reaction,R02750
14756,STM3901,KEGG_reaction,R00006
14757,STM3901,KEGG_reaction,R00014
14758,STM3901,KEGG_reaction,R00226
14759,STM3901,KEGG_reaction,R03050
14760,STM3901,KEGG_reaction,R04672
14761,STM3901,KEGG_reaction,R04673
14762,STM3901,KEGG_reaction,R08648
14763,STM3902,KEGG_reaction,R00006
14764,STM3902,KEGG_reaction,R00014
14765,STM3902,KEGG_reaction,R00226
14766,STM3902,KEGG_reaction,R04672
14767,STM3902,KEGG_reaction,R04673
14768,STM3902,KEGG_reaction,R08648
14769,STM3903,KEGG_reaction,R01090
14770,STM3903,KEGG_reaction,R01214
14771,STM3903,KEGG_reaction,R02199
14772,STM3903,KEGG_reaction,R10991
14773,STM3904,KEGG_reaction,R01209
14774,STM3904,KEGG_reaction,R04441
14775,STM3904,KEGG_reaction,R05070
14776,STM3905,KEGG_reaction,R00220
14777,STM3905,KEGG_reaction,R00996
14778,STM3909,KEGG_reaction,R03051
14779,STM3909,KEGG_reaction,R04439
14780,STM3909,KEGG_reaction,R04440
14781,STM3909,KEGG_reaction,R05068
14782,STM3909,KEGG_reaction,R05069
14783,STM3909,KEGG_reaction,R05071
14784,STM3913,KEGG_reaction,R03409
14785,STM3918,KEGG_reaction,R08856
14786,STM3920,KEGG_reaction,R00420
14787,STM3921,KEGG_reaction,R03317
14788,STM3922,KEGG_reaction,R06513
14789,STM3927,KEGG_reaction,R10303
14790,STM3936,KEGG_reaction,R03194
14791,STM3937,KEGG_reaction,R03165
14792,STM3938,KEGG_reaction,R00084
14793,STM3939,KEGG_reaction,R00089
14794,STM3939,KEGG_reaction,R00434
14795,STM3947,KEGG_reaction,R02735
14796,STM3950,KEGG_reaction,R00548
14797,STM3950,KEGG_reaction,R07280
14798,STM3957,KEGG_reaction,R01315
14799,STM3957,KEGG_reaction,R01316
14800,STM3957,KEGG_reaction,R01317
14801,STM3957,KEGG_reaction,R02053
