,SRX4665695,SRX4665685,SRX4665673,SRX4665700,SRX4665682,SRX4665670,SRX4665701,SRX4665699,SRX7268193,SRX4665686,SRX4665679,SRX4665690,SRX4665681,SRX4665687,SRX4665676,SRX4665693,SRX4665692,SRX7268192,SRX4665684,SRX4665677,SRX4665698,SRX4665675,SRX4665683,SRX4665696,SRX4665694,SRX4665678,SRX4665689,SRX4665697,SRX4665680,SRX4665702,SRX4665672,SRX4665671,SRX3471976,SRX3471978,SRX3471973,SRX3471974,SRX3471975,SRX3471977
0,-7.207974434932698,-28.57796901555766,-37.33476672121123,-35.486081338096845,-13.184435219582786,14.896289306599243,-33.78314229314212,-31.359918044545854,-23.49939586594596,-29.850919927111985,-53.10649133713299,-23.968448222098345,-48.170290326999954,-38.921734533331545,-3.8606867556674085,-21.199796003945952,-1.4514431200162356e-16,-25.256425137630302,-17.462811419914335,5.883124881099641,-73.60002595789905,-55.800490659464856,-5.426364460631845,-4.2289924183552,-10.793022713735374,-50.03781213909886,-26.343071414483287,-15.131742060316808,-53.385088088826,-55.144834875505694,-44.01319473553469,-40.76104105346521,-25.357304569111335,-12.835560823588017,-22.092399531296262,-2.4319477984585047,0.0,-15.41808065280322
1,9.536786288383775,69.11817331847006,2.8049179868059473,36.557023123270355,67.85898781789766,-2.480485016424305,37.47031229688022,8.39569507846089,54.54877669736604,7.2205002721361895,36.25511196999355,70.69960833136679,21.378286083322852,-3.8783698437677594,-2.3005023313009105,7.253372204144306,8.365983262980065e-17,61.439621756752,66.79190599152292,4.86308441707705,68.0339364099462,-2.665753990629683,69.04083163892733,9.932548098887303,11.329222286177478,36.1551734564521,70.28262325736921,10.307813868146729,38.567756041804834,59.83733110229823,2.054659216477885,-1.8126473796715414,-24.36010389525187,-4.04928546026349,-16.633192543726285,31.140065766508165,0.0,16.579007975477307
2,1.9227950052287277,4.6927866485324365,7.196046177134196,1.0673080780554018,4.366494738748237,0.3149100230758443,-1.909971895153505,-3.7539092421857148,-12.44670953016413,-2.933954832029903,3.0991567791591037,-0.18207443852195757,-3.4497336748262737,2.965347639712606,-6.409924355384628,26.16413920313693,3.8974368867965853e-16,0.2511825209357098,8.352809339064306,4.781917359511418,15.661936968261289,21.97114419607568,3.624519359485964,0.43408165849378877,4.442503960579249,2.5137324134389414,7.678252205938743,-0.7843583136186584,3.3597766105336073,24.228105123127264,7.535768590996855,6.440808477919063,37.001087828017525,91.73859141054628,-5.8989264396192596,2.273986989401362,0.0,81.8360417730979
3,-4.404350206344407,-6.310369584961703,2.371069314027828,25.494395773254038,-6.455654568536039,-1.8346699150908699,22.38619396590992,-4.474292644448169,5.5475730613848695,9.213004199545397,21.66561536885976,5.857620530937058,25.964554543015787,8.845239397884184,3.6841045424905845,1.627331243935225,4.1985448956424974e-16,4.9775110202974275,-7.5054252055534265,1.777425573325587,2.0680201291538363,70.9820279580778,-4.854926760313117,-3.8668559654466077,-4.437496807738615,18.55700243920388,5.301668316114017,-0.29624030318083505,21.87597322141723,-3.1400643349850146,5.133148611012444,0.6786408789947767,2.683084082843921,-11.957302508304933,6.0624315702114995,-26.205559607896003,0.0,-22.97546508880886
4,23.420937683619577,30.917862461970437,23.82872231232142,27.38133133910987,29.05013845124629,35.4447304595914,25.87866049434813,22.194435220563218,25.997135683752177,22.35556927527157,28.013318337800516,17.023045252357406,27.537392764497614,37.381158098950074,25.08027022065683,13.956963059236818,9.78084655983501e-16,21.203494713679287,26.889444081511748,25.476347213858663,26.360226735245636,22.717083570466478,34.01495519459879,25.103254232986984,22.724223932459637,27.08439018714544,16.170358404970223,24.983435282812984,26.740771516725307,23.265494130404313,22.763250951562977,22.175557847152547,12.521152765912195,0.972925243805452,6.331471734192867,9.66844320912379,0.0,12.164418654290044
5,-11.999233037488914,-7.413891941545536,11.644680908229647,12.274800791777636,-13.680166618319612,1.137380487296175,12.529476786126834,-0.18248913397720679,-6.841912786821445,1.3325879323302188,12.094142206014196,-4.833309319900689,11.651553471004819,14.314324073351498,-0.33662776859507054,25.928741899332767,-4.5598354863766445e-16,-1.2069002020718103,-10.946818580283901,-1.0908775669557256,4.028721730529799,24.11438449782989,-13.361200047863315,-12.846342027908507,-11.907958044594132,11.308201648422122,0.21749498988346938,-5.362834005260557,14.310210280754129,73.66540387263777,11.28124075546855,7.138451543086723,-3.2574953866374012,-16.81693040651884,1.4778530124823852,-17.571829321583966,0.0,-27.52390467532443
6,-21.241419363009282,-31.049831335855476,-16.532701295556166,-18.435372348092216,-28.682173900336835,6.535172905233772,-18.469475311099053,-25.15598604203397,-29.060409124698367,-17.130586311507432,-20.434884330966486,-34.942667126991466,-4.641712731393451,-15.204184725269938,-10.048800774698066,-8.75262559906045,-1.1494989986110607e-15,-22.914863763377102,-28.042575301545988,19.35379044363447,2.9970617194207163,-24.62582146622567,-33.939074454425395,-20.939185426039852,-20.867111557406137,-20.029665145113228,-27.05285541478975,-10.965731491134758,-22.170524794070857,-31.189573873747367,-17.37442354659886,-16.54971515599555,12.166020215976395,5.063164042811662,2.8331521344962374,-23.57956062281462,0.0,-8.745413597594219
7,16.081818339468757,-11.233838930905709,-17.534859794023422,-23.088758657606686,-10.981382250292606,13.36519343823484,-21.56949067403096,0.18520946381029482,33.75827565218723,-14.378759143680647,-21.617437147454048,37.03979855656533,-20.664958540311176,33.82261052381808,2.736146883551974,16.51454240149621,8.143061047610776e-16,37.931228469726534,-10.264930494344398,7.515727333496635,-2.227790089273363,-13.106504297599272,-11.707333242462301,15.503167863292772,14.601673523739272,-19.261515532702898,39.34835446635533,12.164703355096519,-20.49016942645033,17.34306760601129,-17.745222411803113,-18.904757203515864,-28.28784420414916,-1.7341297219871936,-32.0280709620011,-22.603371923291274,0.0,-15.305582664267929
8,5.0224102918494715,-7.198106780503432,19.071298175676482,54.01489530236725,-4.406465337422601,-3.437914168556189,57.01131609006159,57.79771292779849,-23.550219632193144,46.15886348614296,52.110267986127646,-12.760988404573814,47.11426594832601,-7.189513470249783,-8.503279388151231,-2.1541528756612127,9.793431655252714e-16,-14.94643390510244,-1.6408628636811045,10.692207224494139,-1.8540931690792093,-5.843052725976571,-6.487995188083619,5.749886272022199,4.00030170347866,52.005303167108195,-7.418231757542247,13.983863892581473,54.19490122591197,-0.9803715207844441,20.69550040257651,15.930647501979585,-5.649997832259686,-18.914272617521863,12.13412606518833,-42.1711885119104,0.0,-45.88206927474569
9,20.098840518475676,26.59941243580389,9.281929433627703,20.900013191743632,25.6792106013635,2.618583840555733,23.531933737052274,33.195332385398025,32.98656154643953,22.939723905708632,24.0916886183838,40.283134009386046,27.53053174544311,12.76655507122352,9.187186774860535,84.8249902804618,-1.160600446515924e-15,36.48994780534113,25.58651575272439,6.323408049069875,37.66564557691623,10.45237972886455,16.50993792165061,20.227271160038025,21.383588771108556,27.411664132292113,41.057853408866876,21.091436412115222,26.67910714387079,24.911040928896888,13.46279283842609,10.585629196825135,-8.797963960458018,-8.82400272395902,-1.404501198777732,-2.3651076717643984,0.0,-14.918110729342157
10,-21.54847406218524,-8.500339235154364,-29.059247851776018,-45.8745964888072,-12.975603598609219,-0.6102562495250883,-45.868439533237705,1.880132390456833,-28.154316232863685,-17.724058073532092,-51.40239954000493,-39.615102135223616,-42.22348306069529,1.0675936125454184,-0.7930520451067833,-7.195240415611725,1.196377466653618e-15,-35.9931908443497,-12.153254300535714,-9.949672367295229,-4.056964910917535,-15.542106368285047,-11.928041647004976,-21.690170311393373,-22.167704892459113,-50.43850804513087,-43.21715004421819,-14.492675721423316,-54.01391115506607,-5.209108920765074,-33.13011819136321,-30.184238237026268,-31.895063777634377,-9.012534360820721,-35.331642909387085,-1.727190728161303,0.0,-6.910791441633083
11,-21.192806977775728,-7.469705660014629,-22.9360833711046,-33.57158773934842,-22.5627865081279,5.609985707796836,-27.411697710940942,-19.02887013171112,-87.63470177656286,-12.275653813577936,-26.473688892197057,-41.76371636912884,-32.18877173898142,-4.380505212593768,-11.077025059903088,-4.614547273277705,-6.857325042389488e-17,-56.90514231849953,-25.190557191292765,-12.252804223965514,-19.83448891822155,-14.605446262546568,-22.88367084215024,-19.54451946696844,-22.825581589998233,-23.77392289583966,-30.782505689193137,-15.959806314675143,-21.440153883335544,-29.62196954701446,-21.51084797148816,-27.25815360737985,-46.924194467926434,-18.244312427202626,-18.954269015646798,5.694782056003553,0.0,-24.52476584084548
12,-1.1102756802383231,-6.907385129321186,67.63434006272946,7.83389145150533,-2.973423437410961,1.1064021169946578,7.458764149809512,2.6815694726832993,8.634002880854304,-4.223588552593018,6.934668335199781,5.942223572165758,2.8659947206899368,3.459881278350627,5.198348454271734,2.661546215356358,-1.0914745795821474e-16,10.040772363766711,0.6960294382094726,8.02481111227701,0.7878115448029301,59.243277974761384,-1.6339181208642035,-3.8430732875152,-1.6266914809833546,2.514093745743779,6.9506643781149595,-4.515626190225899,6.344156501607862,-0.7325549836910712,72.72651256203834,73.84496256471338,-13.925713802490934,-7.100493680656125,-15.518621380956239,-25.240733473463376,0.0,-16.494136720620258
13,66.80132464670004,48.10630911685257,0.3222071809171579,12.298927933704922,57.678574803784485,-1.1368465906534322,10.43519779218852,3.308037178124779,15.792550616592342,-1.6455127118692412,7.860707293029038,10.592015721152215,10.83674096282946,-1.6691515323236361,2.4165753607693192,7.718050837634687,-5.806966746054329e-16,16.529692547499288,59.43173224499098,9.379342415888635,49.67385032117343,3.34401393382915,57.63263876559225,64.27931483981209,66.66782569912375,9.300483072905712,13.569260445120376,57.45746387271028,8.588576497588633,54.07896599886162,0.9041580455549688,1.9857442861188304,-11.92012224010491,-11.830836620719317,-11.550317730447343,25.770692760699134,0.0,3.5240245209835797
14,-20.064692786720094,-40.17697252901145,21.1488356510973,14.846247686441348,-28.35251475643246,-21.978059352588257,11.878935495089383,-13.404734886953932,-33.97389289019608,0.35036303728344703,15.956727555510438,-35.69869793143453,2.7062376035979434,39.63148210666567,16.142949621643936,11.479783059474704,-3.8053480738922437e-16,-32.56729056007689,-22.19456534105286,-21.0793068466652,-33.251923685099044,12.311790469522942,-30.482698082676517,-23.469490902003663,-19.88694079848978,14.20580249425947,-32.69848919634136,-22.435720052002825,16.40104735478698,-31.33916271025653,21.175062743443895,18.75586647155609,-2.440862699045158,-6.284113321101159,1.3336948579388208,-41.4875615881968,0.0,-32.731794567102796
