Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
STM474_p201,-0.005360037422050164,-0.010576974471921154,-0.0019340519501749468,-0.02267343086379301,-0.0008572882386940627,0.0012787445113522184,0.08465686919703462,0.01479633512613129,-0.011293293241721214,-0.016457010770181617,-0.019822444524509354,0.00435902919533002,-0.011460565864971455,0.010885484187109764,0.005401691940371109,0.013453813239569628,-0.012842762548306881,0.022022524973571534,0.06897540422777418,0.03129908568934222,-0.026642023318261935,-0.003954979533678898,-0.025092259805549983,-0.011687712802206823,-1.8792653851984185e-05,0.05340344035222259,0.033646736403795695,0.005820231323291367,-0.0037737647151058363,-0.006359071258788901,0.005862116712281409,-0.020867248720741936,0.0013228207453595373,0.0032212298941978424,0.012931440223984098
STM474_p202,0.008629412794002242,0.01780147198245617,-0.004300562565568034,0.02002830235336721,-0.003941645210084219,-0.055115277746049005,0.08576519748347572,-0.016631583978447453,-0.0010237029786515958,-0.008849789359750027,-0.005170791914796849,-0.014072479813856724,-0.006417075128518711,-0.023687505841329975,-0.011044972286246775,-0.0037025725015631577,0.07322313141516597,0.0036857553513692564,-0.014370190766665973,0.004269433919878279,0.0026070564808090895,-0.00011137226841604603,0.002313314712973528,0.007259000153548083,-0.010693515769227646,-0.020967104330815476,-0.015018773285417942,0.004760110199224894,-0.004074065176528258,0.02222846641390555,-0.00542928533682738,-0.0014334879259142639,0.00024394334965579313,-0.009486124768508426,-0.036194746653946695
STM474_p203,0.013282315688544377,0.007536552179296294,-0.008947572051297792,0.02630919356475018,0.0034097147257525612,0.005472506169211919,0.08453649200692351,0.003409597165171202,0.012152801147972996,-0.0018484897345916605,-0.010561723987436916,-0.004311394251995457,0.01283026559919463,0.013110518174030727,-0.0026598400150475675,-0.01851669089028439,0.028369831568185153,0.0023555851165123756,-0.0016717989922436026,0.015579073219115058,0.008325936384248616,0.006368129868907094,0.0031283241129723698,0.030962196687076875,-0.00040391427965209663,-0.021671060097617007,0.022714780614756614,0.0029982320728863966,-0.0014452379653641708,-0.008304265377863893,-0.012814327812947158,-0.005467879669511785,0.030392523264264445,-0.01796424421868839,-0.021673678013887383
STM474_p204,0.009052207368898876,-0.00420225538918913,-0.013237045094925627,0.006614532819378045,-3.4364795507578896e-05,0.0034359225319486124,0.07435928247541419,-0.006230286370215816,0.006090741294689454,-0.008000523569310608,-0.0028409579673417634,-0.004733594148680489,-0.008954154095485074,0.007944245722077768,0.00988336545044024,0.015474373644374128,-0.007122300739776015,-0.0003277317494186866,-0.020937107171713387,0.0012825016211979613,0.009895584026770057,0.007687186130447037,-0.0010352353438997275,0.01655595998401507,0.00020848193274063153,0.01096647484772799,-0.006952592506983993,-0.0177564835747645,-0.0100508408169577,0.009177302157869263,0.00817182634350853,-0.0028464650661128134,0.01294773281725173,-0.01126694798994951,-0.01406176612720989
STM474_p205,0.012174780109650117,-0.004772964791535405,-0.01322381265131511,0.0010746001158323008,0.00667912067114063,-0.029030524164402088,0.0878092927167025,0.0005147506166726021,-0.005230455555912209,-0.008821172771908505,-0.0022692545025980405,-0.015644728480315468,-0.003930733614659885,0.011968139777239508,0.003111539250196195,-0.008044010859614915,0.014939510667285065,-0.018386660365591504,0.00540192836478467,-0.011500870574585457,-0.008258864459792625,-0.002275664282567287,-0.007427933122664243,0.016260547443580797,-0.0035020027121767665,-0.004458592659054499,-0.0225685442632414,0.015669078709362617,-0.007434760728869656,0.008900923101602124,0.003697712492970014,0.006138625529072872,0.009828490915045347,-0.007250930608782578,-0.0017057264558344191
STM474_p206,-0.0055277470506571065,0.010893338785939888,0.022070352184463796,-0.01724739951257452,-0.007331206486579834,-0.02191561582067073,0.06326351153514347,0.0025668753291588275,-0.010493868100071673,-0.03859658408565555,-0.01823755017263601,0.006250844391329347,0.006942042557451308,-0.02712670865752906,-0.013762218237727664,-0.004138755685392131,-0.004070918268203488,0.006774468413047469,-0.00641645250358395,0.030360196265969242,-0.02105930283272848,0.0013451676034546317,-0.02810830002145929,-0.028343345922044395,-0.00903499883089448,0.0082667123077668,0.009989215822675401,3.7845253933471324e-05,-0.0015173416310986596,0.03173041764819749,0.009153687878027658,-0.012916222453508461,-0.017465207355451016,0.032161715075950635,0.007127790651862993
STM474_p207,0.020099374221851696,0.00012034744280347289,0.017645588077772036,0.0012580897339936716,-0.0024904039509947838,-0.016001563094002285,0.07387509954483935,0.005275419743978811,0.003855675982508861,-0.012479657378009828,-0.01707742596247548,-0.02670496142778215,-0.01896985785038334,0.016399285519542558,0.0018274299125420129,0.04654769281350497,0.0327322319672325,0.038604736521400104,0.03299206208799344,0.0083287467674215,-0.03194865692197182,0.007884438754313779,-0.0025325805144603003,-0.002388056029542301,-0.008941618790988495,0.012377526034550859,0.02471703246020039,-0.0038006433087347264,0.008351754511843262,-0.01388071951639531,-0.0066435913982236024,0.013751411443498063,0.012154767221440738,-0.012718507576151731,-0.006222115442254101
STM474_p208,0.0031937790833419743,-0.002933060285837414,0.012638410574782228,0.004002689904380838,-0.003968076959465456,3.599481873331104e-05,0.08384241711846027,0.004004237650695295,0.00717341578383342,-0.022186930535172948,0.005663269068984233,0.0062160618824666945,0.0033904751292722474,-0.0009077374019000186,0.010258126480346264,-0.0029721941710632643,0.0021046628130841987,0.023940802960042317,-0.02361705123219275,0.01790199610248886,0.001080981745278928,0.007598616984714736,-0.012949245210436779,-0.008371906944759937,-0.004017854903918641,-0.015181625557012761,-0.005350687919536564,0.012172301768392998,-0.0001963465739792196,0.004401462967549666,0.013289451693299663,0.011067477928869194,-0.005525743489206593,0.009760490742077892,-0.0212412900441075
STM474_p209,0.014562538391832712,0.01392389059861479,-0.0029821598602539994,-0.014090764713109653,0.011679017423738988,-0.025538920571446765,0.07180829892472276,-0.0016758776372482508,-0.01072468882718297,0.006666410223516641,-0.002133416211190913,0.0022426899766818166,-0.007409500957029231,0.008725208154603196,0.0064287869225861235,-0.047633077774012315,-0.003231685327536517,0.015273349876283872,-0.003922247327170892,0.004685296242495059,0.01078044985288865,0.005960819295249086,0.0004473016328281637,-0.0027415809644336024,-0.008310105666146223,0.00891333613952556,0.00979906766776255,0.0050787889417134744,-0.01022283624926352,0.010010055592407701,-0.0004169407350125263,0.0067289331936840205,0.010540957791966314,-0.009230575118417563,-0.03339433102649233
STM474_p210,0.032378914460444934,0.006470786306961506,-0.018579162717754755,-0.019202381258430174,0.003645875233428674,0.009511828508305885,0.07251579447097377,-0.009955297862819271,0.0017824886181686938,-0.00486733565754238,-0.01701337343355287,-0.02447733787553649,-0.0032206887560007847,-0.0064240271449449386,-0.0093415231573435,-0.02493835985264284,-0.02168008887109991,0.013774404422192677,-0.005934556639405109,-0.007420138817153008,-0.006640503377235043,0.0016801371624595041,-0.010201932383145935,0.008905595553215018,-8.275230996169707e-05,0.004961469014142099,-0.009682946644981894,-0.010145267155908485,-0.008443425215191624,0.008469445456529742,-0.0014431882003124175,0.01621097829755112,-0.00264997570712347,0.007650115425120976,-0.004586401802216589
STM474_p211,0.01288946035208974,0.04442765012597085,0.0007680173396126339,-0.008745607297510023,-2.4100767552920378e-05,-0.00923943320529684,0.08399649828434651,0.06897217546392785,0.0339610251147705,-0.012236116722878257,-0.017336742088799924,-0.013878027309274142,0.0011175706863992216,0.006224566600905014,0.010902327234162042,-0.0011091818676027562,-0.0037389996539859377,0.006176307347131898,-0.013326984509380382,0.019357416831100906,-0.007712339742502778,0.0019966056902080455,0.016919917270290814,-0.003613391672389076,-0.0031537264567038266,0.007710552226601327,0.0012466598343999424,-0.030148267125560166,-0.001243912663206578,0.005057778581412842,0.0013851942473322332,0.015043865931046728,0.0005439446617821091,0.0101087425039354,0.011187020307908533
STM474_p212,0.013915406319380324,0.008780334104707766,0.0017089763162573856,-0.00015044446217521432,-0.0017744029816042523,-0.009294930773034674,0.08278564271911586,0.03336204832753828,0.000978732938836302,-0.043700808298120335,-0.0180120406233785,-0.003700051174640997,-0.0026639151494927795,-0.008662023202677416,0.01357386945554887,-0.006104138920751951,0.025785236394981967,0.013468714335501623,0.00203716070349926,0.0015678891636190042,-0.005002936865877602,0.0173367094110741,-0.008205774139141116,0.008824328896244802,0.0040328419857557155,0.020083129922829075,-0.004816678761206695,-0.009615567971243353,0.0016988960395448826,0.021452792964035513,-0.0016983930615827602,0.013397840179136717,0.011793363633370569,0.02315568850342653,0.0048018626715883705
STM474_p213,-0.012686788012868946,0.0013732420612067508,0.018908115359743894,0.00578641657552714,0.0010941706388474504,0.007267349574949883,0.07454285710645951,-0.0009373497804523317,0.001839914000862136,-0.03505898074681899,-0.0327714587984481,0.004323197463213577,-0.002063105090806421,-0.015241227608138598,-0.006200100613447157,0.014219971852901392,0.032726020743560326,-0.012122228634991893,-0.009496040408265866,0.011004159088064267,0.010246503895971348,0.006703693466866884,0.023346975057324592,0.004824420835002633,-0.004232378364048613,0.004413660415799008,-0.030456498504593726,0.000702804167012091,-0.01002856489346481,-0.011251700965195705,0.0002430081579868454,0.0024177181021313907,-0.0035877270469613764,0.002111567806207674,-0.0029458039858150306
STM474_p214,-0.009710729127529877,0.007078735190509167,0.014380331647217262,-0.002853541545674107,-0.0026736917598853983,0.0073229204354355185,0.05788849457753514,0.009109167156487704,0.029524612602986885,0.052070781736064935,-0.013005355464185993,-0.004828029324924629,0.005845913052245721,0.01498839689209661,-0.004662720461290639,-0.012314144298710703,-0.019551214155249453,0.001672721764005239,0.013423564149959528,-0.004104629608327838,-0.006875969456078901,-0.023453701196624564,0.007268981536019343,0.008951866522259615,-0.004270453136843235,-0.01796687558249754,0.03738916692369107,-0.00016517047572331002,-0.01374043171316011,-0.0009115098559517202,-0.012065933819802898,-0.023169456445471845,0.001716210680320212,-0.009355262513611165,-0.0024094928511302254
