,regulator,gene_id,effect
4821,narL,STM14_2861,+
4822,narL,STM14_2862,+
4823,narL,STM14_2863,+
4824,narL,STM14_2864,+
4825,narL,STM14_2865,+
4826,narL,STM14_2866,+
4827,narL,STM14_2867,+
4828,narL,STM14_2868,+
4829,narL,STM14_2869,+
4830,narL,STM14_3431,-
4831,narL,STM14_3432,-
4832,narL,STM14_3807,-
4833,narL,STM14_3808,-
4834,narL,STM14_3809,-
4835,narL,STM14_3810,-
4836,narL,STM14_3811,-
4837,narL,STM14_3812,-
4838,narL,STM14_3813,-
4839,narL,STM14_3814,-
4840,narL,STM14_4183,+
4841,narL,STM14_4184,+
4842,narL,STM14_4186,+
4843,narL,STM14_4187,+
4849,narL,STM14_4312,-
4850,narL,STM14_5090,-
4851,narL,STM14_5091,-
4852,narL,STM14_5143,+-
4853,narL,STM14_5144,+-
4854,narL,STM14_5145,+-
4855,narL,STM14_5146,+-
4858,narL,STM14_5148,+-
4859,narL,STM14_5155,-
4860,narL,STM14_5173,-
4861,narL,STM14_5174,-
4862,narL,STM14_5176,-
4863,narL,STM14_5177,-
4864,narL,STM14_5201,-
4865,narL,STM14_5202,-
4866,narL,STM14_5220,-
4867,narL,STM14_5221,-
4868,narL,STM14_5222,-
4869,narL,STM14_5223,-
4870,narL,STM14_5283,+
4871,narP,STM14_1050,+
4872,narP,STM14_1051,+
4873,narP,STM14_1052,+
4874,narP,STM14_2161,-
4875,narP,STM14_2162,-
4876,narP,STM14_2163,-
4877,narP,STM14_2164,-
4878,narP,STM14_2165,-
4879,narP,STM14_2166,-
4880,narP,STM14_1894,-
4881,narP,STM14_1893,-
4882,narP,STM14_1892,-
4885,narP,STM14_2553,-
4886,narP,STM14_2554,-
4890,narP,STM14_1535,+
4891,narP,STM14_1534,+
4893,narP,STM14_4605,+-
4894,narP,STM14_4606,+-
4895,narP,STM14_4607,+-
4897,narP,STM14_4609,+-
4898,narP,STM14_4610,+-
4900,narP,STM14_2784,+-
4901,narP,STM14_2785,+-
4902,narP,STM14_2786,+-
4903,narP,STM14_2787,+-
4904,narP,STM14_2788,+-
4905,narP,STM14_2789,+-
4906,narP,STM14_2790,+-
4907,narP,STM14_3431,-
4908,narP,STM14_3432,-
4909,narP,STM14_4183,+
4910,narP,STM14_4184,+
4911,narP,STM14_4186,+
4912,narP,STM14_4187,+
4913,narP,STM14_5143,+
4914,narP,STM14_5144,+
4915,narP,STM14_5145,+
4916,narP,STM14_5146,+
4919,narP,STM14_5148,+
4920,narP,STM14_5155,+
4921,narP,STM14_5283,+
4922,nemR,STM14_1735,-
4923,nemR,STM14_1734,-
4924,nemR,STM14_1733,-
4925,nhaR,STM14_0048,+
4926,nhaR,STM14_0049,+
4931,nhaR,STM14_1886,+
4937,nikR,STM14_4312,-
4938,nimR,STM14_1548,-
4939,nimR,STM14_1547,-
4940,norR,STM14_3430,-
4941,norR,STM14_3431,+
4942,norR,STM14_3432,+
4943,nrdR,STM14_2812,-
4944,nrdR,STM14_2813,-
4945,nrdR,STM14_2814,-
4946,nrdR,STM14_3387,-
4947,nrdR,STM14_3388,-
4948,nrdR,STM14_3389,-
4949,nrdR,STM14_3390,-
4950,nrdR,STM14_5342,-
4951,nrdR,STM14_5343,-
4952,nsrR,STM14_0183,-
4953,nsrR,STM14_0184,-
4954,nsrR,STM14_0300,-
4955,nsrR,STM14_2686,-
4956,nsrR,STM14_1050,-
4957,nsrR,STM14_1051,-
4958,nsrR,STM14_1052,-
4959,nsrR,STM14_1083,-
4960,nsrR,STM14_1385,-
4962,nsrR,STM14_3782,-
4964,nsrR,STM14_1947,-
4965,nsrR,STM14_1946,-
4966,nsrR,STM14_1731,-
4967,nsrR,STM14_1730,-
4968,nsrR,STM14_1729,-
4969,nsrR,STM14_1668,-
4970,nsrR,STM14_1667,-
4971,nsrR,STM14_1666,-
4972,nsrR,STM14_1665,-
4973,nsrR,STM14_1664,-
4974,nsrR,STM14_1663,-
4975,nsrR,STM14_1626,-
4976,nsrR,STM14_1625,-
4977,nsrR,STM14_1624,-
4979,nsrR,STM14_1622,-
4980,nsrR,STM14_1621,-
4981,nsrR,STM14_1620,-
4982,nsrR,STM14_1619,-
4983,nsrR,STM14_1562,-
4984,nsrR,STM14_1535,-
4985,nsrR,STM14_1534,-
4986,nsrR,STM14_2372,-
4987,nsrR,STM14_2373,-
4988,nsrR,STM14_2374,-
4989,nsrR,STM14_2690,-
4990,nsrR,STM14_4588,-
4991,nsrR,STM14_3135,-
4992,nsrR,STM14_3148,-
4993,nsrR,STM14_3149,-
4994,nsrR,STM14_3290,-
4995,nsrR,STM14_3430,-
4996,nsrR,STM14_3439,-
4997,nsrR,STM14_3440,-
4998,nsrR,STM14_3441,-
4999,nsrR,STM14_3442,-
5000,nsrR,STM14_3443,-
5001,nsrR,STM14_3444,-
5002,nsrR,STM14_3445,-
5003,nsrR,STM14_3446,-
5004,nsrR,STM14_3448,-
5005,nsrR,STM14_3450,-
5006,nsrR,STM14_3451,-
5007,nsrR,STM14_3452,-
5008,nsrR,STM14_3453,-
5009,nsrR,STM14_3454,-
5010,nsrR,STM14_3455,-
5011,nsrR,STM14_3456,-
5012,nsrR,STM14_4181,-
5013,nsrR,STM14_4467,-
5014,nsrR,STM14_4716,-
5015,nsrR,STM14_4717,-
5016,nsrR,STM14_4718,-
5017,nsrR,STM14_4719,-
5018,nsrR,STM14_4720,-
5020,nsrR,STM14_4722,-
5021,nsrR,STM14_4723,-
5022,nsrR,STM14_4724,-
5023,nsrR,STM14_4726,-
5024,nsrR,STM14_4727,-
5025,nsrR,STM14_5143,-
5026,nsrR,STM14_5144,-
5027,nsrR,STM14_5145,-
5028,nsrR,STM14_5146,-
5031,nsrR,STM14_5148,-
5032,nsrR,STM14_5283,-
5033,nsrR,STM14_2022,-
5034,nsrR,STM14_4725,-
5035,ntrC,STM14_0546,+
5036,ntrC,STM14_0547,+
5038,ntrC,STM14_962,+-
5039,ntrC,STM14_963,+-
5040,ntrC,STM14_964,+-
5041,ntrC,STM14_1028,+
5042,ntrC,STM14_1029,+
5043,ntrC,STM14_1030,+
5044,ntrC,STM14_1031,+
5046,ntrC,STM14_1246,+
5057,ntrC,STM14_1936,+
5059,ntrC,STM14_1586,+
5060,ntrC,STM14_1585,+
5061,ntrC,STM14_1584,+
5062,ntrC,STM14_1583,+
5063,ntrC,STM14_1582,+
5064,ntrC,STM14_1580,?
5065,ntrC,STM14_1562,?
5066,ntrC,STM14_1560,?
5067,ntrC,STM14_1558,+
5068,ntrC,STM14_1556,+
5070,ntrC,STM14_0807,+
5071,ntrC,STM14_2897,+
5072,ntrC,STM14_2898,+
5073,ntrC,STM14_2899,+
5074,ntrC,STM14_2900,+
5075,ntrC,STM14_2901,+
5076,ntrC,STM14_3231,+
5077,ntrC,STM14_3232,+
5078,ntrC,STM14_3233,+
5079,ntrC,STM14_3234,+
5080,ntrC,STM14_3564,+
5081,ntrC,STM14_3896,+
5086,ntrC,STM14_4817,+-
5087,ntrC,STM14_4818,+-
5088,ntrC,STM14_4820,+-
5089,ntrC,STM14_5102,?
5090,ompR,STM14_0527,-
5096,ompR,STM14_1303,+
5097,ompR,STM14_1304,+
5098,ompR,STM14_1305,+
5099,ompR,STM14_1306,+
5100,ompR,STM14_1888,-
5101,ompR,STM14_1750,+
5104,ompR,STM14_2797,+
5105,ompR,STM14_2942,-
5106,ompR,STM14_5216,-
5107,oxyR,STM14_0169,-
5108,oxyR,STM14_0576,+
5109,oxyR,STM14_0706,+-
5110,oxyR,STM14_0707,+
5111,oxyR,STM14_0708,+
5112,oxyR,STM14_0808,+-
5113,oxyR,STM14_966,+
5114,oxyR,STM14_1022,-
5115,oxyR,STM14_1023,+
5116,oxyR,STM14_1024,-
5117,oxyR,STM14_1025,-
5118,oxyR,STM14_1026,-
5119,oxyR,STM14_1027,-
5120,oxyR,STM14_1050,+
5121,oxyR,STM14_1051,+
5122,oxyR,STM14_1052,+
5123,oxyR,STM14_1063,+-
5124,oxyR,STM14_2157,-
5125,oxyR,STM14_1668,+
5126,oxyR,STM14_1667,+
5127,oxyR,STM14_1666,+
5128,oxyR,STM14_1665,+
5129,oxyR,STM14_1664,+
5130,oxyR,STM14_1663,+
5131,oxyR,STM14_2299,+
5132,oxyR,STM14_2300,+
5133,oxyR,STM14_2301,+
5134,oxyR,STM14_2302,+
5135,oxyR,STM14_1523,+
5137,oxyR,STM14_2962,+
5138,oxyR,STM14_3246,+
5139,oxyR,STM14_4327,+
5140,oxyR,STM14_4612,+-
5141,oxyR,STM14_4338,+-
5142,oxyR,STM14_4767,+
5143,oxyR,STM14_4769,+
5144,oxyR,STM14_4878,+-
5145,oxyR,STM14_4936,+
5146,oxyR,STM14_4959,+-
5150,oxyR,STM14_3795,-
5151,oxyR,STM14_3796,-
5152,oxyR,STM14_5466,+-
5154,oxyR,STM14_5469,+
5171,pdhR,STM14_0145,-
5172,pdhR,STM14_0146,-
5173,pdhR,STM14_0147,-
5174,pdhR,STM14_0148,-
5175,pdhR,STM14_0149,-
5176,pdhR,STM14_0150,-
5177,pdhR,STM14_0151,-
5178,pdhR,STM14_0152,-
5179,pdhR,STM14_0153,-
5180,pdhR,STM14_0154,-
5181,pdhR,STM14_0155,-
5182,pdhR,STM14_0156,-
5183,pdhR,STM14_0157,-
5184,pdhR,STM14_0158,-
5185,pdhR,STM14_0159,-
5186,pdhR,STM14_0160,-
5187,pdhR,STM14_0182,-
5188,pdhR,STM14_0183,-
5189,pdhR,STM14_0184,-
5190,pdhR,STM14_0185,-
5191,pdhR,STM14_0241,-
5192,pdhR,STM14_0519,-
5193,pdhR,STM14_0520,-
5194,pdhR,STM14_0521,-
5195,pdhR,STM14_0522,-
5196,pdhR,STM14_0523,-
5197,pdhR,STM14_0557,-
5198,pdhR,STM14_0558,-
5199,pdhR,STM14_1385,-
5200,pdhR,STM14_3243,-
5212,pepA,STM14_0077,-
5213,pepA,STM14_0078,-
5214,pepA,STM14_5373,-
5215,pgrR,STM14_2035,-
5216,pgrR,STM14_2034,-
5217,pgrR,STM14_2033,-
5218,pgrR,STM14_2029,-
5219,pgrR,STM14_2028,-
5223,phe-tRNA,STM14_1625,-
5224,phe-tRNA,STM14_1624,-
5225,phoB,STM14_0142,-
5226,phoB,STM14_0376,+
5227,phoB,STM14_0429,-
5229,phoB,STM14_0454,+
5230,phoB,STM14_0467,-
5231,phoB,STM14_0468,-
5232,phoB,STM14_0470,+
5233,phoB,STM14_0471,+
5236,phoB,STM14_0408,+
5242,phoB,STM14_1408,+
5244,phoB,STM14_1824,+
5246,phoB,STM14_1560,+
5247,phoB,STM14_2289,-
5248,phoB,STM14_1243,+
5249,phoB,STM14_2495,+
5250,phoB,STM14_2615,+
5251,phoB,STM14_3034,+
5252,phoB,STM14_3703,+
5254,phoB,STM14_4279,+-
5255,phoB,STM14_4280,+-
5256,phoB,STM14_4281,+-
5257,phoB,STM14_4282,+-
5258,phoB,STM14_4283,+-
5261,phoB,STM14_4341,+
5262,phoB,STM14_4467,+
5263,phoB,STM14_4648,+
5264,phoB,STM14_4649,+
5265,phoB,STM14_4650,+
5266,phoB,STM14_4651,+
5267,phoB,STM14_4652,+
5268,phoB,STM14_5080,+
5270,phoB,STM14_5157,+
5281,phoB,STM14_5166,+
5283,phoP,STM14_0241,+
5287,phoP,STM14_2946,+
5288,phoP,STM14_0731,+
5289,phoP,STM14_0795,+
5290,phoP,STM14_1015,+
5292,phoP,STM14_1246,+
5298,phoP,STM14_1408,+-
5299,phoP,STM14_1409,+-
5300,phoP,STM14_1261,+
5301,phoP,STM14_2072,+
5305,phoP,STM14_1779,+
5306,phoP,STM14_1774,+
5307,phoP,STM14_1743,+-
5308,phoP,STM14_2226,+
5309,phoP,STM14_2942,+
5310,phoP,STM14_3859,+
5311,phoP,STM14_3861,+
5312,phoP,STM14_3862,+
5313,phoP,STM14_4013,+
5315,phoP,STM14_4175,-
5316,phoP,STM14_4254,+
5317,phoP,STM14_4255,+
5318,phoP,STM14_4256,+
5319,phoP,STM14_4257,+
5320,phoP,STM14_4258,+
5322,phoP,STM14_1885,+
5327,phoP,STM14_4420,+
5328,phoP,STM14_4928,+
5329,phoP,STM14_4929,+
5330,phoP,STM14_5016,+
5331,phoP,STM14_5017,+
5332,phoP,STM14_5348,-
5333,phoP,STM14_5349,+
5336,prpR,STM14_0429,-
5337,prpR,STM14_0431,+
5338,prpR,STM14_0432,+
5339,prpR,STM14_0433,+
5340,prpR,STM14_0434,+
5341,pspF,STM14_2041,-
5342,pspF,STM14_2040,+
5343,pspF,STM14_2039,+
5344,pspF,STM14_2038,+
5345,pspF,STM14_2037,+
5346,pspF,STM14_2036,+
5347,pspF,STM14_5102,+
5348,purR,STM14_0077,+-
5349,purR,STM14_0078,+-
5350,purR,STM14_4024,+-
5351,purR,STM14_4025,+-
5352,purR,STM14_0623,+-
5353,purR,STM14_0624,+-
5354,purR,STM14_1200,+-
5355,purR,STM14_1332,-
5356,purR,STM14_1410,+-
5357,purR,STM14_1411,-
5358,purR,STM14_2153,-
5359,purR,STM14_1727,-
5360,purR,STM14_2288,-
5361,purR,STM14_2903,-
5362,purR,STM14_2909,+-
5363,purR,STM14_2910,+-
5364,purR,STM14_3050,+-
5365,purR,STM14_3064,+-
5366,purR,STM14_3065,+-
5367,purR,STM14_3075,-
5368,purR,STM14_3076,+-
5369,purR,STM14_3133,-
5370,purR,STM14_3140,-
5371,purR,STM14_3145,+-
5372,purR,STM14_3687,-
5373,purR,STM14_3688,-
5374,purR,STM14_3689,-
5375,purR,STM14_3720,-
5376,purR,STM14_3729,-
5377,purR,STM14_4513,+-
5378,purR,STM14_5016,-
5379,purR,STM14_5017,-
5380,purR,STM14_5248,-
5381,purR,STM14_5352,+-
5382,purR,STM14_5353,+-
5385,putA,STM14_1281,-
5391,puuR,STM14_3781,-
5396,qseB,STM14_3849,+
5397,qseB,STM14_3850,+
5398,rbsR,STM14_1763,+
5399,rbsR,STM14_4678,-
5400,rbsR,STM14_4679,-
5401,rbsR,STM14_4680,-
5402,rbsR,STM14_4681,-
5403,rbsR,STM14_4682,-
5404,rbsR,STM14_4683,-
5405,rbsR,STM14_5016,-
5406,rbsR,STM14_5017,-
5408,rcdA,STM14_1215,-
5409,rcdA,STM14_1303,+
5410,rcdA,STM14_1304,+
5411,rcdA,STM14_1305,+
5412,rcdA,STM14_1306,+
5414,rcdA,STM14_1832,+
5416,rclR,STM14_0661,+
5417,rclR,STM14_0660,+
5418,rclR,STM14_0658,+
5419,rcnR,STM14_3651,-
5420,rcnR,STM14_3652,-
5421,rcnR,STM14_2650,-
5422,rcsA;rcsB,STM14_1303,-
5423,rcsA;rcsB,STM14_1304,-
5424,rcsA;rcsB,STM14_1305,-
5425,rcsA;rcsB,STM14_1306,-
5428,rcsA;rcsB,STM14_2403,+
5429,rcsA;rcsB,STM14_2609,+
5430,rcsA;rcsB,STM14_2610,+
5431,rcsA;rcsB,STM14_2611,+
5432,rcsA;rcsB,STM14_2612,+
5433,rcsA;rcsB,STM14_2613,+
5434,rcsA;rcsB,STM14_5076,+
5435,rcsA;rcsB,STM14_5077,+
5436,rcsA;rcsB,STM14_5078,+
5437,rcsA;rcsB,STM14_5079,+
5438,rcsB,STM14_0158,+
5439,rcsB,STM14_0159,+
5440,rcsB,STM14_1085,+
5441,rcsB,STM14_1086,+
5442,rcsB,STM14_2062,+
5443,rcsB,STM14_1888,+
5444,rcsB,STM14_1887,+
5445,rcsB,STM14_1886,+
5451,rcsB,STM14_3231,+
5452,rcsB,STM14_3232,+
5453,rcsB,STM14_3233,+
5454,rcsB,STM14_3234,+
5456,rcsB,STM14_1885,+
5461,rcsB;bglJ,STM14_0138,+
5471,rcsB;bglJ,STM14_3993,+
5477,relB,STM14_5341,-
5478,relB,STM14_5340,-
5480,relB;relE,STM14_5341,-
5481,relB;relE,STM14_5340,-
5482,rhaR,STM14_4869,+
5483,rhaR,STM14_4870,+
5484,rhaS,STM14_4864,+
5485,rhaS,STM14_4865,+
5486,rhaS,STM14_4866,+
5487,rhaS,STM14_4869,+
5488,rhaS,STM14_4870,+
5489,rhaS,STM14_4871,+
5492,rob,STM14_0674,+
5494,rob,STM14_977,+
5495,rob,STM14_1024,+
5496,rob,STM14_1025,+
5497,rob,STM14_1026,+
5498,rob,STM14_1027,+
5499,rob,STM14_2070,+
5504,rob,STM14_1772,+
5505,rob,STM14_2292,+
5506,rob,STM14_2720,+
5508,rob,STM14_3147,+
5509,rob,STM14_3859,+
5510,rob,STM14_3861,+
5511,rob,STM14_3862,+
5512,rob,STM14_4772,+
5513,rob,STM14_4878,+
5514,rob,STM14_5507,-
5516,rpoD,STM14_0002,+
5517,rpoD,STM14_0003,+
5518,rpoD,STM14_0004,+
5519,rpoD,STM14_0048,+
5520,rpoD,STM14_0049,+
5521,rpoD,STM14_0054,+
5522,rpoD,STM14_0055,+
5523,rpoD,STM14_0056,+
5524,rpoD,STM14_0058,+
5525,rpoD,STM14_0059,+
5526,rpoD,STM14_0075,+
5527,rpoD,STM14_0077,+
5528,rpoD,STM14_0078,+
5529,rpoD,STM14_0081,+
5530,rpoD,STM14_0082,+
5531,rpoD,STM14_0083,+
5532,rpoD,STM14_0084,+
5533,rpoD,STM14_0085,+
5534,rpoD,STM14_0087,+
5535,rpoD,STM14_0088,+
5536,rpoD,STM14_0090,+
5537,rpoD,STM14_0091,+
5538,rpoD,STM14_0092,+
5539,rpoD,STM14_0093,+
5540,rpoD,STM14_0106,+
5541,rpoD,STM14_0112,+
5542,rpoD,STM14_0115,+
5543,rpoD,STM14_0116,+
5544,rpoD,STM14_0117,+
5545,rpoD,STM14_0120,+
5546,rpoD,STM14_0121,+
5547,rpoD,STM14_0122,+
5548,rpoD,STM14_0123,+
5552,rpoD,STM14_0129,+
5554,rpoD,STM14_0131,+
5555,rpoD,STM14_0132,+
5556,rpoD,STM14_0133,+
5557,rpoD,STM14_0134,+
5558,rpoD,STM14_0135,+
5559,rpoD,STM14_0138,+
5560,rpoD,STM14_0139,+
5561,rpoD,STM14_0140,+
5562,rpoD,STM14_0145,+
5563,rpoD,STM14_0146,+
5564,rpoD,STM14_0147,+
5565,rpoD,STM14_0148,+
5566,rpoD,STM14_0149,+
5567,rpoD,STM14_0150,+
5568,rpoD,STM14_0151,+
5569,rpoD,STM14_0152,+
5570,rpoD,STM14_0153,+
5571,rpoD,STM14_0154,+
5572,rpoD,STM14_0155,+
5573,rpoD,STM14_0156,+
5574,rpoD,STM14_0157,+
5575,rpoD,STM14_0158,+
5576,rpoD,STM14_0159,+
5577,rpoD,STM14_0160,+
5578,rpoD,STM14_0170,+
5579,rpoD,STM14_0171,+
5580,rpoD,STM14_0172,+
5581,rpoD,STM14_0180,+
5582,rpoD,STM14_0182,+
5583,rpoD,STM14_0183,+
5584,rpoD,STM14_0184,+
5585,rpoD,STM14_0185,+
5586,rpoD,STM14_0190,+
5587,rpoD,STM14_0197,+
5588,rpoD,STM14_0198,+
5589,rpoD,STM14_0199,+
5590,rpoD,STM14_0201,+
5591,rpoD,STM14_0202,+
5592,rpoD,STM14_0203,+
5593,rpoD,STM14_0213,+
5594,rpoD,STM14_0214,+
5595,rpoD,STM14_0216,+
5597,rpoD,STM14_0395,+
5598,rpoD,STM14_0217,+
5599,rpoD,STM14_0218,+
5600,rpoD,STM14_0219,+
5601,rpoD,STM14_0220,+
5602,rpoD,STM14_0221,+
5603,rpoD,STM14_0228,+
5604,rpoD,STM14_0229,+
5605,rpoD,STM14_0230,+
5606,rpoD,STM14_0231,+
5607,rpoD,STM14_0245,+
5608,rpoD,STM14_0246,+
5609,rpoD,STM14_0247,+
5610,rpoD,STM14_0253,+
5611,rpoD,STM14_0257,+
5612,rpoD,STM14_0258,+
5613,rpoD,STM14_0259,+
5614,rpoD,STM14_0260,+
5615,rpoD,STM14_0274,+
5616,rpoD,STM14_0284,+
5617,rpoD,STM14_0287,+
5618,rpoD,STM14_0288,+
5619,rpoD,STM14_0289,+
5620,rpoD,STM14_4235,+
5621,rpoD,STM14_4236,+
5622,rpoD,STM14_0369,+
5625,rpoD,STM14_4404,+
5626,rpoD,STM14_0372,+
5627,rpoD,STM14_0373,+
5628,rpoD,STM14_0374,+
5631,rpoD,STM14_0376,+
5635,rpoD,STM14_0553,+
5641,rpoD,STM14_0429,+
5642,rpoD,STM14_4024,+
5643,rpoD,STM14_4025,+
5656,rpoD,STM14_1255,+
5659,rpoD,STM14_0435,+
5660,rpoD,STM14_0452,+
5662,rpoD,STM14_0454,+
5663,rpoD,STM14_0459,+
5664,rpoD,STM14_0460,+
5665,rpoD,STM14_0461,+
5666,rpoD,STM14_0466,+
5667,rpoD,STM14_0467,+
5668,rpoD,STM14_0468,+
5669,rpoD,STM14_0470,+
5670,rpoD,STM14_0471,+
5671,rpoD,STM14_0489,+
5672,rpoD,STM14_0492,+
5673,rpoD,STM14_0493,+
5674,rpoD,STM14_0494,+
5675,rpoD,STM14_0495,+
5676,rpoD,STM14_0496,+
5677,rpoD,STM14_0497,+
5678,rpoD,STM14_0499,+
5679,rpoD,STM14_0500,+
5680,rpoD,STM14_0501,+
5681,rpoD,STM14_0502,+
5682,rpoD,STM14_0519,+
5683,rpoD,STM14_0520,+
5684,rpoD,STM14_0521,+
5685,rpoD,STM14_0522,+
5686,rpoD,STM14_0523,+
5687,rpoD,STM14_0524,+
5688,rpoD,STM14_0525,+
5689,rpoD,STM14_0527,+
5690,rpoD,STM14_0530,+
5691,rpoD,STM14_0532,+
5692,rpoD,STM14_0533,+
5693,rpoD,STM14_0534,+
5694,rpoD,STM14_0535,+
5696,rpoD,STM14_0557,+
5697,rpoD,STM14_0558,+
5701,rpoD,STM14_0568,+
5702,rpoD,STM14_0576,+
5703,rpoD,STM14_0586,+
5704,rpoD,STM14_0607,+
5705,rpoD,STM14_0608,+
5706,rpoD,STM14_0609,+
5707,rpoD,STM14_0612,+
5708,rpoD,STM14_0613,+
5709,rpoD,STM14_0614,+
5710,rpoD,STM14_0615,+
5711,rpoD,STM14_0616,+
5712,rpoD,STM14_0617,+
5713,rpoD,STM14_0618,+
5714,rpoD,STM14_0623,+
5715,rpoD,STM14_0624,+
5719,rpoD,STM14_0408,+
5723,rpoD,STM14_0663,+
5724,rpoD,STM14_0674,+
5726,rpoD,STM14_0682,+
5727,rpoD,STM14_0684,+
5728,rpoD,STM14_0686,+
5729,rpoD,STM14_0687,+
5730,rpoD,STM14_0688,+
5731,rpoD,STM14_0689,+
5732,rpoD,STM14_0690,+
5733,rpoD,STM14_0691,+
5734,rpoD,STM14_0692,+
5735,rpoD,STM14_0693,+
5736,rpoD,STM14_0694,+
5737,rpoD,STM14_0695,+
5738,rpoD,STM14_0696,+
5739,rpoD,STM14_0697,+
5740,rpoD,STM14_0699,+
5741,rpoD,STM14_0704,+
5742,rpoD,STM14_0707,+
5743,rpoD,STM14_0708,+
5744,rpoD,STM14_0732,+
5745,rpoD,STM14_0741,+
5746,rpoD,STM14_0743,+
5747,rpoD,STM14_0770,+
5748,rpoD,STM14_0771,+
5749,rpoD,STM14_0772,+
5750,rpoD,STM14_0773,+
5751,rpoD,STM14_0793,+
5752,rpoD,STM14_0794,+
5753,rpoD,STM14_0795,+
5754,rpoD,STM14_0796,+
5755,rpoD,STM14_0798,+
5756,rpoD,STM14_0799,+
5757,rpoD,STM14_0808,+
5758,rpoD,STM14_0823,+
5759,rpoD,STM14_0824,+
5760,rpoD,STM14_0825,+
5761,rpoD,STM14_0849,+
5762,rpoD,STM14_0851,+
5763,rpoD,STM14_0852,+
5764,rpoD,STM14_0853,+
5765,rpoD,STM14_0854,+
5766,rpoD,STM14_0855,+
5767,rpoD,STM14_0856,+
5768,rpoD,STM14_0857,+
5769,rpoD,STM14_0858,+
5770,rpoD,STM14_4564,+
5771,rpoD,STM14_0861,+
5772,rpoD,STM14_0862,+
5773,rpoD,STM14_0884,+
5774,rpoD,STM14_0896,+
5775,rpoD,STM14_0898,+
5776,rpoD,STM14_0899,+
5777,rpoD,STM14_0900,+
5778,rpoD,STM14_0901,+
5780,rpoD,STM14_0907,+
5781,rpoD,STM14_0908,+
5782,rpoD,STM14_0909,+
5783,rpoD,STM14_0919,+
5784,rpoD,STM14_0920,+
5785,rpoD,STM14_0921,+
5786,rpoD,STM14_0922,+
5787,rpoD,STM14_0923,+
5788,rpoD,STM14_0926,+
5789,rpoD,STM14_935,+
5790,rpoD,STM14_945,+
5791,rpoD,STM14_947,+
5792,rpoD,STM14_948,+
5793,rpoD,STM14_949,+
5794,rpoD,STM14_950,+
5795,rpoD,STM14_953,+
5796,rpoD,STM14_954,+
5799,rpoD,STM14_962,+
5800,rpoD,STM14_966,+
5801,rpoD,STM14_971,+
5802,rpoD,STM14_987,+
5803,rpoD,STM14_988,+
5804,rpoD,STM14_1013,+
5805,rpoD,STM14_1024,+
5806,rpoD,STM14_1025,+
5807,rpoD,STM14_1026,+
5808,rpoD,STM14_1027,+
5809,rpoD,STM14_1039,+
5810,rpoD,STM14_1040,+
5811,rpoD,STM14_1041,+
5812,rpoD,STM14_1042,+
5813,rpoD,STM14_1043,+
5814,rpoD,STM14_1050,+
5815,rpoD,STM14_1054,+
5816,rpoD,STM14_1062,+
5817,rpoD,STM14_1064,+
5818,rpoD,STM14_1075,+
5819,rpoD,STM14_1078,+
5820,rpoD,STM14_1079,+
5821,rpoD,STM14_1083,+
5823,rpoD,STM14_1085,+
5824,rpoD,STM14_1086,+
5825,rpoD,STM14_1089,+
5826,rpoD,STM14_1090,+
5827,rpoD,STM14_1091,+
5828,rpoD,STM14_1096,+
5829,rpoD,STM14_1099,+
5830,rpoD,STM14_1100,+
5831,rpoD,STM14_1105,+
5832,rpoD,STM14_1106,+
5833,rpoD,STM14_1109,+
5834,rpoD,STM14_1110,+
5835,rpoD,STM14_1111,+
5836,rpoD,STM14_1116,+
5837,rpoD,STM14_1117,+
5838,rpoD,STM14_1121,+
5839,rpoD,STM14_1122,+
5840,rpoD,STM14_1123,+
5841,rpoD,STM14_1124,+
5843,rpoD,STM14_1139,+
5849,rpoD,STM14_1200,+
5850,rpoD,STM14_1206,+
5851,rpoD,STM14_1207,+
5852,rpoD,STM14_1208,+
5853,rpoD,STM14_1211,+
5854,rpoD,STM14_1214,+
5855,rpoD,STM14_1215,+
5856,rpoD,STM14_1217,+
5857,rpoD,STM14_1230,+
5858,rpoD,STM14_2161,+
5859,rpoD,STM14_2162,+
5860,rpoD,STM14_2163,+
5861,rpoD,STM14_2164,+
5862,rpoD,STM14_2165,+
5863,rpoD,STM14_2166,+
5864,rpoD,STM14_2167,+
5865,rpoD,STM14_2168,+
5868,rpoD,STM14_4616,+
5869,rpoD,STM14_4615,+
5870,rpoD,STM14_4614,+
5871,rpoD,STM14_4613,+
5872,rpoD,STM14_1263,+
5873,rpoD,STM14_1264,+
5874,rpoD,STM14_1276,+
5876,rpoD,STM14_1281,+
5879,rpoD,STM14_1302,+
5880,rpoD,STM14_1303,+
5881,rpoD,STM14_1304,+
5882,rpoD,STM14_1305,+
5883,rpoD,STM14_1306,+
5884,rpoD,STM14_1309,+
5885,rpoD,STM14_1310,+
5886,rpoD,STM14_1311,+
5887,rpoD,STM14_1317,+
5888,rpoD,STM14_1318,+
5889,rpoD,STM14_1325,+
5890,rpoD,STM14_1326,+
5891,rpoD,STM14_1330,+
5892,rpoD,STM14_1331,+
5893,rpoD,STM14_1332,+
5894,rpoD,STM14_1334,+
5895,rpoD,STM14_1341,+
5896,rpoD,STM14_1342,+
5897,rpoD,STM14_1343,+
5898,rpoD,STM14_1345,+
5899,rpoD,STM14_1346,+
5900,rpoD,STM14_1347,+
5901,rpoD,STM14_1348,+
5902,rpoD,STM14_1349,+
5903,rpoD,STM14_1350,+
