Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
PSLT001,0.006638806682535315,0.008800410641494191,0.0051067574229093325,0.004483440457442329,-0.004485166980302177,-0.004133760757747087,-0.0027225268765191718,-0.007693897963643774,-0.0084834441172527,-0.008849246674535655,-0.006977673875392886,-0.0009605883008745168,0.0019051054628696255,0.010300340273588648,-0.004310338393146819,0.007864573019868175,0.00700906383563948,0.0012564586621731744,0.0040646750889756465,0.01544859463815777,-0.011020918097778824,0.002026318407894677,-0.011652513869027985,0.00046131327414193515,-0.005812198758909706
PSLT002,0.003324448946366808,0.01957580735053604,0.006004650028000141,0.006997090924388886,-0.0018058317838041496,0.011310089812002625,0.004315627454479812,-0.0034755793531961255,-0.0018791841590406466,0.0038668837002901997,-0.00012834271671443342,-0.002063416172962815,0.004113847547756221,0.004776256516536499,-0.00020236961749196258,-0.00516040795065979,0.008746694906623012,-0.0007687299563843694,0.005066545824378871,0.021297717579644652,-0.007965565286699424,0.002406186819203719,0.006516448416453973,-0.008469085543730392,0.02027162809909891
PSLT003,-0.01004078306994365,0.0013244482541906214,-0.007991441859581262,0.016084116881576783,0.010748735886571922,0.0003840456170067744,-0.0004301475927473347,-0.010340863001071518,0.014978878658252807,-0.021729344351434584,0.025839948808191675,-0.002508483063376277,-0.013521461559877197,-0.009615677446595743,-0.010370688342075678,0.009102888464229334,-0.002559127045292173,-0.008532755154121803,-0.011939367111439076,-0.008890027303580673,0.011874491331559822,0.014525588268824245,0.011899092613121878,0.02300403438958383,-0.016280489776016895
PSLT004,-0.018524486866426767,0.04805220637197488,-0.0017081954125719584,0.010938613177676247,0.0023695908785690534,0.035524298164783245,0.016577459415687314,-0.0012043533106088572,0.002685576351008061,0.0007422406008693306,0.020579404109655176,-0.0004369706607616941,-0.026352227462510234,-0.007680841903355471,0.019554786285132752,0.021361758489014348,0.01903203280674749,-0.0059935341747278615,-0.036557029782087094,-0.007027854313878718,-0.019809029069294805,0.004209725381005707,0.02791556105269235,0.025757268247940567,-0.015377211525591914
PSLT005,-0.005219339036395907,0.04285595684454239,-0.0009129100096973736,0.015112297602794107,0.012231881951234185,0.005547117146948491,0.004180263182738519,-0.008904054210159324,0.0008766678464718466,-0.017527968669565786,0.014790583805172716,0.007869918143739527,-0.026828611321763764,-0.012892533136010846,-0.014501124193300541,0.02336723255093819,0.004490063184105389,-5.6116194162390467e-05,-0.013025205840494937,-0.008514258804140732,0.002393492224962787,0.00736520138499441,0.004715455013265827,-0.0025979672616972,-0.01985253504255038
PSLT006,-0.0027072780675346793,0.006996222776589948,0.007560466328194244,0.009587868580366666,-0.01326596840048966,-0.002710627688703237,-0.0030224339489322337,-0.005742862563560102,0.0018204522615822602,0.006470836689468826,0.0016492801052562266,0.014392381954047817,-0.03435189325788893,-0.011635720284445913,-0.004681562219703184,0.01375309925819547,0.001944488691086276,0.0015801680567361105,-0.005603601912010842,-0.014089328389613041,0.013041582500704559,-0.00298478566691516,-0.0030417584048338248,-0.016003859528417243,-0.012518773769024796
PSLT007,0.005098669873462834,-0.021011098014071066,0.006949388066481661,-0.0009701110763107871,0.03500925227823668,-0.041884133467463454,0.0013208301954567728,-0.0006672799420833433,0.02819317228656204,0.004434855440266363,0.004369288994204949,-0.011244571764978175,0.003934723828551511,0.0069626277171817175,-0.013912958902642469,0.0114825441185036,0.0071501410941677435,-0.0003146795008566841,-0.013562485783869387,-0.007998926418356072,0.01068935831307507,0.011410822558837042,0.012948928295014544,-0.007529881196925492,0.02124565724535978
PSLT008,0.002216059656891556,0.012630474837618285,0.009999138957354551,-0.0007497059175933746,0.004049152036509289,0.007429767574031938,-0.0013496726762209762,-0.022294027885862443,0.005672693673759093,0.008739877051694519,0.010321185254406128,-0.0198989543694684,0.007953624187558558,-0.0009067781809143256,-0.003997633663262908,0.01508923479700887,-0.0031148317483526613,0.0003835441558226515,-0.006394821439998518,0.0020757517867933395,0.007981547677185676,0.0019131836765669393,-0.021068105955848924,0.004749703529529853,0.012408013697878245
PSLT009,-0.006486837073862197,0.04237730627746849,0.03208330864048326,0.005352127612273402,-0.00222599925600363,0.012994683763779168,0.0035209072096957232,-0.03170974132427713,0.0025204194088618488,0.0065254315830877456,-0.014423158629818253,-0.01876960724872601,0.04125761239334242,0.013609453369851185,0.01137179997607839,0.016628914254525957,0.002829176596409798,0.006515380195412614,-0.021892211623111394,0.012950327530333552,-0.003977597931104527,-0.010419547201790351,-0.022053890709945435,-0.006625342982054838,0.0167701976334728
PSLT010,-0.00882348030949466,-0.004688458865916589,0.02676623836259698,0.01279843830655096,-0.005257935163852165,-0.00010385263473108324,0.008555785336610307,-0.024893524597366278,-0.014290922771197005,0.011564329756120014,-0.0004980867330566339,-0.0034495033678182867,0.012097424517310211,-0.007060537198568782,0.005821674687714809,0.02106944720104247,0.004588592640306124,0.005715322049782131,-0.023751275658334035,0.008516570058400025,0.014765456584198769,0.0029577189659579922,-0.015159336666907957,-0.02933534051495812,0.024509378780085023
PSLT011,-0.011705455806676,-0.004259760135389676,0.03245790535170831,0.01352709804775112,0.024841401127090813,-0.001535279069662976,0.010004039466306219,-0.03402265790869101,-0.0061092673861153765,0.010851599059377486,-0.0051463868910691666,-0.0017136961483168092,0.029922000151867287,-0.010208052387063692,0.005689800670830875,0.01565858027858442,0.002294141517607719,0.002472408717254714,-0.025006557960899446,-0.011048013497309833,0.017693508996245996,0.0051617470936130595,0.011603667715887635,-0.034740182434399774,0.02341298214781334
PSLT012,-0.025344427120791643,-0.003116497632767332,0.020493114777335536,0.004126689606192849,0.03479550482860802,-0.025510544496131913,0.018975231371034306,-0.0427988704110439,0.03410534187010724,0.019727446312451824,-0.0001831435205698549,-0.013691119347952396,0.018166186122189728,-0.013731612393803529,-0.012405997864518913,0.013901580919963354,0.009309973657608541,-0.007105277186599693,-0.014355755955192022,0.011493467092119326,0.014673027561926717,-0.010053486252226398,-0.02937177742075386,-0.019621220694837828,0.01667003759844372
PSLT013,-0.014661876663386135,0.011772566264404925,0.021429060753204738,0.021694330941374705,0.0627004150440234,-0.021843694904686798,0.017322780998733016,-0.025302623520517566,-0.003782523092776266,0.007257538565698122,0.003534154895893597,-0.005435092264013143,0.028243452643410626,-0.02242926892973186,-0.00780626780308669,0.01929175508065075,-0.03449912052949493,0.004856666012917988,0.00436647259627589,-0.008861026063084266,0.009605241969062926,-0.012801847014923404,-0.0015825049202684344,-0.028769524450271856,0.0018082737362275871
PSLT014,-0.0050826624129657475,-0.004502665346633738,0.0006388667397017881,0.015814943966949085,0.00246626051021173,-0.020883765208622975,0.0030877811736941484,-0.014439665155339863,0.010625789083324944,0.0015536340598359935,0.0058778664226563845,-0.008424530414625535,-0.006366864256467384,-0.004511127940639147,-0.010937026918906865,0.028109861214234755,-0.005621147844012855,-0.004073441675229742,0.014630163429372598,-0.007951728711634775,0.006769917317029369,0.004435215831537502,-0.0012964040662238401,-0.011936239193461881,-0.0038429855369131547
PSLT015,0.010746097457998682,0.0047255471700633185,-9.83640342769641e-05,-0.009365696975241249,0.015398943730803716,0.0030091222816913555,-0.002999755829836688,-0.0005563256084263327,-0.005490077777502117,-0.004178278018886614,-0.006022584042836669,0.0018268236365311743,-0.003448754195682251,0.004166204151670122,-0.005475421211636128,0.01809185825576215,0.00030410012335674584,0.004747225269810989,0.010957276600062904,0.0030521757343526506,0.004931127436554239,-0.0016902900483351604,0.008640763990034916,0.0036856157114132154,0.01493565822092944
PSLT016,0.004045331355498638,0.014551990401466404,0.004300788859073204,-0.013988569830788118,-0.013447353055315798,-0.0002642917477434852,0.002584950340954553,-0.005120704548847265,-0.002377576379432402,0.011985219596801308,-0.0050399178167944494,0.0043949606446343215,-0.006112521485684109,-0.0012786106376709392,0.013872582769064737,0.010345217655322772,-0.007612767388729126,0.0023610463645837984,0.005950729647405953,-0.0009481683449774347,0.0004963472563635484,0.007375659720650941,-0.027896770746504238,0.004126195372349041,0.015125517580762676
PSLT017,0.0033238532098257656,-0.003094869481626494,0.008284667464754385,-0.005548306511093567,-0.0227905128637697,-0.009180768308047751,0.0001583900105690251,-0.005828683966568011,-0.005961999163544892,0.002125394338290192,-0.0043574693325807885,0.00744408374280463,-0.006221504785036152,0.003590684845922492,0.000786043202094429,0.010187657821381667,-0.004120800587491245,0.0003225021559694968,-0.01330833783010788,-0.00886368668426284,-0.0014353857780936299,-0.00029251826792525335,-0.015342392620415696,-0.003071835865718216,0.021062845206267226
PSLT018,0.012866841442870465,0.02200766348622049,0.026722863786665635,-0.01815437833210247,0.0194549639550428,-0.002765115567363343,0.014720206828551196,0.0037436994263860624,-0.005967791318656181,0.030810258125871966,-0.007158942653119791,-0.003369171350431916,-0.0006766647451796442,0.016439338235845317,0.03282933048783673,0.011497797757630159,0.022849858055556456,0.01255634177350438,-0.04139984101887835,0.0010017064303434477,0.00694692038648988,0.012996463707909928,-0.004245923174541342,0.006487835154360121,0.02018444150749948
PSLT019,0.00205499050769421,-0.0002856682774535378,0.010002071601874298,-0.04223541626546821,0.03958072608826853,0.017777973563817447,0.0004567362052763605,-0.020545677400422638,0.00608542636095096,-0.014722651848827005,0.04685270457051636,-0.004445317222448977,-0.00823366475080531,-0.0015063483321575166,-0.0007560169266453678,0.0053731024981219745,0.0022066159115629804,-0.010235769499025726,-0.0017604936465155582,0.00628567337531319,-0.019029875985279006,0.019063901363708047,-0.04501161819073743,0.018362097580883526,0.025904155450499157
PSLT020,0.004843921675237662,0.0006714063872550975,0.008277659121215987,0.002210232335642764,0.029737843870002462,-0.020090717968441883,-0.011829368164048172,-0.016018808249795364,-0.023779560903880278,-0.003833243594939679,0.014627522424699004,0.004497665790993557,-0.017296834143687326,0.011123392928497946,0.009766336163090746,0.027468543331389716,0.009643466729054294,0.0032342586972888394,-0.005591461290377996,-0.005511703316155293,0.0063866659860675745,-0.004786773150613213,0.017342765687274008,-0.0006729478776495713,0.016746734970985243
PSLT023,-0.00020856299730366343,-0.006313133318522063,-0.004903622266727117,0.0034661572151616004,0.00023911143025430521,-0.011551440631087182,0.00343219280255125,0.00794625632317822,0.011387402124100556,-0.0018299495530335736,0.002167453498518714,-0.002822043096750532,0.000789771201726032,-0.00643338140246022,-0.017083026405666283,0.016936096095251603,-0.0007607936328823267,-0.013566841046800228,0.02631843071812628,-0.007372161925700012,-0.0012616796915685573,0.017451197894079434,0.0005758940787418828,-0.015084897043490817,-0.006906343353745577
PSLT024,0.02140611545065836,-0.004923134455732268,-0.0012507128697112969,-0.005400143367949207,-0.0019941384601527955,-0.010949757665764668,0.00037680401173463627,-0.012168777678880653,0.027402916668772016,0.017896652787587147,-0.020561901535198338,0.009666020402798646,-0.019066938288246155,0.0028112523160044186,0.013383442423581794,0.008115027648654934,0.0037522986564157645,-0.009005278023162745,0.016973231361360596,-0.012196787611934554,-0.008532308305759762,0.024062762052539592,-0.015284901452734624,-0.006783370761798639,0.007847420607730839
PSLT025,-0.0069136481812330395,-0.018450536627558408,0.005522435013273025,0.006476816361140268,-0.0326372676273239,-0.012236837114915775,-0.007976053683130143,-0.019058521451414928,-0.0062705540065600765,0.014944508589601137,0.001504080083996451,0.022749592062239997,0.006973995660661928,-0.015577269787999715,-0.006108116581080689,0.027140413754375675,0.00794113353797564,-0.0032892476990299528,0.024052305849545878,0.0036203914271388193,-0.00020287074126687252,-0.00926773433049807,0.010102796147766782,-0.007273008486952514,-0.0005961524164502785
