Geneid,0,1,2,3,4
STM474_p201,-0.05502413027703477,0.011053443442152361,0.015100473847369676,0.0028778790345955845,1.5466891753973e-05
STM474_p202,-0.05420388733296039,-0.007560578313795109,-0.015686480855023645,-0.03113722253063357,-0.024882410461498968
STM474_p203,-0.05508929512502826,0.020607721044330195,0.013759937678608893,-0.0038266847933462944,-0.013353317749172729
STM474_p204,-0.05587236728547455,0.009879740375573171,0.0057372370363232015,-0.00487825300097429,-0.010847667739212584
STM474_p205,-0.05685743314563684,0.0071261059089868795,0.0032152081738028183,-0.009651069890343443,-0.015004506333105724
STM474_p206,-0.038097049099784744,-0.005441124925042148,-0.006090258953192453,-0.024847180113982202,-0.005807808897672778
STM474_p207,-0.05447702363926517,0.003110574486692979,-0.004125551209555837,-0.01228726193447801,-0.007499728216011941
STM474_p208,-0.05386576485671367,0.0189536399533299,0.01249858450482394,-0.0038624679418729248,-0.007172518711367021
STM474_p209,-0.0447212293639448,0.017192766567594404,0.011853843502016227,0.0017920576491998698,-0.012610517297405645
STM474_p210,-0.052747273721996335,0.0011074847069730753,-0.0034819992775271236,-0.011327840068153823,-0.006667382898198195
STM474_p211,-0.07312390765964238,0.011938651515279715,0.01203152282911548,0.001806375081174202,-0.006614724959052802
STM474_p212,-0.0653609182985434,0.003182601550453781,0.006161745951802974,-0.014683725184833834,-0.003590332443660348
STM474_p213,-0.04853115078013266,0.006435227383752783,-0.011502233664863642,-0.005262395038288994,-0.02386154102938909
STM474_p214,-0.03584106576792124,0.008381397238003331,0.007018386347662858,0.002896503128546715,-0.01649880192665612
STM474_p215,-0.03702254348506884,0.011052186110704696,0.0044569798435971945,0.0033855312553533828,-0.016235584747252813
STM474_p216,-0.05158538050851027,0.01464925152282173,0.004218804704751982,0.0007889791508983838,0.0006506421267578138
STM474_p217,-0.05640668487961671,0.0203535682625932,0.01558611405886114,0.008233960011133152,-0.01339700013958723
STM474_p218,-0.05203368251771612,0.0030751301752719234,0.002604367386818452,0.00020901909132394478,-0.009382032496183025
STM474_p219,-0.058943324820332786,0.004944386451955292,-0.0008271755321750067,-0.000813448361078606,-0.010920123363567893
STM474_p220,-0.031224126380320502,-0.006854828638483437,0.0022818366268348776,-0.013958160078880535,-0.0023151476341095596
STM474_p221,-0.01870820005581574,0.003887149608191135,0.011117607848515504,0.0011679447735221174,0.006743965832458865
STM474_p222,-0.019400841818321014,-0.00252891139388604,-0.0017733891693679348,0.010203085992245347,0.006548527357856647
STM474_p223,-0.019567436835714623,-0.009484256804177351,-0.0026811840850844847,-0.01206555393925235,-0.010699182323833403
STM474_p224,-0.015448501330091126,-0.008299960299344471,-0.0033098976183060414,-0.004693149503744939,-0.014290186968288987
STM474_p225,-0.02972753614630425,-0.002464933884031376,-0.0025421844736702513,-0.004702509975260044,-0.005021004235863012
STM474_p226,-0.022164262624038446,-0.005726308143858243,-0.0017366131710553352,-0.0007786644914401854,0.0014904354497217382
STM474_p227,-0.01615035725713685,-0.0055726470341650935,-0.0035910055073492806,-0.020890445758308805,-0.020788581652129365
STM474_p228,-0.017134811847223076,-0.0028800806541709727,-0.004789069356490968,-0.004523790824706601,-0.003449426336138579
STM474_p229,-0.043471357365589346,0.014074128787596849,0.02625122441386093,0.013771236451693165,0.06116663558630783
STM474_p230,-0.04278348215512523,-8.818374197185758e-05,0.008094361652099435,-0.009309086830170834,0.014969484431800356
STM474_p231,-0.03742045076603649,0.0074700626607393135,0.0075376199862014015,-0.00010921542178354463,-0.010657563786447877
STM474_p232,-0.05009706013377216,-0.007299219874096627,-0.009899612464536892,-0.010773593481097705,-0.007142703618547631
STM474_p233,-0.046379967281040074,-0.006837334984799426,-0.004587523736374324,-0.018605098875842017,-0.01517376196880928
STM474_p234,-0.03169719144397352,-0.0034515358767503107,-0.004820216734003125,-0.0012466365328694833,-0.0024025798817316037
STM474_p235,-0.0319351799020172,0.004042626462837848,0.004293130103147385,0.020223923553164647,0.03463919801564894
STM474_p236,-0.038402050384211656,-0.00698932623766675,-0.0040612757640984916,-0.015366303735619015,-0.012372574333259962
STM474_p237,-0.032224846554618714,0.007764120461062578,0.015186732221999667,-0.013247586350208375,-0.008991844510251198
