Geneid,0,1,2,3,4
STMUK_p001,-0.022146458301073525,-0.030650056193190695,0.008862172856017298,-0.0006823781837689499,0.0018706697730448802
STMUK_p002,-0.008501111405228799,0.011697974715429353,0.017469953317823434,-0.003951893074094025,0.013969514383550631
STMUK_p003,0.008650085760529096,-0.025002370057930486,-0.005684112831327364,0.0007838220030473678,0.007033348659688282
STMUK_p004,-0.001305631626922082,-0.013190095315616315,-0.009598028435458211,0.008576703865972906,0.001656322738506512
STMUK_p005,-0.0038705610788883384,-0.0038309177621176443,-0.007746432295967292,0.001425828255640155,0.004322514631924981
STMUK_p006,-0.007201096805310352,-0.001269455094447361,-0.006228628158040404,0.0068630742992047,-0.011872077873780891
STMUK_p007,-0.005748685242174695,-0.012599541832813614,-0.000508598084527773,0.0043197547683766395,-8.344828516382427e-05
STMUK_p008,-0.007211542524685238,-0.0037924554055097153,-0.0034247144434071102,0.005208037420618011,-0.0017252111085354178
STMUK_p009,-0.014016760702689552,0.01621375301111238,0.00396781155835025,-0.008887388857159596,0.0037340926629487454
STMUK_p010,0.007924400600467802,-0.008037835005363637,-0.004147864906014344,0.010991883575675671,0.0039074574737880605
STMUK_p011,0.011985105815022268,0.007927515169951238,-0.017521343032029263,-0.0008945216030530329,-0.006467140950575182
STMUK_p012,-0.02311123032528944,-0.0013155591197594628,0.003642197588507229,-0.0187249506741302,-0.015500057439451362
STMUK_p013,-0.03453963984636315,0.005800694602475337,0.01457817157634906,-0.04165407445874405,-0.009522950148233936
STMUK_p014,-0.024538892469924675,-0.0024775231139761893,8.607677003557436e-05,-0.027849346441127257,0.0011363262457964856
STMUK_p015,-0.014543574837941,0.010382360114943829,0.00016936045052992719,-0.02580470798238313,-0.012907016272726954
STMUK_p016,0.011606108829140569,-0.009937641712653234,-0.004276235546643592,-0.028203138210253585,0.006582751414677341
STMUK_p017,0.009257733516661516,0.0036910944722478084,0.0011549721958824721,0.007722740199836983,-0.0039525094903341265
STMUK_p018,0.0029038469546363525,-0.00933325200576321,-0.005577172555134989,-0.0060405281041048565,0.002700204680622807
STMUK_p019,-0.006637278863092496,-0.012187024497525165,-0.005888153316242301,-0.0024985032366818365,0.0035528118506884896
STMUK_p020,-0.010680175209543858,-0.010524948878366662,-0.011595837898195934,0.0008152135162796012,0.004433620465380434
STMUK_p021,0.005170130442059851,-0.026530268270039317,0.0019148387913218495,0.018019328578482808,0.002189188052055024
STMUK_p022,-0.015818815831757246,-0.019245418697656978,-0.01261433479907685,-0.006898673416949903,0.009423231634532039
STMUK_p023,0.009176852416700177,-0.027989206833947063,-0.017977345249210675,0.008635111548448975,0.007577628964330114
STMUK_p024,0.0021189629109590767,-0.009078545414730277,-0.011676424167346622,0.007810368690435182,-0.006302422234844293
STMUK_p025,-0.011378179139345473,0.014808967549762691,-0.01397773535447817,-0.021274650991086528,-0.001556087035858572
STMUK_p026,0.005729302326771723,-0.0037302844601443215,-0.004864651344060009,-0.0001815277865803329,0.009059372456647855
STMUK_p027,0.012953490747301033,-0.013838449188468348,0.0016788481547598184,0.01528174642314422,0.0040309070490912756
STMUK_p028,0.019388815875677923,-0.02222202382504538,-0.00037015499387947967,0.017072817880910852,-0.0001607451344580062
STMUK_p029,-0.00830604540357185,-0.0026503957254116776,-0.0014087222274289737,-0.00509159124785955,0.002071579567766563
STMUK_p030,0.005148704372968366,0.0029337667860598726,-0.006518901374690832,-0.004067657810630247,0.0004895681556092195
STMUK_p031,-0.016703708731314867,0.001768510638677709,0.00822127533701389,-0.01793473376223144,0.0009834064822786077
STMUK_p032,-0.020661551545755392,0.00379983398469396,-0.009484559822425544,-0.006421597847971645,0.021133286889403448
STMUK_p033,-0.008301438715497893,-0.006667979836141885,0.009816898595025566,-0.014123836379080356,-0.006079912932394115
STMUK_p034,-0.013627341464205547,-0.014840524001304114,0.014433064971757286,-0.029992159003389935,0.004792081412577313
STMUK_p035,0.007582210905598464,2.9016899405081168e-05,-0.005445127066303715,0.005549033994386357,0.02180857407737788
STMUK_p036,-0.002904395113163756,-0.012416861226249375,-0.0016421642291365526,0.0012498894306183777,-0.009926188669726976
STMUK_p037,0.007842739922639825,-0.02938669778114119,-0.0014393884347152213,0.005045860211375374,0.00492842575867857
STMUK_p038,0.005282936892281369,0.0043057691556345435,-0.0028707791231966807,-0.0012962943869482336,-0.00887883029129952
STMUK_p039,0.00875971807914801,-0.013703938662529747,0.0034773629492739124,-0.012865173416043325,0.0008282385341199693
STMUK_p040,-0.0008469995831306921,-0.020407425497865245,-0.016351678682368417,-0.011650027616406811,-0.001086575503268539
STMUK_p041,0.004754977836124027,0.003193140151148423,-0.006342062127137004,-0.012664327149170675,-0.0016413388834980542
STMUK_p042,-0.0032972185224175482,-0.0017896431941085717,0.001321558889917483,-0.006279702678583526,0.003906922276300523
STMUK_p043,-0.013886398375542073,0.01814929245272487,0.004611891117684851,-0.005339671999660353,-0.0027359685908142244
STMUK_p044,-0.006010675515648502,-0.027887658458722018,0.006517515828912348,-0.019744248324832434,0.02075562522891687
STMUK_p045,-0.0033456845502660227,-0.019884088725613595,0.005898655303976937,0.020149064638250804,-0.01019437237348674
STMUK_p046,0.005983967806585929,-0.007513685531663094,0.010421482114331,-0.026590647550109398,-0.009793429062458408
STMUK_p047,0.025246891760641307,-0.00907623247350328,0.0171811901036959,-0.0048133241075930654,0.016175508360745695
STMUK_p048,0.02956368797183016,0.004541129450094115,0.01811645781528201,0.0029199005345835003,-0.003439292625381182
STMUK_p049,-0.0022785164178250137,0.008706363235602692,0.015150959272003004,-0.01708512145300952,-0.0015785072916363928
STMUK_p050,-0.0001739591516876776,-0.000644656761578096,0.008768508234359951,-0.015583863006070498,-0.006074766779597318
STMUK_p051,-0.004450163201648799,0.003874786988815866,0.005509409173065899,-0.013003993503732304,0.01124311996476974
STMUK_p052,-0.00763815586521608,-0.0017948347371028663,0.0039479522972142135,0.001777566553582382,0.004252482668816036
STMUK_p053,0.018968436378600892,-0.02168729113249852,0.008527586497954476,-0.012026678887463189,0.004386393615137982
STMUK_p054,0.01840162556072077,-0.01715863786682181,0.004790297769532232,-0.010088324947881094,0.010820196849282213
STMUK_p055,-0.0012966555564564055,-0.01291169086728901,-0.00112533165974542,-0.005923006345131936,0.009473642044946926
STMUK_p056,-0.013382109734564598,-0.01035402175353622,0.008258781942038189,-0.01897461435412366,-0.0012707459678348468
STMUK_p057,0.017492147580608585,0.0055450908057878045,0.008478153595396465,-0.01524044541353705,0.0014202358274059185
STMUK_p058,0.0010258870149445459,-0.008080330213463927,-9.668108022660793e-05,-0.003684505013848788,0.005247489591859354
STMUK_p059,-0.008950815509551647,-0.013259706374989598,0.010204339179548313,-0.014184357777822334,0.013719492986126933
STMUK_p060,-0.001298669545618303,-0.001810768780816861,0.007112640199759691,-0.008777374486440798,0.007128887931521272
STMUK_p061,0.0053632579931912035,-0.008765319961372536,0.008850312758290757,-0.000223121622606958,-0.004131410684032098
STMUK_p062,-0.006685747796055733,0.00017344951759518608,-0.002530178451566001,-0.01577839125391606,0.021002119890440877
STMUK_p063,-0.001083044423188741,-0.01141572849636491,-0.0001984644317193894,-0.017424025866941816,-0.007334392578508042
STMUK_p064,-0.007212406977978168,-0.009924766377183763,0.0033849680264989063,-0.0010920209576476395,0.005704388474895319
STMUK_p065,-0.004897037017632542,-0.019980079457301455,-0.005946149660592567,0.0043576396836043745,0.00858569805361467
STMUK_p066,0.004871981020070868,0.007667693038668616,-0.007081485134987053,0.0034976977602250298,0.0026189344880041578
STMUK_p067,-0.008385282107729295,0.004220944855830926,-0.01086178113683589,-0.01353289255797593,0.01237548433143986
STMUK_p068,0.000944446586570693,-0.00811056561048778,-0.003442253694100259,-0.011296964973421806,0.009330258960237852
STMUK_p069,-0.0033220661407514828,-0.009541492822880245,-0.004723237917826226,-0.006090870529636304,0.004409218588882293
STMUK_p070,-0.005502471143208858,-0.006473210377738714,-0.0011472141114907083,-0.0005507573017513891,0.011973231117214765
STMUK_p071,-0.01043504662822009,-0.025626676609897533,-0.008345739765526885,0.0018624355891174462,0.01405724217688481
STMUK_p072,-0.009134572691582013,-0.01568096790169697,-0.0007472899353173552,0.012736534946754703,0.012379343709035352
STMUK_p073,-0.008981456845098266,-0.0016756266200644119,0.003011992630696223,-0.01144455385153427,0.007709087188307915
STMUK_p074,0.0054528546593427644,-0.0007562578727565153,-0.002776991541739016,0.0012300097875031272,-0.0038025177769389702
STMUK_p075,0.006961193444043097,-0.013923971347049511,0.0023310321111557186,-0.000978033268689342,0.012989694372849967
STMUK_p076,0.0159200699617896,-0.00926188113315855,0.0014932637262196687,-0.0007341467751299177,0.018975454926018667
STMUK_p077,-0.013645012983078296,-0.0027109200879174324,0.007972591380438215,0.005666802393240789,0.0013120565329849045
STMUK_p078,-0.01313521966356237,-0.004585890249335464,0.007069048981101684,0.006082908820033827,0.0014786529588017758
STMUK_p079,-0.0051035173420834155,-0.010935475536354928,-0.008226320829566553,0.007337415877939333,0.009568674869501043
STMUK_p080,-0.009456170933510845,-0.011601205214917178,-0.00011939687180209919,-0.000768939735560438,0.010099095476509813
STMUK_p082,-0.0013262809184343962,-0.00405567662271876,-0.003007837409972936,-0.0034333999871642962,0.012724548556587062
STMUK_p083,-0.014232124692639552,0.025142825088441106,0.004207810274258415,0.012515245769440303,0.009400357607885405
STMUK_p084,0.0018949383906946618,0.009984386483325667,0.007579227754437059,-0.00658726235265775,0.025213614680179564
STMUK_p085,-0.0009252907866853868,0.020113291344876133,-0.00770478953829414,-0.00030865287869822624,0.015639317522771985
STMUK_p086,-0.03215495345546203,0.014043006217629777,0.0015383230740021586,-0.013375778966826835,-0.009792659601995806
STMUK_p087,-0.007542483202262203,-0.005888783973162968,0.0037045845540915733,-0.010199231952056813,-0.0023274412943172723
STMUK_p088,0.006747627222220471,-0.030548270362360783,0.005382646256253815,0.005122198198859267,0.011985928449480744
STMUK_p089,-0.004013369531995171,0.00455722332974285,0.007727014275935679,-0.007670557924658649,-0.0008017466507873103
STMUK_p090,-0.016180451944467874,-0.00294177410913995,0.005200928692321094,-0.006686078079832214,0.021965252530209645
STMUK_p091,-0.01613525889340703,0.01794226494888206,-0.01614219217334331,-0.006871396860752996,-0.025470252485011308
STMUK_p092,0.008101292390200647,0.025140560009413573,-0.017287193806687636,-0.015094830600790664,0.016978679437206427
STMUK_p093,0.003419359973483295,-0.00827397588518469,-0.0063154183288583665,-0.002773730524979065,0.006624409615702662
STMUK_p094,0.0008788434365137486,-0.01594599955668396,0.005311084892783027,-0.007530990106267998,0.005877612073351041
STMUK_p095,-0.0038214541251987972,-0.007555151945740814,-0.0015154100527475399,-0.009785547115507115,0.005177846905396568
STMUK_p096,-0.008607491080789882,0.0034515052598895384,0.008233826691108804,-0.013621516304270529,0.006396816266369958
STMUK_p097,0.003981292361723689,0.042044468902843773,0.007608614237483475,-0.008049229374479008,0.016764822594453898
STMUK_p098,-0.005150210041025397,0.013218119958040625,0.010633124053320486,-0.035380113022061795,-0.006961138112768821
STMUK_p099,8.30386800230225e-05,-0.02626546972502105,0.011131180684925088,-0.0011025061359476909,0.008330493640287165
STMUK_p100,0.004034800868252159,0.0013603138145306811,-0.01276788985644268,0.0006167690301149872,0.003719575581051599
STMUK_p101,-0.026604962823425525,-0.010788584191529975,0.0041803334778868695,-0.014791935343433997,-0.0032039446070880277
