,SRX4665695,SRX4665685,SRX4665673,SRX4665700,SRX4665682,SRX4665670,SRX4665701,SRX4665699,SRX7268193,SRX4665686,SRX4665679,SRX4665690,SRX4665681,SRX4665687,SRX4665676,SRX4665693,SRX4665692,SRX7268192,SRX4665684,SRX4665677,SRX4665698,SRX4665675,SRX4665683,SRX4665696,SRX4665694,SRX4665678,SRX4665689,SRX4665697,SRX4665680,SRX4665702,SRX4665672,SRX4665671,SRX3471976,SRX3471978,SRX3471973,SRX3471974,SRX3471975,SRX3471977
0,-32.06808495242273,-19.916434655587935,-27.961595202202396,-46.00877415107837,-28.39626605799276,-6.384801485775196,-41.44814406346881,-20.23789787082844,-97.48471282516357,-21.776569711284452,-45.144112442612,-64.77238601754712,-49.28652766078766,-4.540118920276319,-9.161214926902925,1.9558385364823019,0.0,-74.60626064857661,-27.802486992489445,-22.20557224332403,-29.371582210245023,-23.508647873411096,-29.165733714761647,-32.04355583582047,-33.518962902819005,-42.37728912947153,-56.102704909609635,-26.463130805106108,-41.659525420310395,-27.39424213126634,-29.18792918166402,-32.82441342610048,-56.46730954266274,-19.564081414428298,-34.67826351178554,-5.379405415115886,0.0,-31.518793003278656
1,-0.22713791740111766,-7.798164902263958,74.49720988172179,15.865832807146552,-2.745420112283207,-3.0828051728012427,14.782242299900975,4.945354186756756,11.52905434166248,-0.5620240408563144,15.660590480737623,7.386311190950973,7.616788209177709,10.523493749646363,7.962549846935892,1.8310234504183613,0.0,11.326364786006188,1.8881539459437957,3.5577669388147357,-2.103567727736748,64.49683108180874,-0.7577039264469819,-3.5432633281013888,-0.6330411192183008,10.622397213432585,7.695454699932119,-5.06712713525844,15.191132851375908,5.484938977294051,79.59209600609756,80.38670474907681,-10.644933259353966,-7.200142927330976,-11.865071368763092,-27.213449575315348,0.0,-17.538772528710137
2,71.6484006706286,60.8478929780143,0.8777790125063477,14.462979631362195,66.32179396403451,10.090088579053718,12.847251542986825,10.06297801584335,26.792693866889064,2.3541889049448366,9.698200779803654,22.077650446944908,13.114397125565022,-1.6796682687264894,3.4346897757330628,3.6641352279900135,0.0,26.494519954293537,66.27349522210602,15.850221875299772,55.56279179537702,10.474877856776564,69.27770339675892,70.3095549721611,71.16842571133708,10.88841957151351,23.69867048951624,62.84531402040815,10.281684628169067,68.28315559568891,0.9595913233954201,1.9904901232717924,-10.43169427844069,-8.766805868491055,-12.005094002200185,35.75916829659129,0.0,14.035251143455032
3,8.237159428843283,-5.224757035109043,23.821445350802332,61.40663771410198,-0.8922645205838262,-6.24168221596744,64.96325099866557,52.43315487208906,-22.941695809139404,46.762555671529455,60.91515416966152,-7.804373142641773,54.98452806973695,-11.078745680384282,-9.166240290818656,12.782883190050985,0.0,-10.292314723802651,2.095202568030349,11.27765945326116,1.8757409751619933,-9.629071465839763,-5.357238440833,8.683108468750541,7.706314137828172,61.457966577988024,-0.1406809760529706,15.94481316499443,64.21572884180223,5.095127458959638,26.473031504251118,20.856517991425495,-0.20209861616172792,-20.258560980697354,20.46452969539337,-39.70343007401587,0.0,-48.35274383685129
4,3.7347196110400893,10.192763589589923,17.353074235339886,10.766953800449567,6.453696370767587,-3.4493767842534373,7.824404225825678,1.7608193902382876,-2.6274105746135494,3.347447517610587,17.45888031968856,9.965481842630346,10.214383626978245,11.81005866074413,-5.701387457259777,38.92190372267365,0.0,11.218215788089854,11.541602281280266,4.090396373255546,33.55306243876869,31.8472696916993,2.8086747965852665,1.457750630503859,7.202441289125407,16.526299587116565,19.023864422480816,2.782820136579362,18.259048453108793,43.96093592145946,19.525109906111542,17.406171150457215,43.94679308490875,90.97506239653505,1.9956329021992227,2.000808701581262,0.0,80.67674566704748
5,6.640751337401035,-16.604093989825962,-25.997616243143128,-28.342973750459937,-1.4903883509531377,3.8668646390372645,-27.431759302972893,-28.737947467988946,-17.7178090974712,-23.76245739811999,-37.14596955432136,-8.653062857310234,-40.72789270340065,-35.650546458012116,-6.920730620634931,-31.824730506183027,0.0,-14.59528636031223,-4.7613669196556,0.8938592481386065,-56.272003504235045,-50.72834071354635,3.4533501753233344,8.265894408905337,4.5875137325501525,-34.78699373517149,-9.900423122917095,-7.223378752953521,-37.35160572338247,-79.94907011749494,-29.165811194472653,-25.43422743499814,-7.76622863271967,21.984925049201024,-13.44688056052637,10.759499256604107,0.0,23.185247009705275
6,32.36584887433742,35.95423471303948,30.318972875309328,38.02576311203566,36.401231954387896,7.230682785249778,37.98466058826041,38.3386773639425,39.46911242850268,34.18030055091459,45.6798845465712,42.9008161281646,37.65426612740185,49.30668869718335,27.192886459989136,65.14400646672158,0.0,38.35054673490571,36.814056485411605,2.922434119278494,38.03794225382715,30.36285471955309,31.832570588273484,31.73191468346114,33.3034942717474,46.72713327526346,41.182678442956814,28.44401094492421,47.2321218903579,14.08883028301568,34.474101323479026,31.57967025392012,-1.2444562639537402,-3.9616118967532135,4.597214373087522,2.8647956011679527,0.0,-3.4637358357494334
7,-9.521976065591431,-23.017662674577686,13.027927209646226,34.17678179739221,-19.307258887945196,-14.23085468667462,30.630242052067285,-18.288686228156692,-16.716972191196177,6.981325921374171,34.23194689132808,-7.96293777005396,25.543857528423136,23.863030186896577,6.158551518669514,-4.586244346138158,0.0,-10.464256361487417,-17.43922274066533,-12.118230037086626,-19.736116673892703,62.50381956862199,-17.418909078299848,-10.745554548192978,-9.571539420148117,30.65206040073052,-4.601946006671888,-9.89496460891613,36.20564098346034,-5.07868790520159,15.599261975897752,9.307122501072113,5.9277708272309715,-10.348730742168323,14.198908510004035,-34.28922916188878,0.0,-30.210432690267677
8,10.413660938632729,-17.38667536858272,-22.761204707104252,-25.211268879009054,-14.719443182931228,10.961421864504313,-22.773382300894163,-2.092095118079394,29.365784498974186,-17.673080120655793,-28.735575592221203,32.302121086473875,-22.59089071194869,18.046472660384687,-0.7369493007876282,38.09179260929123,0.0,33.82319069572583,-14.122821130410193,7.49736676331874,-10.37011841043113,-15.238946446991275,-16.996280994163733,10.184024599873787,8.806009470982804,-25.291316394804802,34.92582491259844,7.833006506312836,-26.808312418728875,25.519030576414735,-23.263581922198433,-24.81473221528748,-34.507245177956044,-13.140067892426105,-34.24892123831686,-29.034171953774297,0.0,-31.94186969783927
9,13.083787478124002,76.36879940450717,2.8436495560218185,36.96926329632636,70.82375859604406,-4.605619627612907,39.07532452870949,13.928158750964835,61.47275641437866,11.231299201813046,38.88168368062334,83.60222737035981,23.379876770350112,-10.817247596443792,-5.772885674201246,13.668631739648458,0.0,69.37468307070829,68.46678486890201,0.46107192894181487,68.73463313516102,4.328867451615583,71.60549975355897,13.965358161742676,15.000498079367786,39.19582870212525,81.76067212661096,12.388732803195337,42.25540433968013,66.69605008766017,3.669840855605112,-0.703184401365079,-25.011121140855817,-5.580842405381291,-12.5176223294664,40.49743600612288,0.0,19.11579649977213
