Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
STM474_p201,-0.009674022636139822,-0.0061443624918279096,0.08616604052715333,0.051117701257699204,0.025413167264841042,0.001508826593093574,0.007167955670225133,-0.01000677521970077,0.01040822466486213,0.006522628190163729,0.00239552260770775,-0.02828652349488009,-0.004999195751415107,0.005997766664067575,0.00975709300447656,0.022865825257956614,-0.010285586175318287,0.01901844744193629,-0.0074105337785507356,-0.003090599644967059,-0.009172128185947035,0.0005427333117184925,0.023107642521014403,0.02725916114386933,0.0051566819029091136
STM474_p202,-0.015264677664565017,0.01616385899169358,0.07921848322822835,-0.0057663519362771256,0.008440912839225833,-0.009816633499562527,-0.010351979073624873,-0.004485306454938548,-0.012055554933601465,0.00424484811558752,-0.012120369648046797,0.017091034460929178,-0.04459213729677259,0.0026849499813728604,-0.008689783134261934,-0.005127257092512869,0.022817656321522856,-0.02270898830303962,-0.00033841775537394225,0.015820209124930203,0.02229394205200547,-0.009140383664693842,0.0019283346207522865,-0.0073522820608888624,-0.0024210212386742602
STM474_p203,0.01617528655234359,-0.011878478236563437,0.07840293957584904,0.00715963678234572,0.022753064595174597,0.006143991427939008,0.0073673249268414774,0.008816456519719303,0.0024156222038742097,0.02467220252667926,0.001295340790921493,0.02332030293401323,0.013660184172968453,0.00250346893407214,-0.006001611770802276,-0.00513495195012463,0.004456990832759199,0.004106634496348132,0.0007684074742308937,0.015669781759461848,0.009360708924135831,-0.006473686532110823,0.0035367140236641573,-0.006642584062822004,-0.016399282211967684
STM474_p204,-0.005559487239233314,-0.005956960900070718,0.07700639240836428,0.01064405904587709,0.0002705850735825999,4.1556272080673604e-05,-0.004873832002059634,0.003367151369989664,-0.002173731967183524,0.0111207591403663,-0.0009643197436856857,0.0007992133451347528,-0.0032540001893827187,0.0036112211497202574,0.0006068527589944462,-0.022051588612121514,0.0007993489458625135,0.012013241671182062,-0.00031338435193677393,0.015435512088943832,-0.002226027384035927,-0.01075346588594578,-0.0033668650357353462,-0.009964206345585022,-0.0073225242749861775
STM474_p205,1.2962752119077355e-05,-0.0009839518969228362,0.08468616351638315,0.00136439341362662,-0.018200786476159112,-0.0009546809828813,-0.0007979182429805248,-0.0016609633741711059,-0.007118658462687238,-0.008988722388863096,0.0004003694286632803,-0.004125391256568502,-0.019772446868185797,-0.0033362945502807494,0.006689735699539718,-0.011271593487940235,0.003971771275786529,0.012704740705398995,-0.0053796396375926855,0.011021271264300367,-0.0069942890788395485,-0.012279459890644577,-0.0028437015649969617,-0.0166291907561883,0.010691613426340823
STM474_p206,0.005226892071136743,0.011209826060469361,0.06532513269036382,0.01630095293865135,0.00845114475109532,-0.007171433145838185,-0.0055410944865522446,-0.01584339782342662,0.005834037254455521,0.007990647165777067,-0.008550471743302533,0.0005478674626771305,-0.040751598397094246,0.006482851907225266,0.003386105130676252,0.014914460721259333,-0.0007547808703362574,-0.022872411102730514,-0.026439719223884155,-0.021907752174405232,0.020786232098325034,0.0013474622012261959,0.007729872341609498,0.02661508953031459,0.0163464397406882
STM474_p207,-0.010771320747135786,0.016163821482387784,0.07459069035166077,0.02344350759077322,0.027836160096602124,-0.012245793212804732,0.004809596529240684,-0.018204207070696053,-0.016921932788575157,0.0026968256401776187,-0.011531843773941635,0.00290996198675429,-0.023055034436785957,0.012418367020164012,-0.006776273347117564,0.03350369992022697,-0.0036779953874906523,0.015967257735371353,0.014431902137574802,0.012083565926260259,0.0037309293743774453,0.010643958369164073,-0.005675645957814249,-0.01576817131047748,-0.026231255425323976
STM474_p208,0.0015397263274155748,0.007257434894183429,0.08270705352804782,0.0008628773393692267,-0.0020057558734598506,-0.0011115053308129925,0.001276699996465694,-0.01141700298884557,0.0026374732646758,0.012890631937317203,-0.0017052617972297041,0.035158712648799134,-0.01523286134430538,0.0038636863438950026,0.008422222064514803,0.001716451173299466,0.0059059266406752695,0.005427679046769881,-0.010546444104953735,0.00018403112510970835,0.005708840124203013,0.0008815691040326453,-0.017295712343944347,-0.0018420190221896616,-0.02667593402446062
STM474_p209,-0.0050034346317558934,-0.0005780414733729037,0.0707084180994072,0.009580035648444878,0.015005795870126713,0.00013775758855660898,-0.0019801766703223017,0.0061000257279761995,0.01009428441816114,0.005778314089731378,0.012092259491994788,0.012609376466488981,-0.02291561970189705,0.002999138715725786,0.005581564434228182,-0.0018471001669358783,-0.004093271679995052,0.008852083459507276,0.00298869278372911,0.010484021117277644,0.015171170423681995,-0.010264502443789469,-0.020775134536390676,0.013032050521423352,-0.006956846226478973
STM474_p210,0.0070312508093275505,0.0018621484116850882,0.07918997413605174,0.005837403795198549,-0.003745190583572913,0.002356063553010368,-0.015192105652490693,-0.00023829213553373249,-0.010424374520284361,0.004836062131972026,-0.0027636694593219393,0.012166801171476517,-0.003897296484390848,-0.005304597767375702,-0.0030408124653370353,-0.01815269521981336,0.00983542955174068,-0.008899233623619161,-0.005054710575472155,-0.010162077712858174,0.009677384019207865,-0.00510574492081925,-0.01842970244225346,-0.002371728878600863,-0.004906688265522459
