Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
SL1344_P2_0001,0.012383246418606731,-0.0041919443709362205,0.0049219244700722245,-0.10454038995138738,0.002614935308594108,0.005449133134042005,-0.014418088225904924,-0.005979177854483402,-0.0069264999794561065,0.009885609072797303,7.759842462504961e-05,0.005263513471951114,-0.005153609014470548,-0.016778790328752825,-0.0055201533893594005
SL1344_P2_0002,0.007023615648761876,0.0018851537351335839,0.0160586087624984,-0.09227722117066418,-0.010388801015476783,0.016018800640508882,-0.009781111307144309,-0.015882820373291848,-0.018162441459957532,0.000613990257414743,0.001931585527888017,0.0011426820118603117,-0.003828391623945182,-0.01239888826032492,-0.0076052154230481
SL1344_P2_0003,-0.011965991184058129,-0.008699870997551644,-0.0046172642479021,0.008133915374393785,0.007182011264280761,-0.017089238798464804,0.0016453680686983987,-5.025741891107513e-05,0.0003544557961297986,0.004303310496008373,0.007754756818909011,-0.01498629268284943,0.006456496259442108,0.02261439798099514,0.02858130932704912
SL1344_P2_0004,-0.012095428296285226,-0.008072963789424733,-0.0007837648203014347,0.014147403014635835,-0.0037879417045270144,-0.0074295850858509295,0.0008113744272414059,-0.003865435689483897,-0.020204382030270276,-0.003271016954075204,0.01085286343360212,-0.015108783029405094,0.00957347001795761,0.0252823563546676,0.02046860836703268
SL1344_P2_0005,-0.0002653515570691986,-0.0016252363746814113,-0.009493504972971573,0.0025725943389918,-0.003162883139318281,-0.01010861410752387,0.01011850424439371,-0.005266747751087864,-0.02902241919103009,-0.013382817180735009,0.0032489781176546256,-0.006292233735797812,0.0006903004908558038,0.01818755529382162,0.01193969277872205
SL1344_P2_0006,-0.01071559114674456,-0.002100563919765942,-0.009451100833163511,0.002994867135281913,-0.012978077216935058,0.0036727499958506093,0.0067026477977748635,-0.003220951135360734,-0.0023391135434899842,-0.017060134842055825,0.010944007727625016,-0.009381274139753395,0.0007168678270833468,0.006668053434959897,0.0008054335287271074
SL1344_P2_0007,-0.006534892379924589,0.00479970312764561,-0.0056042308568723335,0.0036599987003908653,-0.005904787129355605,0.009607153166048753,0.003733840905198305,0.004679634420866275,0.021104319550573084,0.0061711981215543275,0.005089840127540927,-0.003381902269710293,-0.007958107049744596,0.0030754771127998637,-0.002935335736900085
SL1344_P2_0008,-0.0017773678543241507,-0.009364694195849552,-0.0018140662009087402,0.0055689584137395805,0.0011368323474502079,0.0016275369838695958,0.004844309125494772,-0.0036827494387173315,0.015057063145424064,-0.014852408852895288,0.01203419380589597,0.006619543513789988,-0.0001780194103197286,0.0019935497518785753,-0.012038511940672837
SL1344_P2_0009,-0.009060288910903507,-0.0008342300426922107,-0.004052855505728218,0.004990536678176064,-0.0011999687054315765,-0.009438520343869878,0.003509012153300229,-0.0008208047678488315,0.016187058322503813,-0.008344097395150381,0.007828821279907713,0.008204478325827678,0.002834175883252536,0.006383234125627095,-0.0014178603417446763
SL1344_P2_0010,0.011878863229120868,-0.0003068761664104262,-0.020824154061654124,-0.09115609866898099,0.01481091444246143,-0.004527768027547056,0.00638132986126855,0.006123938484601046,-0.000914451303902623,-0.0038869521165749844,-0.002739271513014603,0.013515985762078712,0.008766227829755419,-0.006310354250013235,0.012593270556335905
SL1344_P2_0011,0.005412568933856406,0.01025188425033176,-0.02712102723939829,-0.06494644564117735,0.018783402331056367,0.0018143494074792474,0.007041052528657721,0.02318307939659903,-0.0033676985794311113,-0.005699183602089275,0.003008354918606261,-0.005425416233156087,-0.0006081701903439226,0.007452774208574905,0.015168928724304469
SL1344_P2_0012,0.00991709706540072,0.021738272229675212,-0.013432578679443512,-0.06291579413410671,0.00933298427403272,-0.020440345697179663,0.004298542756530381,0.009192287366489235,0.018558973069984816,-0.015153152606020556,0.00975433516553713,0.013837058722855861,-0.03785137128682512,-0.0004556401938425151,0.01300903612615935
SL1344_P2_0013,-0.012640877172687599,0.010316992089981134,-0.005649322458710232,0.006382210236273346,-0.011258065097435915,-0.0043865629421920745,-0.0024735203373092724,-0.0010409286714926733,0.04149953377033737,-0.035663573779522964,0.011304841097644753,0.003855486873497779,-0.02381357590352215,0.006098345404667872,-0.012899291531970735
SL1344_P2_0014,0.004817079599170846,0.004525580737785913,0.010326165838217535,0.015650216584671285,-0.00676693869152713,-0.004666711596622165,-0.006847380240382792,-0.006445369937415636,-0.017513238822214387,-0.020678581683927857,0.005589445698392934,-0.00445665684738244,-0.022596003624414465,0.009165591855801446,0.0057821648205796765
SL1344_P2_0015,-0.026172552282961448,-0.0023818707476984968,0.007672164563731654,0.01607605290903476,-0.00407112407097712,-0.00587035454139627,-0.004309857340780962,-0.008292568883687207,-0.008330531144838737,-0.0069599027563732605,0.008927973739185312,-0.006611693193239815,-0.023215311716561864,-0.00251640245594737,0.011506068969701067
