Geneid,0,1,2,3,4
SL1344_P2_0001,0.00018755921870921983,0.0077665431849209925,-0.10164243228877394,-0.0008074641986624205,-0.010623250910778648
SL1344_P2_0002,-0.0030731444845132645,0.005881144501593483,-0.09112255202703651,-0.0012481130363856912,-0.015969582679704362
SL1344_P2_0003,0.004458283679407608,-0.0134891819893734,0.009819419988589371,-0.009363807614446391,0.01899145585983874
SL1344_P2_0004,-0.00041908212985959626,-0.0127656398557079,0.015374011149121156,-0.007755035346962999,0.018406624297301565
SL1344_P2_0005,-0.008364649689116129,-0.007483647704242931,0.002051388013643831,-0.0007842739897071316,0.012183007451611026
SL1344_P2_0006,-0.00968087860886532,-0.005186000431241561,0.0024555994660543368,-0.0008649864169214703,0.006005150689663179
SL1344_P2_0007,-0.0042475391714857265,0.000903220302384048,0.004666220125952467,0.0014688886626772729,0.0002381996389284792
SL1344_P2_0008,0.002857897188666525,0.012357110432817111,0.004649009996876527,0.006952481276427757,0.0034698684274868446
SL1344_P2_0009,0.0008053194607925999,0.00903879621854669,0.004247334447864972,0.005497957554574078,0.004581978093843966
SL1344_P2_0010,0.006047461708905627,-0.0035442251144046214,-0.08792379328299026,0.0025305543577454214,0.006023280825894253
SL1344_P2_0011,0.006805286187540432,-0.013458325789189424,-0.06191747336425681,-0.00036119141757322623,0.018254622245478132
SL1344_P2_0012,-0.01148670223511772,0.025891777363645677,-0.06525130660908013,0.005550104260455769,0.006052232924705069
SL1344_P2_0013,-0.01270129223691306,0.0257580237412145,0.0027671256687772884,0.006743068375223776,-0.009004027442843546
SL1344_P2_0014,-0.012200802981912326,0.01366438888475298,0.012476108060238269,-0.005117813876828756,-5.709360388165308e-05
SL1344_P2_0015,-0.006242504977940676,0.01064336794117084,0.012423340576655615,-0.025034180249189703,0.0018098913447910877
SL1344_P2_0016,-0.0014152143915196031,-0.004578454713404479,0.0030797694317785335,0.0011889366130786636,0.0034460750936154876
SL1344_P2_0017,0.00947017749225433,-0.0045442751733224115,-0.03255516528375394,-0.006996348975687638,-0.0015756014206912696
SL1344_P2_0018,0.0008611561677368223,0.006584008833823377,0.003930654764341869,0.004701609585315231,-0.005107092038478753
SL1344_P2_0019,-0.0027794038567301427,-0.008205496609626585,0.0035293710008062053,-0.00018791463750810557,-0.0014423481246042707
SL1344_P2_0020,-0.003095776474603652,-0.00620412628033804,0.003974973289382911,0.0005754803059320348,-0.0020168049684590158
SL1344_P2_0021,-0.006991365205995176,-0.0019092295082811783,0.0029096587170505317,0.0006665113735568472,-0.002728026678684974
SL1344_P2_0022,-0.009514411202248415,0.005885426002521911,0.00318302789739638,0.0026703042976722684,-0.0008143763010890542
SL1344_P2_0023,-0.009143257326469346,-0.010913171798327643,-0.07709112774416761,-0.005922287104556272,0.00934114480063657
SL1344_P2_0024,-0.0012179199919791694,0.005165693410858164,0.026289593813269275,-0.021888901410121148,-0.01588442713512233
SL1344_P2_0025,-0.0007238751270419018,0.006187062335495779,0.0008361838563683236,-0.011280776950947213,0.007531155962577497
SL1344_P2_0026,0.0039826587590996235,0.005788808965173016,-0.0023581942642816505,-0.00938772114429612,-0.002652619831257107
SL1344_P2_0027,0.00674924476962245,0.004804692456497972,0.018429779761386985,-0.013600007840461977,-0.003802522625086717
SL1344_P2_0028,0.0008163182662354078,-0.0016654923557495387,0.02447909046106121,-0.01692841231509579,0.000614985142590135
SL1344_P2_0029,0.003554137352743266,0.0069159201680858515,0.02948905706551896,-0.007552351851216785,0.0005440582389193439
SL1344_P2_0030,-0.00211709916896127,0.005153579400205349,-0.0024311286282871825,-0.0009944743520331454,0.003535111255690867
SL1344_P2_0031,-0.0020049691967082882,0.006618027604085547,-0.02722210596554401,-0.0015843887522938476,-0.008566060877850182
SL1344_P2_0032,0.003677859708761097,0.0018385681334168508,-0.005605450617927274,0.0013505259285474188,-0.001880170963594506
SL1344_P2_0033,-0.005642087350103461,-0.005238780534895036,0.0031259513425576334,-0.004452011373402441,0.01241980268555964
SL1344_P2_0034,0.004889511542282088,0.0027700579008923137,0.013346932023630288,-0.017969438229358377,0.00272011609309219
SL1344_P2_0035,-0.00022216176798517208,-0.0004146089753991879,-0.0019365225473648837,0.004253988379049215,0.009146458465715516
SL1344_P2_0036,-0.00675360178408531,0.011023571867583444,0.0028336510831155877,0.0025409118119439893,0.006330185732995483
SL1344_P2_0037,-0.008096703436447224,-0.002081400812757922,-0.030554682767776054,-0.003944442544077685,0.014326004212201532
SL1344_P2_0038,-0.00614266371318716,-0.0011315623222442272,-0.03988994644219561,-0.0008465795890572678,0.007466663684222556
SL1344_P2_0039,-0.007786017887250181,0.00045239936238638796,0.0032578619285475213,0.0011107366504057366,0.015460819682061195
SL1344_P2_0040,0.0037668774170913333,0.007271568549580828,-0.05787745164702909,0.002351482901913286,-0.003959707978675488
SL1344_P2_0041,-0.00017011803574366435,-0.0023617790537520797,-0.050893093352641784,-0.0021278966070770004,8.137464536983445e-05
SL1344_P2_0042,-0.0021700045052210812,0.0014437241093208217,-0.05978662952326683,-0.002652127857744907,0.001414355649609851
SL1344_P2_0043,-0.003310807373243638,-0.0010865312110745586,-0.04315230513910282,-0.0006482131060298155,0.005055844269781114
SL1344_P2_0044,-0.004578924209094626,-0.007629063809570897,-0.07211321379267281,-0.0015622808763769286,0.01448730836129428
SL1344_P2_0045,-0.002199573715728275,0.0005210243507801263,-0.013833677017685857,1.5905396488524664e-05,-0.004805509278384528
SL1344_P2_0047,-0.001762625492217127,0.006601838831622326,-0.01440726798937706,0.002796591680345529,-0.0021631154468408974
SL1344_P2_0047A,0.0007377121467894678,-0.01743087154547077,-0.09333884310041933,-0.0025543463347039654,-0.005166656440436156
SL1344_P2_0048,0.001248865571189833,-0.01464194693388816,-0.10147310976256438,-0.004535040243235063,-0.010589624200124022
SL1344_P2_0049,-0.0013564409833022473,-0.012812802643506706,-0.09290122054601632,-0.0030858798295516016,-0.006250050529691306
SL1344_P2_0050,-0.001483466013521019,0.0047341310253264475,-0.05006362151923627,0.0021800533463130875,-0.0009209790986145543
SL1344_P2_0051,-0.0021561028066516994,0.0032777577310566432,-0.04587459165268257,0.0005854958483460051,-0.0033023709068184135
SL1344_P2_0052,0.004552967830028131,0.01075145181101863,-0.03591299566700223,0.0035330827856723313,-0.0003677676784552182
SL1344_P2_0053,0.010905225666477008,-0.0071509529408720785,-0.09446910343677206,0.00025364683134958683,-0.0017664861350689804
SL1344_P2_0054,0.002375678755983492,-0.0007205843704374588,-0.03142219416275783,0.0021365868795329207,-0.01365314820827237
SL1344_P2_0054A,0.0001082377764598694,-0.00033927846289107127,-0.0973568993681401,0.001459870049445309,-0.0012806771392742488
SL1344_P2_0055,0.004669484880184444,-0.0069069725324252965,-0.08150949504717035,8.405577455172404e-05,0.0037159764760865527
SL1344_P2_0056,0.003971333725445442,0.008147869599218783,-0.03742797085284158,0.0046301975914377295,0.0016788293614264894
SL1344_P2_0057,0.005959170434888941,0.006761051966136234,-0.039881960287354044,0.0036863528712016763,0.0034688966379148225
SL1344_P2_0058,0.005784346239471855,0.0015458983543356682,-0.04097661271324166,0.003499266167113646,0.0030043141395250665
SL1344_P2_0059,0.0032825809719444475,0.004319821332759802,-0.05140531896450734,0.0021125653765678367,-0.0012108466575915014
SL1344_P2_0060,0.0008404446056398632,0.0020794027036547167,-0.041123863798136144,0.0018779863548309941,0.0014490335770641774
SL1344_P2_0061,0.008137690880468217,0.0035633156696617237,-0.023878682264360664,0.004690950967407396,0.00849920603113015
SL1344_P2_0062,0.01459320540988445,0.0038396508557900677,-0.02718146139562422,0.005798588315488172,0.008037619743178242
SL1344_P2_0063,0.01856499265018154,-0.0007783714106006085,-0.031026936595030797,0.005263819757610464,0.010920664216004372
SL1344_P2_0064,0.013048526192301992,0.004699710577505153,-0.03949077281325837,0.004821583562778335,0.0028737779974663345
SL1344_P2_0065,0.008875883151026154,0.0014595823044250642,-0.05266364974757181,0.003198756850585557,0.005129316448491235
SL1344_P2_0066,0.011823667100142545,0.004175065168670096,-0.033612129403515836,0.004873446607936311,0.0099007698721905
SL1344_P2_0067,0.021175220592830293,0.005955337069444693,-0.03248169050020995,0.007628649877934598,0.0015020371584270522
SL1344_P2_0068,0.010531093362383013,0.011155731337580464,-0.03567407074645973,0.006324754701254292,0.008438080213891502
SL1344_P2_0069,0.006113790119718458,0.010345384496171164,-0.03133971848853476,0.005404645594023425,0.008168976013116176
SL1344_P2_0071,0.010476444175771092,0.010996706735129593,-0.03139668009732226,0.006903941919690581,0.0061703405587750955
SL1344_P2_0072,0.005465139909914967,-0.0042867377796787735,-0.043701873953297075,0.0009738739827681684,0.0067788479297221675
SL1344_P2_0073,0.014990107266022863,0.002360481271535492,-0.03521812783106484,0.005339954437398691,0.0034800860322481723
SL1344_P2_0074,0.011853814385093127,0.003455112058120404,-0.04370434399368098,0.004209528338159525,-0.0013326016038523428
SL1344_P2_0075,0.012328760018575,0.0008373292520550814,-0.05281225979587695,0.0022018542908205747,0.000776193772304859
SL1344_P2_0076,0.008497697479413027,0.0005139859915391464,-0.05963094856025827,8.41571934218302e-05,-0.00022365527370847685
SL1344_P2_0077,0.012782710375487444,0.019220873146189817,-0.02764425831339509,0.008336107475816711,-0.008007573296872903
SL1344_P2_0078,0.015138185371897738,0.0008673610043893408,-0.0678506929662671,0.004297493912719359,-0.006256832218229495
