Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
STM0012,-0.018357784992890574,0.013685152661261135,0.013328848525121277,-7.335828058853485e-05,-0.017296604289004945,0.002092505726854949,-0.004707088553361606,0.018597288197944595,0.0026107754640689387,0.0013258855344139616,-0.008792743132675395,0.018869024995047754,0.018473130952076457,-0.004212621180926794,-0.0048293238394923966,-0.010644894118526068,-0.009244218343583532,0.03366306209229684,0.0028017938199526825,0.00374385007017334,0.015897194033004457,0.040154703787216944,-0.013621894298493465,-0.005458550799036144,-0.0033761598173031415,0.005657041536122566,0.00842060276430204,-0.0030643365010559775,0.15436997505049985,-0.022451274788743394,0.004700639401723101,0.016903296914461352,0.03285494830588344
STM0013,-0.014107640000619467,0.013870851872939224,0.00011798820417987058,-0.0024593574691866176,-0.02087863256112504,-0.00027283993920479524,-0.011534890766027754,0.01259397242284431,-0.004023947916262562,0.004025352827697091,-0.006538765741950471,0.013446763294909181,0.01252295434564026,-0.009488373349355355,-0.008761542170056735,-0.01316506074379297,-0.009656255760803718,0.026127185678919265,0.004731328940892373,-0.0019216943418869804,0.0025211335197126076,0.031324443444270184,-0.010847909608268395,0.0032865706349212453,-0.002979723636887796,-0.008731973751652813,0.003434836580492587,0.005449033092266717,0.1140634658799756,-0.014265780051721143,-0.01006308774055586,0.010063572304392377,0.03799754122104434
STM0014,-0.006820738974600585,0.03460836843650459,0.01788630763963536,-0.0021137407409337196,-0.004523935718941834,-0.011386531329473457,-0.006174641639601229,0.009228375265697142,-0.011666048675996476,-0.00650245218443191,0.00478581322452779,-0.007423702818836194,0.0180263819448534,0.009397079675672538,0.0040008201487852,-0.011078564161433435,0.003964263588652056,0.003735345829287106,0.004284491755119617,-0.0019923906114417997,-0.03367334124191749,-0.014441274892110107,0.0003270436693819913,-0.015868013332176155,-0.014060621754405499,-0.011750017912741825,-0.002119500111836413,-0.014189528558205029,0.03821877363006355,-0.0052122946099194215,-0.006604071651783735,0.011095221249836421,-0.008747424605299536
STM0015,0.0018204786097478808,0.03706902091234735,0.007137691422044256,-0.012794834226346172,-0.009062644130038587,-0.010060897445820597,0.009992646284685212,0.027179298003879773,-0.010908051659343493,-0.0034109850343573833,0.0043739536783988665,0.006575193199928615,0.017222057788879516,-0.006047527234134415,-0.005718801982645325,-0.006398255333340315,-0.005741292185973801,-0.006635725495087548,0.0010025188165437929,0.016126752782127066,-0.040583041939558556,-0.011988705925083061,-0.007709424573089921,-0.001770342524499763,-0.00485254574569014,-0.023381298597828833,-0.017491373527481445,0.006101706127430008,0.006095850276437609,0.0063606279444683115,-0.00269093600946569,0.0009205486423634814,0.034205038130724924
STM0016,-0.00275634177017073,0.009305513481700075,-0.0010275246538113583,-0.014394153425902627,0.003372554414039024,-0.01053242251458084,0.007965070580651037,-0.009133026016059587,-0.01896148916311037,-0.00872587698972616,0.00437341375894999,0.013968492590604686,-0.027787408319414925,-0.0135045032293863,-0.014761075317228898,-0.0011316292808266214,0.002818946854524977,-0.012008258664151445,0.0002214240479205832,0.05642034331666854,-0.010434109285473891,-0.004409904529295544,0.00043908053960113917,-0.006278203130759235,0.012985841841072559,-0.007103641500997076,-0.009506971859533298,-0.005819815225217251,0.012761771562068225,0.004432286842629545,-0.00914317889825436,0.0024660029871143288,0.0024558963297251603
STM0017,0.009095498784018153,0.03720591340686567,0.0006343198118163366,-0.0016869064980281978,-0.00020570755313588555,-0.0042680132541758455,0.0009982090960628626,0.02368763573293234,-0.007541881074421632,0.007335207762296066,0.02426291587241567,0.010608062880587204,-0.022337590736894862,-0.014852262195601746,-0.024364942174223407,-0.0007552543047585165,0.003793518849334928,-0.01627435107170341,0.00973859563472618,0.03861137489284514,-0.007153664299033303,-0.018037624164750334,-0.007886109745209709,-0.01287730886169597,0.03637490225562679,-0.014387315787386125,0.0009654149024289992,-0.0005378832948193178,0.01388877919144129,0.011463443295123051,-0.017178850397621948,-0.009262736108052201,0.005603651583007995
STM0018,-0.010363591021523164,-0.01762103410967239,-0.013409602957404274,-0.0003054734894135776,-0.024440743032021706,-0.005426488826415926,0.0007099005818403509,-0.011242449222868867,0.006249890466339371,-0.0020942642665065,-0.0006603020351940679,0.0006059610191989532,-0.018282487696208015,-0.002781490265012253,0.0021637312577524885,0.003194793147665346,-0.007862567643901688,-0.007469951518296865,-0.003737872210146939,0.021481333265660464,-0.02667548060217397,0.011421740735763002,0.005799635233911432,-0.003973703619132448,-0.010294617036868585,0.01957575473702176,-0.00967828851221196,-0.0007849121194612331,-0.004617681928015782,0.009128754994876254,-0.004245207304401217,-0.003270803154634178,-0.010631116876588912
STM0019,-0.003219813875482425,-0.007480776851970746,0.006359787085735434,-0.007149353973908142,-0.0003419266903817987,0.0022867168078904666,-0.005329973777720146,-0.0002463747359227623,-0.002960404869561844,0.0024708109233258246,-0.0029835291127843873,0.003996580995847666,0.00016875611650399587,-0.0058495808565530985,5.5242057128278695e-05,-0.0039648380530425695,-0.001743661005067032,-0.0021716774654905076,-0.0031882475610905386,0.01185629140477624,-0.019858269476640773,0.002619218027668491,-0.00021426094976428902,-0.006630295288929009,0.013267481513749601,0.005619724380137844,-0.0045366186251100706,0.005363974596138621,-0.011120572656097163,-0.008786299594589386,0.0009575579339676258,0.004691881623612926,-0.004062111539338155
STM0020,-0.0016048449129744946,0.01453322720206883,0.011851529594922236,-0.005283160960307159,-0.003956038246991485,-0.011848511977739496,-0.016732140035160124,-0.005606488504045767,-0.01614310386938488,0.0010786350688636488,0.003136375450285164,-0.009375781634614293,0.006449878807205961,-0.007863291692876638,0.009375405998904771,-0.008863596428322278,-0.004699986630207674,0.009860313947650533,-0.0015522886203246003,0.02201201714588114,-0.00879401925819212,-0.0009372986731041163,-0.02202170476341956,-0.025837139880363895,0.002384364573789469,-0.008708834533484781,0.006459523839410367,-0.010313801694214373,-0.006330105423233584,0.00396009499607593,-0.012584326134578383,-0.004994096336716378,-0.011457647846758708
STM0021,-0.0012206495674456882,-0.0019770474961678607,-0.0006553773957703279,0.0243107599421855,0.0031267666393168638,-0.016103832553659245,-0.018185652327471893,-0.007045164479204866,-0.0023531166925160616,0.007721716341187884,-0.0041243482606917545,0.0029877696148366277,-0.007311997776043617,0.007445019249208996,-0.008613039795505699,0.007376426222134779,0.008424589358498304,-0.004492687796139305,-0.003852450534208647,0.046422665861353817,-0.0069983484258291494,0.0020315222315107338,-0.004006956773128084,-0.005218439543820614,0.00642558906241867,-0.026198903286196836,0.0018970805843363514,-0.02049170186884039,-0.012068182855546445,-0.002215051770179652,-0.016967062612367304,0.0030338005205458106,-0.004008980134030472
STM0022,0.007243272463596362,0.0040122278178960375,0.0006438144332735538,0.0015049767315146458,-0.009753178424399912,-0.003234905601368979,-0.0001981135605268734,-0.0006749074369691263,-0.0032186656816771166,-0.0010159378979287701,-0.008494567146848795,0.006594987001297048,-0.006155100779410546,0.005417784160981535,0.003066696886827305,-0.002182729659645957,-0.006230248922814064,-0.002856604649097979,-0.0027810794561839575,0.017640560238775936,-0.01746260291319473,-0.008518161168775828,-0.009998584550904277,-0.009315586661065968,0.04188010429429889,0.0016423266457268357,-0.00326844630688683,-0.009523065205955217,-0.021256802676221032,0.007873520357442178,-0.01688944781720374,0.005952084679200249,0.0023639262003480547
STM0023,-0.0016564918086526598,-0.0006745807381988017,0.0014566228023424929,0.00021740464123820292,0.0003881880448068864,-0.0039158502640915215,-0.005579395788042702,0.004263628520341981,0.0001282261671337943,-0.00024240838082856622,-0.00614682470990065,0.013007449002026888,0.003944572948322558,0.005978729793005412,-0.00677835395859049,0.0009049296454989443,-0.003325371986254587,-0.003871664319404092,-0.0035663562787381026,0.0010851331290499112,-0.020447852470399527,-0.0004846790986685943,0.00018440354909272566,0.002473546876673986,0.032560925395203354,-0.0007692739665098112,-0.00010479154326980389,0.012080717716230817,-0.002966837551441036,-0.002227523787524569,-0.005976628227598753,0.004820151724834601,0.0037214569216534243
STM0024,-0.005440646994120907,-0.011457750905092028,0.0004092069343149731,-0.0004919778511653824,-0.005386213025988396,-0.0068525466602622435,-0.007482032590158148,-0.006984690688268424,-0.0004915216124467,-0.006819550455515817,-0.005704722896200408,-0.0005252863308520827,0.005729865450111289,0.008160905222335176,-0.004742447987498467,0.0009698681842002023,-0.0031975481894730732,0.0008920864773325598,-0.004420807289477611,0.000237417488805396,-0.012847722820959525,-0.0030251834054728518,-0.0004257787938178863,-0.0034412040114386285,0.0507961634002881,0.0008863364592293417,0.003788531486079982,0.004298460533728962,0.0006149145900098938,-0.0029362254983113347,0.0004902155951402552,-0.002022150000035531,-0.00031242403038006793
STM0025,-0.013541465643713118,-0.025146453637796357,-0.0070380187276506,0.0009137325776247051,0.0019524429955600994,0.0008957340170306887,0.015467543228330414,0.035376404226118166,0.017338183279672608,0.004082037448942587,0.02405738961363372,-0.01159034950583515,-0.00048148460861029916,0.019266331771700344,-0.015621258429484697,0.0020728338753044605,0.003930536545718178,0.002758658310244599,0.021091684237189913,-0.002150231003462749,-0.009801735503093063,-0.010180145500955494,-0.004586021422382177,-0.011358080982862742,0.0458483878733268,-0.011577949563087676,0.004747419733888476,0.022305141844959134,0.004993860630521117,0.00029114844652486366,-0.011804796252700681,-0.012210959325379868,0.0007740249905246737
STM0026,-0.002712234648531441,-0.003817140572415907,-0.005541961453381403,-0.005278204075497047,-0.0024491764479699983,0.0033787302384062634,-0.005064160212693768,0.011870884453406713,0.009096716301294928,0.014977217446095483,0.005154055592117138,-0.01274843455206804,-0.0021007538906059604,0.005897014487890485,0.0045540827297605325,0.0021483714346421617,-0.008929581538603576,-0.004565711354665298,-0.0023865354776379266,-0.004316328520117534,-0.013924252453066006,-0.011288946774571991,-0.0015768269163701806,-0.0056407929495660555,0.06150415014381811,-0.004608850428563963,-4.247587528729989e-05,0.011187425821482548,-0.009111422011556639,-0.0009989101909786881,-0.0022208041617491083,0.0009673357968205437,0.01583397258908664
STM0027,-0.004724765649868551,-0.003906787763815556,0.0005912871501780476,-0.0036563237496848575,-0.005547064905807422,0.002273570369688366,0.0008363652760810278,0.0062851852680406335,0.0045588884886539555,0.005475636724946678,-0.00917356018500252,-0.009794417322802644,0.0007043879407391492,0.006933564372172806,0.010982124517349097,-0.005975028530170885,-0.010568429772517662,0.003341956377763861,-0.0029217095481065217,-0.0071399578462461935,-0.02136761102738555,-0.0068579193117098815,0.005617199360404728,0.007465981459703225,0.029643717731681576,0.006922730234277399,-0.002577151756739003,0.005534816600119512,-0.009367502673049475,-0.00101838178069009,0.0024379412589958997,0.00322843068257524,-0.008758022266894169
STM0028,-0.0046401825156631655,-0.011528635040356044,0.009575030927665781,-0.006312762836709106,0.0025766705860578477,0.005321267780221973,-0.00040525717177213657,0.018996202317079228,0.011016576547421721,-0.0022431199407816765,-0.00461082970851932,0.0019506972244141224,0.008197809397012598,0.014364050255768113,-0.00027894349998298067,-0.0021885515107800202,-0.00736249593282082,-0.0012986327108822505,-0.0041669276620922005,-0.0024935238748793995,-0.02230191808636917,-0.007780417640246517,-0.00011863930947536183,0.01578433672699447,-0.010764723762847001,-0.0042888310676380565,0.007390284350044022,-0.005551665749256386,-0.0028741345014299626,0.00430670303893945,-0.016672784972397225,-0.0036548007578237384,-0.012680024795988407
STM0029,-0.0020157095790379292,0.0059537991299954815,-0.0017132757080438807,-0.008111077947998138,0.006188360648367881,-0.0004845240411527827,0.0045219794273050375,-0.007497327695661348,0.006055665983308894,-0.0062903059202923895,0.008220825962028918,-0.014531588206703836,0.0033177878785774573,0.004756570868426361,-0.009690862315986532,-0.0006452707562354758,0.011537609588667962,-0.005067333204626671,-0.0002706136965823782,0.014476861983600648,-0.02101720820571335,-0.00279779196751548,0.002044523150263855,-0.004019505765601491,0.0338221151031089,-0.01749645798714998,0.0016863496825792702,0.002391381412030248,0.002612184348756683,-0.00993697626939738,-0.007495313942359993,-0.00911581535967463,-0.010751174792668391
STM0030,-0.003051543610119443,0.04602386556339872,-0.005597366944574917,-0.0123627761552216,-0.003372050081914471,-0.002399975259403625,0.0002627441706072157,0.016340428294772905,0.0011714258462985955,-0.012484158834993922,0.0051750264553413455,0.007489500065646026,0.01083281622182723,0.005731493094133203,-0.004557696055412525,-0.002744983010284924,-0.003685578547723883,0.004643020651889578,-0.0027618511256246505,0.0116359717821056,-0.018169242813423095,-0.015165297866556883,0.0015233128117919717,-0.010716359598741045,-0.0010011849972625215,-0.01754680319603908,-0.005786578600279226,-0.006778557772963929,-0.0015133477483045305,-0.0013921074187882327,0.0033907525085663417,-0.006470628269478375,0.008831613817611392
STM0031,-0.00642460471797112,0.052346648508745056,-0.0013037733271194483,-0.013009119452072688,0.007946342436754445,0.0012538106140496045,0.013423445828679952,0.02706055887802644,0.0006005433176248519,-0.017999142809706752,0.027556164027288076,-0.006923250367099336,0.02002749906948748,-0.001812982691837273,-3.8706689575470115e-05,-0.004107532137874988,0.0021398380131674504,0.00986522016935117,0.0018254769753845348,0.018798042286010754,-0.014373462971321898,-0.020535911094865585,-0.0003159379751445316,-0.014512685942090835,-0.0030451296476367608,-0.014058827452864995,0.0025916876685012497,-0.0006851266879734811,0.005853340514522953,-0.000616616407812149,0.005841691042112789,-0.014107545085257816,0.0038748725619108635
STM0032,-0.000953548123395174,0.006746377513875419,-0.001576366470350168,-0.004696158254062301,-0.011009447631846437,-0.002252642677286677,0.0006022063186048338,-0.00825603579656375,0.0090455108927469,-0.0053050459147946216,-0.01334648244638873,-0.00141013474331722,-0.001945412762651362,-0.0036501535491344004,-0.0005566224829099968,-0.0003788767496918646,-0.007249022824160806,0.0019576598670425008,-0.0006259678780024967,0.006895035847657579,-0.033179822876661755,-0.0032812175877336446,-0.007025554675649792,0.00017379532797537705,0.0025952980508404705,0.002325387311560258,-0.00045904362046766245,-0.006913113710596861,-0.007787174637141342,0.012250038294376835,0.006119231045836526,0.02292259987784919,0.0008395890326801607
STM0033,-0.0006549858224400788,-9.936562192406948e-05,-0.004763472937653631,0.003311535853558804,-0.005852050123365507,-0.008401645090884199,-0.005585571516836075,-0.0011232705029256998,-0.00263787611930686,-0.0017342796845492006,-0.010205177122749941,0.0006014824754362518,-0.00639559483473184,0.0024470315722931284,0.009412827069728168,0.0019121016672976711,-0.011860810685932737,-0.0020818649969729683,0.0010475044722860706,0.004420782285066815,-0.028706397168737668,-0.010281969868238214,0.004404319848442131,0.010157371871157861,0.0017191365615971475,0.007432536948595329,-0.0011128703631867714,-0.0037834660133339547,-0.003498158932532418,0.000504712139405795,-0.006805181492861696,0.007113055312364039,-0.0026713458760538574
STM0034,0.008006984254309126,0.013442269518113028,-0.00018116249406163634,-0.010913152687231966,-0.0062649434011066854,-0.0054891580631803005,0.006254436295595535,0.0023531187205128807,-0.0048201333826136455,-0.005963845281418944,0.003159011765880421,0.010017081439975007,-2.8651509886670972e-05,0.0021632192994666586,-0.004300765887573695,-0.0011049588877536586,0.0008881083135696216,-0.010443535436392048,0.0008354559907216726,0.009947070888605325,-0.01261810418952364,-0.009200973378918413,-0.005633359098700735,-0.012901244878987219,0.05958987552488876,-0.005441562601413413,-0.004979561565365024,-0.003895636849707416,-0.010289600476893375,0.008239025860883403,-0.010630822794441712,-0.00998360683332492,0.015044685936098116
STM0035,-0.0009390324345606302,-0.0018580027112959237,-0.01133372049732364,0.0007903088778738836,0.0022750098787570117,0.0032771571818593173,-0.0037446217329942465,-0.0013587940063139595,-0.00609203637232884,0.0005237503865225342,-0.009594234221882377,0.026449818291208266,-0.02406539098143957,0.015797534265301588,-0.013126942978428506,0.0002170083389857834,-0.007627758169438198,-0.007996464995885936,0.0011801954711718233,0.011080463522013697,-0.020018749650800916,-0.007297375964749883,-0.00408913682345751,-0.004007627542112659,-0.002225588950641377,-0.0010888337785146906,-0.007260306902206775,-0.008783210445266079,-0.0011555825014132463,-0.0034792945365304563,0.010723766768059797,-0.0031488574226840008,-0.0060350458210269775
STM0036,-0.005616805716297832,0.0056792679432820445,-0.0054196819766734305,-0.0009335366333501165,-0.00462091243624964,-0.002979523526510005,-0.006479186789217324,-0.005570663801781824,0.009818287152463318,0.0020776090089169048,-0.007286825668332037,0.009545990044425653,-0.0020372563662688324,0.009349885347179681,0.004824547342252794,0.0006048792143937922,-0.007823543473921175,-0.004788359124703509,-0.005195094399500841,-0.009101763637172203,-0.0160548751501422,-0.00555504202745313,-0.0013348620848080608,-0.0037017784297559736,0.014794931537667588,0.007919846787286173,-0.0018690636048758343,-0.0017557555615264975,-0.008561157998542904,-0.0054236941278201865,0.0015629202689365403,0.008629725242631931,-0.000634463028479731
STM0037,-0.002088730786290992,-0.005707947634922157,0.002457709803420883,-0.0036765153091305085,-0.0006509231920169164,0.002071472798267876,-0.008262869815380651,0.0045742499776913565,0.005354656257647291,0.008083188208670659,-0.008256829399229651,0.0013137867479574505,-0.008906976362933392,0.012740596062616112,-0.009566082354843571,-0.0002604462233049906,-0.01315051304078547,0.0013855634789137863,-0.005113945761965301,0.0013973432305521996,-0.02069871986657247,-0.0004010430325049945,0.0026974551527207797,-0.005972358348608118,0.007827378130351259,-0.005988392954474379,-0.0038666149469839526,-0.002509440586861343,0.006488966615469391,-0.008818882736741007,-0.00215949276290377,0.004416615058030773,-0.015511783658681078
STM0038,-0.008632741133171539,0.0029055118673444614,-0.008352729184858134,0.007972430190718104,-0.010771273070548204,-0.00020837403671655945,-0.000629703687484755,-0.002012697566393802,0.0033622263383560965,-0.006037124505730519,-0.008848991190956775,-0.008627940871185498,-0.008597112916726934,0.001453960733499744,0.018256504661903206,-0.0005758465446754362,-0.012197579868007333,0.004040254696355549,0.0015186531549883273,-0.0026016505715676804,-0.03926432067051126,-0.011907160882727356,-0.0011322160431736993,0.0034403394346426684,-0.010199984351498572,-0.009467765959185961,-0.004950865983857072,-0.005334398720574912,0.006877321693580909,0.003867324372944638,-0.0029424394715437535,0.003272803753087443,0.004671950609853791
STM0039,-0.008821313536861147,-0.010190588092944883,0.008971760718372326,0.00522135294534253,-0.01273385051582787,0.003119022044644511,-0.010795978630272214,-0.012654301747386971,0.01362541448656017,0.001418782709703488,-0.003478934096414273,0.020401207926713023,0.003035441901680001,-0.011966365757428791,-0.00948005674770284,0.010816747035621464,0.006890573069078487,0.03202320087555094,0.0035112574826214604,-0.00973528037533178,0.006815806758423315,-0.0058981697734675565,-0.007774729842986598,0.01428024585326847,-0.023240383914610606,-0.011667400972036097,0.0073233689860301284,0.0009730442639040518,0.0038402367706088167,-0.017982432910979056,-0.016901668620071288,-0.012628049141008783,0.004922010674958565
STM0040,-0.011840285288032056,0.003820755000737843,0.010572723455020082,0.006803067262770771,-0.01028475099341486,0.00825199905185871,-0.011934517896532014,-0.024984826782079122,0.01930333850657073,0.00922051651751377,-0.005919302900990625,0.02415915183057295,-0.02961792632920183,-6.182285039336344e-05,-0.010173603124003488,0.007826247037941252,0.0072983396489883275,0.03373812559612587,0.0024332572621991143,-0.0042899829782129745,0.0006881689453991441,-0.012738890790238037,-0.0015820747580982978,0.013401992193407713,-0.00555468225981446,-0.011439955487212586,0.0032176650619510894,0.0016471030447021459,0.011257810317678437,-0.009126339853759793,-0.008025616088862507,-0.01085072149506182,0.012351225398825815
STM0041,0.003325304345931579,-0.010141673334594101,-0.012227000506049142,0.0007232788279170423,0.0020683899552048986,-0.009396496238586806,-0.008133283763285837,-0.006406867877790014,-0.011727992746656528,-0.006656772351518716,-0.008089687936972442,0.010001075952150234,0.01226031355895859,0.015049575165715479,-0.015600428840191756,0.005650331763960361,0.0029870024554864896,-0.016020097249343047,-0.0044292956364304645,0.012269265846456677,-0.025777699255131938,-0.004488228168169678,0.0037444081835248393,0.02229646520334603,0.003279341009515705,0.016672272720830297,0.00135696513092256,-0.015921849259101936,-0.003566331732309314,0.008880201078587663,-5.08945636585064e-05,-0.005773037523656624,-0.014356129176834764
STM0042,0.0008688985292729766,0.013584743120405364,-0.00877044932350272,0.0009152072916299142,0.0008134111111034732,0.011983426380140702,0.0063915556839445106,0.005781631169072165,-0.0016920207507685114,9.877498973366181e-05,0.004721816789140566,0.00598258710866644,0.00928895521458708,0.018967142554890643,-0.011905389797005884,0.002535775237379122,-0.0020209996977385764,-0.004105790337534627,0.0011670844877092739,0.011015029709997461,-0.013418212018918933,-0.0033496702760870277,-0.0018416995579858316,0.0036288054658552295,0.023093628664244793,0.002260175171201223,-4.460029479562115e-05,-0.0103791064637076,-0.002439061160295501,-0.0019227722282698348,-0.009605280233063678,-0.016352361810393706,-0.00426737286909219
